origin_date,target,horizon,location,output_type,output_type_id,target_end_date,value
2018-12-15,ili perc,1,HHS Region 1,quantile,0.01,2018-12-22,1.2124634242762504
2018-12-15,ili perc,1,HHS Region 1,quantile,0.025,2018-12-22,1.4532924975996604
2018-12-15,ili perc,1,HHS Region 1,quantile,0.05,2018-12-22,1.5878179349600163
2018-12-15,ili perc,1,HHS Region 1,quantile,0.1,2018-12-22,1.7022946205221403
2018-12-15,ili perc,1,HHS Region 1,quantile,0.15,2018-12-22,1.768511214927261
2018-12-15,ili perc,1,HHS Region 1,quantile,0.2,2018-12-22,1.8258072159179848
2018-12-15,ili perc,1,HHS Region 1,quantile,0.25,2018-12-22,1.873182446351878
2018-12-15,ili perc,1,HHS Region 1,quantile,0.3,2018-12-22,1.9111335920749115
2018-12-15,ili perc,1,HHS Region 1,quantile,0.35,2018-12-22,1.9547220852512044
2018-12-15,ili perc,1,HHS Region 1,quantile,0.4,2018-12-22,1.99098070597312
2018-12-15,ili perc,1,HHS Region 1,quantile,0.45,2018-12-22,2.0248594014985977
2018-12-15,ili perc,1,HHS Region 1,quantile,0.5,2018-12-22,2.058154077154553
2018-12-15,ili perc,1,HHS Region 1,quantile,0.55,2018-12-22,2.087798379427331
2018-12-15,ili perc,1,HHS Region 1,quantile,0.6,2018-12-22,2.1248574239254343
2018-12-15,ili perc,1,HHS Region 1,quantile,0.65,2018-12-22,2.169884143603089
2018-12-15,ili perc,1,HHS Region 1,quantile,0.7,2018-12-22,2.2188591747350985
2018-12-15,ili perc,1,HHS Region 1,quantile,0.75,2018-12-22,2.2630464097433367
2018-12-15,ili perc,1,HHS Region 1,quantile,0.8,2018-12-22,2.3414006793202935
2018-12-15,ili perc,1,HHS Region 1,quantile,0.85,2018-12-22,2.417553461527878
2018-12-15,ili perc,1,HHS Region 1,quantile,0.9,2018-12-22,2.593039258737912
2018-12-15,ili perc,1,HHS Region 1,quantile,0.95,2018-12-22,3.6834755704832056
2018-12-15,ili perc,1,HHS Region 1,quantile,0.975,2018-12-22,4.335918005737227
2018-12-15,ili perc,1,HHS Region 1,quantile,0.99,2018-12-22,5.045250747070861
2018-12-15,ili perc,2,HHS Region 1,quantile,0.01,2018-12-29,1.1058326859271583
2018-12-15,ili perc,2,HHS Region 1,quantile,0.025,2018-12-29,1.3547478864047082
2018-12-15,ili perc,2,HHS Region 1,quantile,0.05,2018-12-29,1.5019968144283062
2018-12-15,ili perc,2,HHS Region 1,quantile,0.1,2018-12-29,1.6556561766469255
2018-12-15,ili perc,2,HHS Region 1,quantile,0.15,2018-12-29,1.7533494493832311
2018-12-15,ili perc,2,HHS Region 1,quantile,0.2,2018-12-29,1.835168984468656
2018-12-15,ili perc,2,HHS Region 1,quantile,0.25,2018-12-29,1.8997334126725236
2018-12-15,ili perc,2,HHS Region 1,quantile,0.3,2018-12-29,1.9673830171949207
2018-12-15,ili perc,2,HHS Region 1,quantile,0.35,2018-12-29,2.023859605546878
2018-12-15,ili perc,2,HHS Region 1,quantile,0.4,2018-12-29,2.079203747359211
2018-12-15,ili perc,2,HHS Region 1,quantile,0.45,2018-12-29,2.1411049807309475
2018-12-15,ili perc,2,HHS Region 1,quantile,0.5,2018-12-29,2.1934756464965948
2018-12-15,ili perc,2,HHS Region 1,quantile,0.55,2018-12-29,2.239893617321037
2018-12-15,ili perc,2,HHS Region 1,quantile,0.6,2018-12-29,2.3057048111220904
2018-12-15,ili perc,2,HHS Region 1,quantile,0.65,2018-12-29,2.3651223497305005
2018-12-15,ili perc,2,HHS Region 1,quantile,0.7,2018-12-29,2.44559380541055
2018-12-15,ili perc,2,HHS Region 1,quantile,0.75,2018-12-29,2.5134312714382254
2018-12-15,ili perc,2,HHS Region 1,quantile,0.8,2018-12-29,2.6109993260614237
2018-12-15,ili perc,2,HHS Region 1,quantile,0.85,2018-12-29,2.756960851267383
2018-12-15,ili perc,2,HHS Region 1,quantile,0.9,2018-12-29,2.997936422312309
2018-12-15,ili perc,2,HHS Region 1,quantile,0.95,2018-12-29,4.08122194015857
2018-12-15,ili perc,2,HHS Region 1,quantile,0.975,2018-12-29,4.831333319455222
2018-12-15,ili perc,2,HHS Region 1,quantile,0.99,2018-12-29,5.636775986052994
2018-12-15,ili perc,3,HHS Region 1,quantile,0.01,2019-01-05,0.9625367131101688
2018-12-15,ili perc,3,HHS Region 1,quantile,0.025,2019-01-05,1.1784689424549903
2018-12-15,ili perc,3,HHS Region 1,quantile,0.05,2019-01-05,1.336391282424129
2018-12-15,ili perc,3,HHS Region 1,quantile,0.1,2019-01-05,1.5199652396845484
2018-12-15,ili perc,3,HHS Region 1,quantile,0.15,2019-01-05,1.6503615467621398
2018-12-15,ili perc,3,HHS Region 1,quantile,0.2,2019-01-05,1.7642928829875186
2018-12-15,ili perc,3,HHS Region 1,quantile,0.25,2019-01-05,1.8537201166991104
2018-12-15,ili perc,3,HHS Region 1,quantile,0.3,2019-01-05,1.939337067740078
2018-12-15,ili perc,3,HHS Region 1,quantile,0.35,2019-01-05,2.02106342213522
2018-12-15,ili perc,3,HHS Region 1,quantile,0.4,2019-01-05,2.0846337040627625
2018-12-15,ili perc,3,HHS Region 1,quantile,0.45,2019-01-05,2.14531075981327
2018-12-15,ili perc,3,HHS Region 1,quantile,0.5,2019-01-05,2.220465260577578
2018-12-15,ili perc,3,HHS Region 1,quantile,0.55,2019-01-05,2.2934922819958867
2018-12-15,ili perc,3,HHS Region 1,quantile,0.6,2019-01-05,2.3642200326854472
2018-12-15,ili perc,3,HHS Region 1,quantile,0.65,2019-01-05,2.4514427676158896
2018-12-15,ili perc,3,HHS Region 1,quantile,0.7,2019-01-05,2.5449740426138336
