origin_date,target,horizon,location,output_type,output_type_id,target_end_date,value
2018-02-24,ili perc,1,HHS Region 1,quantile,0.01,2018-03-03,2.0684776482528497
2018-02-24,ili perc,1,HHS Region 1,quantile,0.025,2018-03-03,2.4627705261885526
2018-02-24,ili perc,1,HHS Region 1,quantile,0.05,2018-03-03,2.7070453866053223
2018-02-24,ili perc,1,HHS Region 1,quantile,0.1,2018-03-03,2.98480599461945
2018-02-24,ili perc,1,HHS Region 1,quantile,0.15,2018-03-03,3.1354396307305774
2018-02-24,ili perc,1,HHS Region 1,quantile,0.2,2018-03-03,3.2541815488580834
2018-02-24,ili perc,1,HHS Region 1,quantile,0.25,2018-03-03,3.336704412341608
2018-02-24,ili perc,1,HHS Region 1,quantile,0.3,2018-03-03,3.4032826514467365
2018-02-24,ili perc,1,HHS Region 1,quantile,0.35,2018-03-03,3.472581632438372
2018-02-24,ili perc,1,HHS Region 1,quantile,0.4,2018-03-03,3.53991921484479
2018-02-24,ili perc,1,HHS Region 1,quantile,0.45,2018-03-03,3.604821394278823
2018-02-24,ili perc,1,HHS Region 1,quantile,0.5,2018-03-03,3.673515923611758
2018-02-24,ili perc,1,HHS Region 1,quantile,0.55,2018-03-03,3.7303870410165394
2018-02-24,ili perc,1,HHS Region 1,quantile,0.6,2018-03-03,3.805767618116812
2018-02-24,ili perc,1,HHS Region 1,quantile,0.65,2018-03-03,3.877775222255607
2018-02-24,ili perc,1,HHS Region 1,quantile,0.7,2018-03-03,3.948379007453666
2018-02-24,ili perc,1,HHS Region 1,quantile,0.75,2018-03-03,4.023563293282039
2018-02-24,ili perc,1,HHS Region 1,quantile,0.8,2018-03-03,4.122844706246987
2018-02-24,ili perc,1,HHS Region 1,quantile,0.85,2018-03-03,4.253073803221915
2018-02-24,ili perc,1,HHS Region 1,quantile,0.9,2018-03-03,4.479312827618176
2018-02-24,ili perc,1,HHS Region 1,quantile,0.95,2018-03-03,5.342294211805064
2018-02-24,ili perc,1,HHS Region 1,quantile,0.975,2018-03-03,6.152390567025154
2018-02-24,ili perc,1,HHS Region 1,quantile,0.99,2018-03-03,7.224145092942325
2018-02-24,ili perc,2,HHS Region 1,quantile,0.01,2018-03-10,1.5740744082799765
2018-02-24,ili perc,2,HHS Region 1,quantile,0.025,2018-03-10,1.9806906232174055
2018-02-24,ili perc,2,HHS Region 1,quantile,0.05,2018-03-10,2.218973085519986
2018-02-24,ili perc,2,HHS Region 1,quantile,0.1,2018-03-10,2.4698817144219363
