origin_date,target,horizon,location,output_type,output_type_id,target_end_date,value
2020-01-18,ili perc,1,HHS Region 1,quantile,0.01,2020-01-25,2.480193298891718
2020-01-18,ili perc,1,HHS Region 1,quantile,0.025,2020-01-25,2.880410992804108
2020-01-18,ili perc,1,HHS Region 1,quantile,0.05,2020-01-25,3.360250218979308
2020-01-18,ili perc,1,HHS Region 1,quantile,0.1,2020-01-25,3.625753048183659
2020-01-18,ili perc,1,HHS Region 1,quantile,0.15,2020-01-25,3.793330953372571
2020-01-18,ili perc,1,HHS Region 1,quantile,0.2,2020-01-25,3.916503842266036
2020-01-18,ili perc,1,HHS Region 1,quantile,0.25,2020-01-25,4.026296438338468
2020-01-18,ili perc,1,HHS Region 1,quantile,0.3,2020-01-25,4.112826236806891
2020-01-18,ili perc,1,HHS Region 1,quantile,0.35,2020-01-25,4.187639659783774
2020-01-18,ili perc,1,HHS Region 1,quantile,0.4,2020-01-25,4.2727965133112
2020-01-18,ili perc,1,HHS Region 1,quantile,0.45,2020-01-25,4.340825868862871
2020-01-18,ili perc,1,HHS Region 1,quantile,0.5,2020-01-25,4.411769200924735
2020-01-18,ili perc,1,HHS Region 1,quantile,0.55,2020-01-25,4.482144753824898
2020-01-18,ili perc,1,HHS Region 1,quantile,0.6,2020-01-25,4.564550251631463
2020-01-18,ili perc,1,HHS Region 1,quantile,0.65,2020-01-25,4.639808478782693
2020-01-18,ili perc,1,HHS Region 1,quantile,0.7,2020-01-25,4.732388306637101
2020-01-18,ili perc,1,HHS Region 1,quantile,0.75,2020-01-25,4.842341434593872
2020-01-18,ili perc,1,HHS Region 1,quantile,0.8,2020-01-25,4.967737647974397
2020-01-18,ili perc,1,HHS Region 1,quantile,0.85,2020-01-25,5.11613329294557
2020-01-18,ili perc,1,HHS Region 1,quantile,0.9,2020-01-25,5.334392204056586
2020-01-18,ili perc,1,HHS Region 1,quantile,0.95,2020-01-25,6.158676098521959
2020-01-18,ili perc,1,HHS Region 1,quantile,0.975,2020-01-25,6.8719528933380225
2020-01-18,ili perc,1,HHS Region 1,quantile,0.99,2020-01-25,8.003964283963862
2020-01-18,ili perc,2,HHS Region 1,quantile,0.01,2020-02-01,2.1532191511398406
2020-01-18,ili perc,2,HHS Region 1,quantile,0.025,2020-02-01,2.7432244446935563
2020-01-18,ili perc,2,HHS Region 1,quantile,0.05,2020-02-01,3.1013280717712037
2020-01-18,ili perc,2,HHS Region 1,quantile,0.1,2020-02-01,3.450656991887944
