origin_date,target,horizon,location,output_type,output_type_id,target_end_date,value
2020-01-11,ili perc,1,HHS Region 1,quantile,0.01,2020-01-18,2.3683585978297264
2020-01-11,ili perc,1,HHS Region 1,quantile,0.025,2020-01-18,2.597282294735336
2020-01-11,ili perc,1,HHS Region 1,quantile,0.05,2020-01-18,2.8687699471444668
2020-01-11,ili perc,1,HHS Region 1,quantile,0.1,2020-01-18,3.144738632649149
2020-01-11,ili perc,1,HHS Region 1,quantile,0.15,2020-01-18,3.282981713563411
2020-01-11,ili perc,1,HHS Region 1,quantile,0.2,2020-01-18,3.385798414583143
2020-01-11,ili perc,1,HHS Region 1,quantile,0.25,2020-01-18,3.4618548945728764
2020-01-11,ili perc,1,HHS Region 1,quantile,0.3,2020-01-18,3.5406745512851634
2020-01-11,ili perc,1,HHS Region 1,quantile,0.35,2020-01-18,3.613357724258005
2020-01-11,ili perc,1,HHS Region 1,quantile,0.4,2020-01-18,3.679078962022136
2020-01-11,ili perc,1,HHS Region 1,quantile,0.45,2020-01-18,3.739859126435499
2020-01-11,ili perc,1,HHS Region 1,quantile,0.5,2020-01-18,3.798092835797454
2020-01-11,ili perc,1,HHS Region 1,quantile,0.55,2020-01-18,3.8525314571124216
2020-01-11,ili perc,1,HHS Region 1,quantile,0.6,2020-01-18,3.916175858649064
2020-01-11,ili perc,1,HHS Region 1,quantile,0.65,2020-01-18,3.992055047903228
2020-01-11,ili perc,1,HHS Region 1,quantile,0.7,2020-01-18,4.07164634561212
2020-01-11,ili perc,1,HHS Region 1,quantile,0.75,2020-01-18,4.162650685531969
2020-01-11,ili perc,1,HHS Region 1,quantile,0.8,2020-01-18,4.257159518214901
2020-01-11,ili perc,1,HHS Region 1,quantile,0.85,2020-01-18,4.381722696133591
2020-01-11,ili perc,1,HHS Region 1,quantile,0.9,2020-01-18,4.580820333535902
2020-01-11,ili perc,1,HHS Region 1,quantile,0.95,2020-01-18,4.989909927701399
2020-01-11,ili perc,1,HHS Region 1,quantile,0.975,2020-01-18,5.328809728185281
2020-01-11,ili perc,1,HHS Region 1,quantile,0.99,2020-01-18,6.617244795633589
2020-01-11,ili perc,2,HHS Region 1,quantile,0.01,2020-01-25,1.9494033169626528
2020-01-11,ili perc,2,HHS Region 1,quantile,0.025,2020-01-25,2.3384776168332233
2020-01-11,ili perc,2,HHS Region 1,quantile,0.05,2020-01-25,2.623843328799312
2020-01-11,ili perc,2,HHS Region 1,quantile,0.1,2020-01-25,2.907088162686621
2020-01-11,ili perc,2,HHS Region 1,quantile,0.15,2020-01-25,3.098572711871561
2020-01-11,ili perc,2,HHS Region 1,quantile,0.2,2020-01-25,3.25989364055763
2020-01-11,ili perc,2,HHS Region 1,quantile,0.25,2020-01-25,3.384751866741959
2020-01-11,ili perc,2,HHS Region 1,quantile,0.3,2020-01-25,3.4923074357281076
2020-01-11,ili perc,2,HHS Region 1,quantile,0.35,2020-01-25,3.5873117902954137
2020-01-11,ili perc,2,HHS Region 1,quantile,0.4,2020-01-25,3.683146906457712
2020-01-11,ili perc,2,HHS Region 1,quantile,0.45,2020-01-25,3.7741759327335376
2020-01-11,ili perc,2,HHS Region 1,quantile,0.5,2020-01-25,3.860868363660651
2020-01-11,ili perc,2,HHS Region 1,quantile,0.55,2020-01-25,3.944233909139459
2020-01-11,ili perc,2,HHS Region 1,quantile,0.6,2020-01-25,4.057297410927041
2020-01-11,ili perc,2,HHS Region 1,quantile,0.65,2020-01-25,4.171056136119343
2020-01-11,ili perc,2,HHS Region 1,quantile,0.7,2020-01-25,4.304066546875773
2020-01-11,ili perc,2,HHS Region 1,quantile,0.75,2020-01-25,4.435241246862989
2020-01-11,ili perc,2,HHS Region 1,quantile,0.8,2020-01-25,4.575433270226693
2020-01-11,ili perc,2,HHS Region 1,quantile,0.85,2020-01-25,4.802498132244863
2020-01-11,ili perc,2,HHS Region 1,quantile,0.9,2020-01-25,5.105536153588081
2020-01-11,ili perc,2,HHS Region 1,quantile,0.95,2020-01-25,5.623679614857232
2020-01-11,ili perc,2,HHS Region 1,quantile,0.975,2020-01-25,6.5535647534476205
2020-01-11,ili perc,2,HHS Region 1,quantile,0.99,2020-01-25,8.238433249211333
2020-01-11,ili perc,3,HHS Region 1,quantile,0.01,2020-02-01,1.752420628334858
2020-01-11,ili perc,3,HHS Region 1,quantile,0.025,2020-02-01,2.0901479564516716
2020-01-11,ili perc,3,HHS Region 1,quantile,0.05,2020-02-01,2.473263608071991
2020-01-11,ili perc,3,HHS Region 1,quantile,0.1,2020-02-01,2.777773744553099
2020-01-11,ili perc,3,HHS Region 1,quantile,0.15,2020-02-01,3.046515988283259
2020-01-11,ili perc,3,HHS Region 1,quantile,0.2,2020-02-01,3.2351278972507096
2020-01-11,ili perc,3,HHS Region 1,quantile,0.25,2020-02-01,3.3832125709888117
2020-01-11,ili perc,3,HHS Region 1,quantile,0.3,2020-02-01,3.4987114164261124
2020-01-11,ili perc,3,HHS Region 1,quantile,0.35,2020-02-01,3.614847742303675
2020-01-11,ili perc,3,HHS Region 1,quantile,0.4,2020-02-01,3.7249930960205537
2020-01-11,ili perc,3,HHS Region 1,quantile,0.45,2020-02-01,3.8461907402189057
2020-01-11,ili perc,3,HHS Region 1,quantile,0.5,2020-02-01,3.96973774000042
2020-01-11,ili perc,3,HHS Region 1,quantile,0.55,2020-02-01,4.103772265709551
2020-01-11,ili perc,3,HHS Region 1,quantile,0.6,2020-02-01,4.2325149840489145
2020-01-11,ili perc,3,HHS Region 1,quantile,0.65,2020-02-01,4.369045014877959
2020-01-11,ili perc,3,HHS Region 1,quantile,0.7,2020-02-01,4.523141539197755
2020-01-11,ili perc,3,HHS Region 1,quantile,0.75,2020-02-01,4.731726519729345
2020-01-11,ili perc,3,HHS Region 1,quantile,0.8,2020-02-01,4.955766892899692
2020-01-11,ili perc,3,HHS Region 1,quantile,0.85,2020-02-01,5.271266510883857
2020-01-11,ili perc,3,HHS Region 1,quantile,0.9,2020-02-01,5.6895143989565655
2020-01-11,ili perc,3,HHS Region 1,quantile,0.95,2020-02-01,6.438963789291136
2020-01-11,ili perc,3,HHS Region 1,quantile,0.975,2020-02-01,7.65202427070728
2020-01-11,ili perc,3,HHS Region 1,quantile,0.99,2020-02-01,9.051054661963397
2020-01-11,ili perc,4,HHS Region 1,quantile,0.01,2020-02-08,1.6224436861395248
2020-01-11,ili perc,4,HHS Region 1,quantile,0.025,2020-02-08,1.9089484555612908
2020-01-11,ili perc,4,HHS Region 1,quantile,0.05,2020-02-08,2.190733653859707
2020-01-11,ili perc,4,HHS Region 1,quantile,0.1,2020-02-08,2.579455504293634
2020-01-11,ili perc,4,HHS Region 1,quantile,0.15,2020-02-08,2.799382188779465
2020-01-11,ili perc,4,HHS Region 1,quantile,0.2,2020-02-08,2.9971375287243975
2020-01-11,ili perc,4,HHS Region 1,quantile,0.25,2020-02-08,3.1743694603182324
2020-01-11,ili perc,4,HHS Region 1,quantile,0.3,2020-02-08,3.3324659173089555
2020-01-11,ili perc,4,HHS Region 1,quantile,0.35,2020-02-08,3.4848966426329757
2020-01-11,ili perc,4,HHS Region 1,quantile,0.4,2020-02-08,3.633057818147153
2020-01-11,ili perc,4,HHS Region 1,quantile,0.45,2020-02-08,3.768535787155557
2020-01-11,ili perc,4,HHS Region 1,quantile,0.5,2020-02-08,3.897092901771536
2020-01-11,ili perc,4,HHS Region 1,quantile,0.55,2020-02-08,4.0558985427326375
2020-01-11,ili perc,4,HHS Region 1,quantile,0.6,2020-02-08,4.212042321540644
2020-01-11,ili perc,4,HHS Region 1,quantile,0.65,2020-02-08,4.368450427954497
2020-01-11,ili perc,4,HHS Region 1,quantile,0.7,2020-02-08,4.573441155298203
2020-01-11,ili perc,4,HHS Region 1,quantile,0.75,2020-02-08,4.812950478727914
2020-01-11,ili perc,4,HHS Region 1,quantile,0.8,2020-02-08,5.0683987085409825
2020-01-11,ili perc,4,HHS Region 1,quantile,0.85,2020-02-08,5.411213476474425
2020-01-11,ili perc,4,HHS Region 1,quantile,0.9,2020-02-08,5.882602911847404
2020-01-11,ili perc,4,HHS Region 1,quantile,0.95,2020-02-08,6.7384731635916015
2020-01-11,ili perc,4,HHS Region 1,quantile,0.975,2020-02-08,8.08378561626257
2020-01-11,ili perc,4,HHS Region 1,quantile,0.99,2020-02-08,9.691181320891973
2020-01-11,ili perc,1,HHS Region 10,quantile,0.01,2020-01-18,2.2411149740680223
2020-01-11,ili perc,1,HHS Region 10,quantile,0.025,2020-01-18,2.7516397797337753
2020-01-11,ili perc,1,HHS Region 10,quantile,0.05,2020-01-18,2.961815090126312
2020-01-11,ili perc,1,HHS Region 10,quantile,0.1,2020-01-18,3.187199045944606
2020-01-11,ili perc,1,HHS Region 10,quantile,0.15,2020-01-18,3.3406193338867327
2020-01-11,ili perc,1,HHS Region 10,quantile,0.2,2020-01-18,3.4773409555521644
2020-01-11,ili perc,1,HHS Region 10,quantile,0.25,2020-01-18,3.59367541620049
2020-01-11,ili perc,1,HHS Region 10,quantile,0.3,2020-01-18,3.689120122933709
2020-01-11,ili perc,1,HHS Region 10,quantile,0.35,2020-01-18,3.761210166436337
2020-01-11,ili perc,1,HHS Region 10,quantile,0.4,2020-01-18,3.8527768404603298
2020-01-11,ili perc,1,HHS Region 10,quantile,0.45,2020-01-18,3.938129518783938
2020-01-11,ili perc,1,HHS Region 10,quantile,0.5,2020-01-18,4.017490875830841
2020-01-11,ili perc,1,HHS Region 10,quantile,0.55,2020-01-18,4.095418882153157
2020-01-11,ili perc,1,HHS Region 10,quantile,0.6,2020-01-18,4.169477648495944
2020-01-11,ili perc,1,HHS Region 10,quantile,0.65,2020-01-18,4.265557291083077
2020-01-11,ili perc,1,HHS Region 10,quantile,0.7,2020-01-18,4.361458693310962
2020-01-11,ili perc,1,HHS Region 10,quantile,0.75,2020-01-18,4.477016695978407
2020-01-11,ili perc,1,HHS Region 10,quantile,0.8,2020-01-18,4.59086150913156
2020-01-11,ili perc,1,HHS Region 10,quantile,0.85,2020-01-18,4.779655712938364
2020-01-11,ili perc,1,HHS Region 10,quantile,0.9,2020-01-18,5.016690427827101
2020-01-11,ili perc,1,HHS Region 10,quantile,0.95,2020-01-18,5.447761540240979
2020-01-11,ili perc,1,HHS Region 10,quantile,0.975,2020-01-18,6.112269511127337
2020-01-11,ili perc,1,HHS Region 10,quantile,0.99,2020-01-18,7.499573482199574
2020-01-11,ili perc,2,HHS Region 10,quantile,0.01,2020-01-25,1.5766510952112356
2020-01-11,ili perc,2,HHS Region 10,quantile,0.025,2020-01-25,2.0668341098738985
2020-01-11,ili perc,2,HHS Region 10,quantile,0.05,2020-01-25,2.3157400317965067
2020-01-11,ili perc,2,HHS Region 10,quantile,0.1,2020-01-25,2.6063194156925804
2020-01-11,ili perc,2,HHS Region 10,quantile,0.15,2020-01-25,2.8018784288110283
2020-01-11,ili perc,2,HHS Region 10,quantile,0.2,2020-01-25,2.9332188957937175
2020-01-11,ili perc,2,HHS Region 10,quantile,0.25,2020-01-25,3.069350412167994
2020-01-11,ili perc,2,HHS Region 10,quantile,0.3,2020-01-25,3.178497043681653
2020-01-11,ili perc,2,HHS Region 10,quantile,0.35,2020-01-25,3.295366348628704
2020-01-11,ili perc,2,HHS Region 10,quantile,0.4,2020-01-25,3.3954376761102276
2020-01-11,ili perc,2,HHS Region 10,quantile,0.45,2020-01-25,3.489166031770612
2020-01-11,ili perc,2,HHS Region 10,quantile,0.5,2020-01-25,3.587540852952673
2020-01-11,ili perc,2,HHS Region 10,quantile,0.55,2020-01-25,3.692046912838952
2020-01-11,ili perc,2,HHS Region 10,quantile,0.6,2020-01-25,3.8038456304268577
2020-01-11,ili perc,2,HHS Region 10,quantile,0.65,2020-01-25,3.930932959707942
2020-01-11,ili perc,2,HHS Region 10,quantile,0.7,2020-01-25,4.053852561552457
2020-01-11,ili perc,2,HHS Region 10,quantile,0.75,2020-01-25,4.1820260525536845
2020-01-11,ili perc,2,HHS Region 10,quantile,0.8,2020-01-25,4.3486240072015105
2020-01-11,ili perc,2,HHS Region 10,quantile,0.85,2020-01-25,4.588948337191164
