origin_date,target,horizon,location,output_type,output_type_id,target_end_date,value
2017-01-21,ili perc,1,HHS Region 1,quantile,0.01,2017-01-28,1.0208163224264493
2017-01-21,ili perc,1,HHS Region 1,quantile,0.025,2017-01-28,1.1609418688118829
2017-01-21,ili perc,1,HHS Region 1,quantile,0.05,2017-01-28,1.2818560695265515
2017-01-21,ili perc,1,HHS Region 1,quantile,0.1,2017-01-28,1.427651286326264
2017-01-21,ili perc,1,HHS Region 1,quantile,0.15,2017-01-28,1.5058510004669463
2017-01-21,ili perc,1,HHS Region 1,quantile,0.2,2017-01-28,1.569343374835517
2017-01-21,ili perc,1,HHS Region 1,quantile,0.25,2017-01-28,1.626354528752638
2017-01-21,ili perc,1,HHS Region 1,quantile,0.3,2017-01-28,1.6768380269967322
2017-01-21,ili perc,1,HHS Region 1,quantile,0.35,2017-01-28,1.7200978849865585
2017-01-21,ili perc,1,HHS Region 1,quantile,0.4,2017-01-28,1.759723760134027
2017-01-21,ili perc,1,HHS Region 1,quantile,0.45,2017-01-28,1.7997412785846645
2017-01-21,ili perc,1,HHS Region 1,quantile,0.5,2017-01-28,1.8377172335740637
2017-01-21,ili perc,1,HHS Region 1,quantile,0.55,2017-01-28,1.8728473770272769
2017-01-21,ili perc,1,HHS Region 1,quantile,0.6,2017-01-28,1.917086891566396
2017-01-21,ili perc,1,HHS Region 1,quantile,0.65,2017-01-28,1.9599685251649464
2017-01-21,ili perc,1,HHS Region 1,quantile,0.7,2017-01-28,2.00985860416371
2017-01-21,ili perc,1,HHS Region 1,quantile,0.75,2017-01-28,2.060892558690671
2017-01-21,ili perc,1,HHS Region 1,quantile,0.8,2017-01-28,2.1365442763175233
2017-01-21,ili perc,1,HHS Region 1,quantile,0.85,2017-01-28,2.2435910717310392
2017-01-21,ili perc,1,HHS Region 1,quantile,0.9,2017-01-28,2.4607473846546
2017-01-21,ili perc,1,HHS Region 1,quantile,0.95,2017-01-28,3.4256102948737706
2017-01-21,ili perc,1,HHS Region 1,quantile,0.975,2017-01-28,4.005292326830745
2017-01-21,ili perc,1,HHS Region 1,quantile,0.99,2017-01-28,4.591394231138064
2017-01-21,ili perc,2,HHS Region 1,quantile,0.01,2017-02-04,0.8633182701976929
2017-01-21,ili perc,2,HHS Region 1,quantile,0.025,2017-02-04,1.0606687098686889
2017-01-21,ili perc,2,HHS Region 1,quantile,0.05,2017-02-04,1.1845370414188965
2017-01-21,ili perc,2,HHS Region 1,quantile,0.1,2017-02-04,1.34508926521573
2017-01-21,ili perc,2,HHS Region 1,quantile,0.15,2017-02-04,1.4534476670892242
2017-01-21,ili perc,2,HHS Region 1,quantile,0.2,2017-02-04,1.534781333015693
