origin_date,target,horizon,location,output_type,output_type_id,target_end_date,value
2017-11-04,ili perc,1,HHS Region 1,quantile,0.01,2017-11-11,0.5212493025537894
2017-11-04,ili perc,1,HHS Region 1,quantile,0.025,2017-11-11,0.6129605282851289
2017-11-04,ili perc,1,HHS Region 1,quantile,0.05,2017-11-11,0.675798064462245
2017-11-04,ili perc,1,HHS Region 1,quantile,0.1,2017-11-11,0.7418389942575031
2017-11-04,ili perc,1,HHS Region 1,quantile,0.15,2017-11-11,0.7891395316900746
2017-11-04,ili perc,1,HHS Region 1,quantile,0.2,2017-11-11,0.8314287866671898
2017-11-04,ili perc,1,HHS Region 1,quantile,0.25,2017-11-11,0.8599332704916355
2017-11-04,ili perc,1,HHS Region 1,quantile,0.3,2017-11-11,0.8834662673786426
2017-11-04,ili perc,1,HHS Region 1,quantile,0.35,2017-11-11,0.9045043494594552
2017-11-04,ili perc,1,HHS Region 1,quantile,0.4,2017-11-11,0.9301596733684272
2017-11-04,ili perc,1,HHS Region 1,quantile,0.45,2017-11-11,0.9529839584869858
2017-11-04,ili perc,1,HHS Region 1,quantile,0.5,2017-11-11,0.971206538116255
2017-11-04,ili perc,1,HHS Region 1,quantile,0.55,2017-11-11,0.9888769310562376
2017-11-04,ili perc,1,HHS Region 1,quantile,0.6,2017-11-11,1.0053100983493244
2017-11-04,ili perc,1,HHS Region 1,quantile,0.65,2017-11-11,1.0284172703690997
2017-11-04,ili perc,1,HHS Region 1,quantile,0.7,2017-11-11,1.0513702107530447
2017-11-04,ili perc,1,HHS Region 1,quantile,0.75,2017-11-11,1.080949644333058
2017-11-04,ili perc,1,HHS Region 1,quantile,0.8,2017-11-11,1.1172853340173774
2017-11-04,ili perc,1,HHS Region 1,quantile,0.85,2017-11-11,1.16973567353649
2017-11-04,ili perc,1,HHS Region 1,quantile,0.9,2017-11-11,1.5100458841143345
2017-11-04,ili perc,1,HHS Region 1,quantile,0.95,2017-11-11,2.6258847960423153
2017-11-04,ili perc,1,HHS Region 1,quantile,0.975,2017-11-11,3.1349296881806312
2017-11-04,ili perc,1,HHS Region 1,quantile,0.99,2017-11-11,3.609961155928133
2017-11-04,ili perc,2,HHS Region 1,quantile,0.01,2017-11-18,0.4808038838081299
2017-11-04,ili perc,2,HHS Region 1,quantile,0.025,2017-11-18,0.5490065610726722
2017-11-04,ili perc,2,HHS Region 1,quantile,0.05,2017-11-18,0.5908008771575516
2017-11-04,ili perc,2,HHS Region 1,quantile,0.1,2017-11-18,0.6594868269050932
2017-11-04,ili perc,2,HHS Region 1,quantile,0.15,2017-11-18,0.7104646893233081
2017-11-04,ili perc,2,HHS Region 1,quantile,0.2,2017-11-18,0.7570676161438092
2017-11-04,ili perc,2,HHS Region 1,quantile,0.25,2017-11-18,0.7911750666903916
2017-11-04,ili perc,2,HHS Region 1,quantile,0.3,2017-11-18,0.8258540772156242
2017-11-04,ili perc,2,HHS Region 1,quantile,0.35,2017-11-18,0.854943881512962
2017-11-04,ili perc,2,HHS Region 1,quantile,0.4,2017-11-18,0.8846781302776825
2017-11-04,ili perc,2,HHS Region 1,quantile,0.45,2017-11-18,0.9119770562516925
2017-11-04,ili perc,2,HHS Region 1,quantile,0.5,2017-11-18,0.933520367213624
2017-11-04,ili perc,2,HHS Region 1,quantile,0.55,2017-11-18,0.9575285103591192
2017-11-04,ili perc,2,HHS Region 1,quantile,0.6,2017-11-18,0.982884908414199
2017-11-04,ili perc,2,HHS Region 1,quantile,0.65,2017-11-18,1.0116052993215692
2017-11-04,ili perc,2,HHS Region 1,quantile,0.7,2017-11-18,1.0396732965698232
2017-11-04,ili perc,2,HHS Region 1,quantile,0.75,2017-11-18,1.076007239265248
2017-11-04,ili perc,2,HHS Region 1,quantile,0.8,2017-11-18,1.122911545752726
2017-11-04,ili perc,2,HHS Region 1,quantile,0.85,2017-11-18,1.1890271009809077
2017-11-04,ili perc,2,HHS Region 1,quantile,0.9,2017-11-18,1.5332411123443088
2017-11-04,ili perc,2,HHS Region 1,quantile,0.95,2017-11-18,2.6581051621102003
2017-11-04,ili perc,2,HHS Region 1,quantile,0.975,2017-11-18,3.2219131971690205
2017-11-04,ili perc,2,HHS Region 1,quantile,0.99,2017-11-18,3.7120604333106866
2017-11-04,ili perc,3,HHS Region 1,quantile,0.01,2017-11-25,0.4451754821741704
2017-11-04,ili perc,3,HHS Region 1,quantile,0.025,2017-11-25,0.5188140570149564
2017-11-04,ili perc,3,HHS Region 1,quantile,0.05,2017-11-25,0.5813419713067237
2017-11-04,ili perc,3,HHS Region 1,quantile,0.1,2017-11-25,0.6541267556682323
2017-11-04,ili perc,3,HHS Region 1,quantile,0.15,2017-11-25,0.6997212065238833
2017-11-04,ili perc,3,HHS Region 1,quantile,0.2,2017-11-25,0.7398260620863945
2017-11-04,ili perc,3,HHS Region 1,quantile,0.25,2017-11-25,0.772883648232632
2017-11-04,ili perc,3,HHS Region 1,quantile,0.3,2017-11-25,0.8081757391062995
2017-11-04,ili perc,3,HHS Region 1,quantile,0.35,2017-11-25,0.8386414051234575
2017-11-04,ili perc,3,HHS Region 1,quantile,0.4,2017-11-25,0.8698671990661777
2017-11-04,ili perc,3,HHS Region 1,quantile,0.45,2017-11-25,0.9016658420086888
2017-11-04,ili perc,3,HHS Region 1,quantile,0.5,2017-11-25,0.9382977436127504
2017-11-04,ili perc,3,HHS Region 1,quantile,0.55,2017-11-25,0.9757499991234412
2017-11-04,ili perc,3,HHS Region 1,quantile,0.6,2017-11-25,1.009462310208989
2017-11-04,ili perc,3,HHS Region 1,quantile,0.65,2017-11-25,1.0469613091889165
2017-11-04,ili perc,3,HHS Region 1,quantile,0.7,2017-11-25,1.0839028092453624
2017-11-04,ili perc,3,HHS Region 1,quantile,0.75,2017-11-25,1.126375195118775
2017-11-04,ili perc,3,HHS Region 1,quantile,0.8,2017-11-25,1.1893989683833248
2017-11-04,ili perc,3,HHS Region 1,quantile,0.85,2017-11-25,1.280281757413118
2017-11-04,ili perc,3,HHS Region 1,quantile,0.9,2017-11-25,1.675008595979959
2017-11-04,ili perc,3,HHS Region 1,quantile,0.95,2017-11-25,2.7771845775364055
2017-11-04,ili perc,3,HHS Region 1,quantile,0.975,2017-11-25,3.39023007134433
2017-11-04,ili perc,3,HHS Region 1,quantile,0.99,2017-11-25,3.939806798595969
2017-11-04,ili perc,4,HHS Region 1,quantile,0.01,2017-12-02,0.44025850898091057
2017-11-04,ili perc,4,HHS Region 1,quantile,0.025,2017-12-02,0.5061411784092111
2017-11-04,ili perc,4,HHS Region 1,quantile,0.05,2017-12-02,0.5666844169729632
2017-11-04,ili perc,4,HHS Region 1,quantile,0.1,2017-12-02,0.6430020318892168
2017-11-04,ili perc,4,HHS Region 1,quantile,0.15,2017-12-02,0.6977417358554895
2017-11-04,ili perc,4,HHS Region 1,quantile,0.2,2017-12-02,0.749433789853152
2017-11-04,ili perc,4,HHS Region 1,quantile,0.25,2017-12-02,0.7894825713274174
2017-11-04,ili perc,4,HHS Region 1,quantile,0.3,2017-12-02,0.8256300153752191
2017-11-04,ili perc,4,HHS Region 1,quantile,0.35,2017-12-02,0.8707321556921918
2017-11-04,ili perc,4,HHS Region 1,quantile,0.4,2017-12-02,0.9122809495608548
2017-11-04,ili perc,4,HHS Region 1,quantile,0.45,2017-12-02,0.9522197976716622
2017-11-04,ili perc,4,HHS Region 1,quantile,0.5,2017-12-02,0.9813681172044
2017-11-04,ili perc,4,HHS Region 1,quantile,0.55,2017-12-02,1.0218226088830098
2017-11-04,ili perc,4,HHS Region 1,quantile,0.6,2017-12-02,1.062084189241894
2017-11-04,ili perc,4,HHS Region 1,quantile,0.65,2017-12-02,1.1040441018111429
2017-11-04,ili perc,4,HHS Region 1,quantile,0.7,2017-12-02,1.1492696718406965
2017-11-04,ili perc,4,HHS Region 1,quantile,0.75,2017-12-02,1.2087485207532824
2017-11-04,ili perc,4,HHS Region 1,quantile,0.8,2017-12-02,1.281463024287534
2017-11-04,ili perc,4,HHS Region 1,quantile,0.85,2017-12-02,1.3914300421344044
2017-11-04,ili perc,4,HHS Region 1,quantile,0.9,2017-12-02,1.7881892897323646
2017-11-04,ili perc,4,HHS Region 1,quantile,0.95,2017-12-02,2.857428067176075
2017-11-04,ili perc,4,HHS Region 1,quantile,0.975,2017-12-02,3.482179664196024
2017-11-04,ili perc,4,HHS Region 1,quantile,0.99,2017-12-02,4.2422173989175045
2017-11-04,ili perc,1,HHS Region 10,quantile,0.01,2017-11-11,0.3763773860525237
2017-11-04,ili perc,1,HHS Region 10,quantile,0.025,2017-11-11,0.5022645102439958
2017-11-04,ili perc,1,HHS Region 10,quantile,0.05,2017-11-11,0.5762067005635586
2017-11-04,ili perc,1,HHS Region 10,quantile,0.1,2017-11-11,0.645535063324486
2017-11-04,ili perc,1,HHS Region 10,quantile,0.15,2017-11-11,0.7039739784002256
2017-11-04,ili perc,1,HHS Region 10,quantile,0.2,2017-11-11,0.7485215459378022
2017-11-04,ili perc,1,HHS Region 10,quantile,0.25,2017-11-11,0.7913416217661665
2017-11-04,ili perc,1,HHS Region 10,quantile,0.3,2017-11-11,0.8218909000447588
2017-11-04,ili perc,1,HHS Region 10,quantile,0.35,2017-11-11,0.8598493627987648
2017-11-04,ili perc,1,HHS Region 10,quantile,0.4,2017-11-11,0.9018778044071428
2017-11-04,ili perc,1,HHS Region 10,quantile,0.45,2017-11-11,0.947145626991336
2017-11-04,ili perc,1,HHS Region 10,quantile,0.5,2017-11-11,0.9868828255124852
2017-11-04,ili perc,1,HHS Region 10,quantile,0.55,2017-11-11,1.0312677031488626
2017-11-04,ili perc,1,HHS Region 10,quantile,0.6,2017-11-11,1.0647618491817576
2017-11-04,ili perc,1,HHS Region 10,quantile,0.65,2017-11-11,1.108356828571884
2017-11-04,ili perc,1,HHS Region 10,quantile,0.7,2017-11-11,1.165225317023055
2017-11-04,ili perc,1,HHS Region 10,quantile,0.75,2017-11-11,1.2054857258381797
2017-11-04,ili perc,1,HHS Region 10,quantile,0.8,2017-11-11,1.2669596936733596
2017-11-04,ili perc,1,HHS Region 10,quantile,0.85,2017-11-11,1.3659997130068116
2017-11-04,ili perc,1,HHS Region 10,quantile,0.9,2017-11-11,1.7338152858811902
2017-11-04,ili perc,1,HHS Region 10,quantile,0.95,2017-11-11,2.81722788939162
2017-11-04,ili perc,1,HHS Region 10,quantile,0.975,2017-11-11,3.4190216437633683
2017-11-04,ili perc,1,HHS Region 10,quantile,0.99,2017-11-11,4.789623946103211
2017-11-04,ili perc,2,HHS Region 10,quantile,0.01,2017-11-18,0.2979175659307913
2017-11-04,ili perc,2,HHS Region 10,quantile,0.025,2017-11-18,0.414573840782647
2017-11-04,ili perc,2,HHS Region 10,quantile,0.05,2017-11-18,0.4919812287825013
2017-11-04,ili perc,2,HHS Region 10,quantile,0.1,2017-11-18,0.5895894909151456
2017-11-04,ili perc,2,HHS Region 10,quantile,0.15,2017-11-18,0.6529089595856169
2017-11-04,ili perc,2,HHS Region 10,quantile,0.2,2017-11-18,0.7157784874919606
2017-11-04,ili perc,2,HHS Region 10,quantile,0.25,2017-11-18,0.760425000318801
2017-11-04,ili perc,2,HHS Region 10,quantile,0.3,2017-11-18,0.8021819792480535
2017-11-04,ili perc,2,HHS Region 10,quantile,0.35,2017-11-18,0.8492783552496425
2017-11-04,ili perc,2,HHS Region 10,quantile,0.4,2017-11-18,0.9077233225522456
2017-11-04,ili perc,2,HHS Region 10,quantile,0.45,2017-11-18,0.9698585183819316
2017-11-04,ili perc,2,HHS Region 10,quantile,0.5,2017-11-18,1.017582467957057
2017-11-04,ili perc,2,HHS Region 10,quantile,0.55,2017-11-18,1.0643611041070205
2017-11-04,ili perc,2,HHS Region 10,quantile,0.6,2017-11-18,1.1058657294299752
2017-11-04,ili perc,2,HHS Region 10,quantile,0.65,2017-11-18,1.1564450777879285
2017-11-04,ili perc,2,HHS Region 10,quantile,0.7,2017-11-18,1.2177192924931737
2017-11-04,ili perc,2,HHS Region 10,quantile,0.75,2017-11-18,1.291431391220891
2017-11-04,ili perc,2,HHS Region 10,quantile,0.8,2017-11-18,1.3956640654007018
2017-11-04,ili perc,2,HHS Region 10,quantile,0.85,2017-11-18,1.5208543561450485
2017-11-04,ili perc,2,HHS Region 10,quantile,0.9,2017-11-18,1.8981439042930288
2017-11-04,ili perc,2,HHS Region 10,quantile,0.95,2017-11-18,3.045519991023822
2017-11-04,ili perc,2,HHS Region 10,quantile,0.975,2017-11-18,3.824459870653748
2017-11-04,ili perc,2,HHS Region 10,quantile,0.99,2017-11-18,4.71811340641231
2017-11-04,ili perc,3,HHS Region 10,quantile,0.01,2017-11-25,0.2861760171364222
2017-11-04,ili perc,3,HHS Region 10,quantile,0.025,2017-11-25,0.3995803374513729
2017-11-04,ili perc,3,HHS Region 10,quantile,0.05,2017-11-25,0.4902717457314958
2017-11-04,ili perc,3,HHS Region 10,quantile,0.1,2017-11-25,0.5986225437015908
2017-11-04,ili perc,3,HHS Region 10,quantile,0.15,2017-11-25,0.6692655577653602
2017-11-04,ili perc,3,HHS Region 10,quantile,0.2,2017-11-25,0.7295625708201238
2017-11-04,ili perc,3,HHS Region 10,quantile,0.25,2017-11-25,0.7819525709202122
2017-11-04,ili perc,3,HHS Region 10,quantile,0.3,2017-11-25,0.8284191649913741
2017-11-04,ili perc,3,HHS Region 10,quantile,0.35,2017-11-25,0.8745920086217662
2017-11-04,ili perc,3,HHS Region 10,quantile,0.4,2017-11-25,0.9224822871676236
2017-11-04,ili perc,3,HHS Region 10,quantile,0.45,2017-11-25,0.9695718471938416
2017-11-04,ili perc,3,HHS Region 10,quantile,0.5,2017-11-25,1.0381469243794592
2017-11-04,ili perc,3,HHS Region 10,quantile,0.55,2017-11-25,1.107904971020729
2017-11-04,ili perc,3,HHS Region 10,quantile,0.6,2017-11-25,1.1666298057916615
2017-11-04,ili perc,3,HHS Region 10,quantile,0.65,2017-11-25,1.224721482093445
2017-11-04,ili perc,3,HHS Region 10,quantile,0.7,2017-11-25,1.2877603554884265
2017-11-04,ili perc,3,HHS Region 10,quantile,0.75,2017-11-25,1.3748618210293038
2017-11-04,ili perc,3,HHS Region 10,quantile,0.8,2017-11-25,1.4662567653486691
2017-11-04,ili perc,3,HHS Region 10,quantile,0.85,2017-11-25,1.618404295031639
2017-11-04,ili perc,3,HHS Region 10,quantile,0.9,2017-11-25,2.0068441616996786
2017-11-04,ili perc,3,HHS Region 10,quantile,0.95,2017-11-25,3.2311507302103974
2017-11-04,ili perc,3,HHS Region 10,quantile,0.975,2017-11-25,4.086917926729907
2017-11-04,ili perc,3,HHS Region 10,quantile,0.99,2017-11-25,4.908131444811874
2017-11-04,ili perc,4,HHS Region 10,quantile,0.01,2017-12-02,0.24627157849661777
2017-11-04,ili perc,4,HHS Region 10,quantile,0.025,2017-12-02,0.36665243094478805
2017-11-04,ili perc,4,HHS Region 10,quantile,0.05,2017-12-02,0.4678198693112573
2017-11-04,ili perc,4,HHS Region 10,quantile,0.1,2017-12-02,0.5785510054926786
2017-11-04,ili perc,4,HHS Region 10,quantile,0.15,2017-12-02,0.6528293721532619
2017-11-04,ili perc,4,HHS Region 10,quantile,0.2,2017-12-02,0.7160919956385087
2017-11-04,ili perc,4,HHS Region 10,quantile,0.25,2017-12-02,0.7781151026433282
2017-11-04,ili perc,4,HHS Region 10,quantile,0.3,2017-12-02,0.835965635633894
2017-11-04,ili perc,4,HHS Region 10,quantile,0.35,2017-12-02,0.8846694909820596
2017-11-04,ili perc,4,HHS Region 10,quantile,0.4,2017-12-02,0.9421901869627068
2017-11-04,ili perc,4,HHS Region 10,quantile,0.45,2017-12-02,1.0084136718239918
2017-11-04,ili perc,4,HHS Region 10,quantile,0.5,2017-12-02,1.0947936765705293
2017-11-04,ili perc,4,HHS Region 10,quantile,0.55,2017-12-02,1.174600131636997
2017-11-04,ili perc,4,HHS Region 10,quantile,0.6,2017-12-02,1.2388186746239862
2017-11-04,ili perc,4,HHS Region 10,quantile,0.65,2017-12-02,1.3011993268146709
2017-11-04,ili perc,4,HHS Region 10,quantile,0.7,2017-12-02,1.3841472275961244
2017-11-04,ili perc,4,HHS Region 10,quantile,0.75,2017-12-02,1.4886336917663296
2017-11-04,ili perc,4,HHS Region 10,quantile,0.8,2017-12-02,1.630171997384798
2017-11-04,ili perc,4,HHS Region 10,quantile,0.85,2017-12-02,1.7675271264639352
2017-11-04,ili perc,4,HHS Region 10,quantile,0.9,2017-12-02,2.1651148965742224
2017-11-04,ili perc,4,HHS Region 10,quantile,0.95,2017-12-02,3.479748225033666
2017-11-04,ili perc,4,HHS Region 10,quantile,0.975,2017-12-02,4.378244731669145
2017-11-04,ili perc,4,HHS Region 10,quantile,0.99,2017-12-02,5.720213392648112
2017-11-04,ili perc,1,HHS Region 2,quantile,0.01,2017-11-11,1.5391318851128886
2017-11-04,ili perc,1,HHS Region 2,quantile,0.025,2017-11-11,1.8034427234710988
2017-11-04,ili perc,1,HHS Region 2,quantile,0.05,2017-11-11,1.9358587558538032
2017-11-04,ili perc,1,HHS Region 2,quantile,0.1,2017-11-11,2.079853514833664
2017-11-04,ili perc,1,HHS Region 2,quantile,0.15,2017-11-11,2.1675379175747604
2017-11-04,ili perc,1,HHS Region 2,quantile,0.2,2017-11-11,2.227249173196601
2017-11-04,ili perc,1,HHS Region 2,quantile,0.25,2017-11-11,2.2738227172023233
2017-11-04,ili perc,1,HHS Region 2,quantile,0.3,2017-11-11,2.319146071804242
2017-11-04,ili perc,1,HHS Region 2,quantile,0.35,2017-11-11,2.361717122843285
2017-11-04,ili perc,1,HHS Region 2,quantile,0.4,2017-11-11,2.4000653954851994
2017-11-04,ili perc,1,HHS Region 2,quantile,0.45,2017-11-11,2.4424332301812086
2017-11-04,ili perc,1,HHS Region 2,quantile,0.5,2017-11-11,2.4850460080211003
2017-11-04,ili perc,1,HHS Region 2,quantile,0.55,2017-11-11,2.5258423813430277
2017-11-04,ili perc,1,HHS Region 2,quantile,0.6,2017-11-11,2.5616315546020587
2017-11-04,ili perc,1,HHS Region 2,quantile,0.65,2017-11-11,2.5977556041861267
2017-11-04,ili perc,1,HHS Region 2,quantile,0.7,2017-11-11,2.6498263382532854
2017-11-04,ili perc,1,HHS Region 2,quantile,0.75,2017-11-11,2.706581697161159
2017-11-04,ili perc,1,HHS Region 2,quantile,0.8,2017-11-11,2.771720972512748
2017-11-04,ili perc,1,HHS Region 2,quantile,0.85,2017-11-11,2.846640303447174
2017-11-04,ili perc,1,HHS Region 2,quantile,0.9,2017-11-11,3.019486525490316
2017-11-04,ili perc,1,HHS Region 2,quantile,0.95,2017-11-11,4.113175536337315
2017-11-04,ili perc,1,HHS Region 2,quantile,0.975,2017-11-11,4.765972105335425
2017-11-04,ili perc,1,HHS Region 2,quantile,0.99,2017-11-11,5.221733491685689
2017-11-04,ili perc,2,HHS Region 2,quantile,0.01,2017-11-18,1.4871132520007917
2017-11-04,ili perc,2,HHS Region 2,quantile,0.025,2017-11-18,1.7440999421357173
2017-11-04,ili perc,2,HHS Region 2,quantile,0.05,2017-11-18,1.8955003910767487
2017-11-04,ili perc,2,HHS Region 2,quantile,0.1,2017-11-18,2.0548394797524256
2017-11-04,ili perc,2,HHS Region 2,quantile,0.15,2017-11-18,2.1745108865474223
2017-11-04,ili perc,2,HHS Region 2,quantile,0.2,2017-11-18,2.2441479509227755
2017-11-04,ili perc,2,HHS Region 2,quantile,0.25,2017-11-18,2.323650673056046
2017-11-04,ili perc,2,HHS Region 2,quantile,0.3,2017-11-18,2.4070475260188675
2017-11-04,ili perc,2,HHS Region 2,quantile,0.35,2017-11-18,2.474605391299683
2017-11-04,ili perc,2,HHS Region 2,quantile,0.4,2017-11-18,2.5239411367163496
2017-11-04,ili perc,2,HHS Region 2,quantile,0.45,2017-11-18,2.577870202089185
2017-11-04,ili perc,2,HHS Region 2,quantile,0.5,2017-11-18,2.635599556158745
2017-11-04,ili perc,2,HHS Region 2,quantile,0.55,2017-11-18,2.698479873844684
2017-11-04,ili perc,2,HHS Region 2,quantile,0.6,2017-11-18,2.751905539471061
2017-11-04,ili perc,2,HHS Region 2,quantile,0.65,2017-11-18,2.81429982428663
2017-11-04,ili perc,2,HHS Region 2,quantile,0.7,2017-11-18,2.884282642231229
2017-11-04,ili perc,2,HHS Region 2,quantile,0.75,2017-11-18,2.9682591821983744
2017-11-04,ili perc,2,HHS Region 2,quantile,0.8,2017-11-18,3.0543525703315115
2017-11-04,ili perc,2,HHS Region 2,quantile,0.85,2017-11-18,3.1953569766077163
2017-11-04,ili perc,2,HHS Region 2,quantile,0.9,2017-11-18,3.4039456855626264
2017-11-04,ili perc,2,HHS Region 2,quantile,0.95,2017-11-18,4.529433123901101
2017-11-04,ili perc,2,HHS Region 2,quantile,0.975,2017-11-18,5.190382277257483
2017-11-04,ili perc,2,HHS Region 2,quantile,0.99,2017-11-18,5.738229255361659
2017-11-04,ili perc,3,HHS Region 2,quantile,0.01,2017-11-25,1.4033178301228777
2017-11-04,ili perc,3,HHS Region 2,quantile,0.025,2017-11-25,1.6765642714007871
2017-11-04,ili perc,3,HHS Region 2,quantile,0.05,2017-11-25,1.8676602506313835
2017-11-04,ili perc,3,HHS Region 2,quantile,0.1,2017-11-25,2.088692516552614
2017-11-04,ili perc,3,HHS Region 2,quantile,0.15,2017-11-25,2.2208584191231324
2017-11-04,ili perc,3,HHS Region 2,quantile,0.2,2017-11-25,2.325173404412987
