origin_date,target,horizon,location,output_type,output_type_id,target_end_date,value
2017-12-09,ili perc,1,HHS Region 1,quantile,0.01,2017-12-16,0.9995914956453876
2017-12-09,ili perc,1,HHS Region 1,quantile,0.025,2017-12-16,1.1688836537093314
2017-12-09,ili perc,1,HHS Region 1,quantile,0.05,2017-12-16,1.3008466619354178
2017-12-09,ili perc,1,HHS Region 1,quantile,0.1,2017-12-16,1.436487574318727
2017-12-09,ili perc,1,HHS Region 1,quantile,0.15,2017-12-16,1.5165002369382694
2017-12-09,ili perc,1,HHS Region 1,quantile,0.2,2017-12-16,1.5718882532056004
2017-12-09,ili perc,1,HHS Region 1,quantile,0.25,2017-12-16,1.61738872548779
2017-12-09,ili perc,1,HHS Region 1,quantile,0.3,2017-12-16,1.6609426887668255
2017-12-09,ili perc,1,HHS Region 1,quantile,0.35,2017-12-16,1.701209464642628
2017-12-09,ili perc,1,HHS Region 1,quantile,0.4,2017-12-16,1.740904941215856
2017-12-09,ili perc,1,HHS Region 1,quantile,0.45,2017-12-16,1.780757222965782
2017-12-09,ili perc,1,HHS Region 1,quantile,0.5,2017-12-16,1.8128809044915517
2017-12-09,ili perc,1,HHS Region 1,quantile,0.55,2017-12-16,1.8522369528028624
2017-12-09,ili perc,1,HHS Region 1,quantile,0.6,2017-12-16,1.897790671588772
2017-12-09,ili perc,1,HHS Region 1,quantile,0.65,2017-12-16,1.9438877419739864
2017-12-09,ili perc,1,HHS Region 1,quantile,0.7,2017-12-16,1.989395194184456
2017-12-09,ili perc,1,HHS Region 1,quantile,0.75,2017-12-16,2.0491341823368363
2017-12-09,ili perc,1,HHS Region 1,quantile,0.8,2017-12-16,2.1104760246902807
2017-12-09,ili perc,1,HHS Region 1,quantile,0.85,2017-12-16,2.201620903978078
2017-12-09,ili perc,1,HHS Region 1,quantile,0.9,2017-12-16,2.384461425275392
2017-12-09,ili perc,1,HHS Region 1,quantile,0.95,2017-12-16,3.344021331954958
2017-12-09,ili perc,1,HHS Region 1,quantile,0.975,2017-12-16,3.934402029025889
2017-12-09,ili perc,1,HHS Region 1,quantile,0.99,2017-12-16,4.543077954702619
2017-12-09,ili perc,2,HHS Region 1,quantile,0.01,2017-12-23,0.8892707388048124
2017-12-09,ili perc,2,HHS Region 1,quantile,0.025,2017-12-23,1.0898838068286618
2017-12-09,ili perc,2,HHS Region 1,quantile,0.05,2017-12-23,1.2510405387719274
2017-12-09,ili perc,2,HHS Region 1,quantile,0.1,2017-12-23,1.4401551777083317
2017-12-09,ili perc,2,HHS Region 1,quantile,0.15,2017-12-23,1.56779200979985
2017-12-09,ili perc,2,HHS Region 1,quantile,0.2,2017-12-23,1.6737153993873464
2017-12-09,ili perc,2,HHS Region 1,quantile,0.25,2017-12-23,1.753681984798491
2017-12-09,ili perc,2,HHS Region 1,quantile,0.3,2017-12-23,1.8208246502480965
2017-12-09,ili perc,2,HHS Region 1,quantile,0.35,2017-12-23,1.88213290013192
2017-12-09,ili perc,2,HHS Region 1,quantile,0.4,2017-12-23,1.946688090536427
