origin_date,target,horizon,location,output_type,output_type_id,target_end_date,value
2019-11-30,ili perc,1,HHS Region 1,quantile,0.01,2019-12-07,1.153831765348964
2019-11-30,ili perc,1,HHS Region 1,quantile,0.025,2019-12-07,1.297073002999963
2019-11-30,ili perc,1,HHS Region 1,quantile,0.05,2019-12-07,1.4297963546082897
2019-11-30,ili perc,1,HHS Region 1,quantile,0.1,2019-12-07,1.5383830510011758
2019-11-30,ili perc,1,HHS Region 1,quantile,0.15,2019-12-07,1.6039154937948426
2019-11-30,ili perc,1,HHS Region 1,quantile,0.2,2019-12-07,1.6614846184382996
2019-11-30,ili perc,1,HHS Region 1,quantile,0.25,2019-12-07,1.7089711554413465
2019-11-30,ili perc,1,HHS Region 1,quantile,0.3,2019-12-07,1.7518124761057243
2019-11-30,ili perc,1,HHS Region 1,quantile,0.35,2019-12-07,1.7899860509684071
2019-11-30,ili perc,1,HHS Region 1,quantile,0.4,2019-12-07,1.8269121582341803
2019-11-30,ili perc,1,HHS Region 1,quantile,0.45,2019-12-07,1.855418077432453
2019-11-30,ili perc,1,HHS Region 1,quantile,0.5,2019-12-07,1.8839835977995083
2019-11-30,ili perc,1,HHS Region 1,quantile,0.55,2019-12-07,1.919542605361384
2019-11-30,ili perc,1,HHS Region 1,quantile,0.6,2019-12-07,1.9553192516760225
2019-11-30,ili perc,1,HHS Region 1,quantile,0.65,2019-12-07,1.991804657377649
2019-11-30,ili perc,1,HHS Region 1,quantile,0.7,2019-12-07,2.0296620190581796
2019-11-30,ili perc,1,HHS Region 1,quantile,0.75,2019-12-07,2.0680150903357117
2019-11-30,ili perc,1,HHS Region 1,quantile,0.8,2019-12-07,2.12955448569094
2019-11-30,ili perc,1,HHS Region 1,quantile,0.85,2019-12-07,2.198536307200291
2019-11-30,ili perc,1,HHS Region 1,quantile,0.9,2019-12-07,2.2952378663671382
2019-11-30,ili perc,1,HHS Region 1,quantile,0.95,2019-12-07,2.494210518727395
2019-11-30,ili perc,1,HHS Region 1,quantile,0.975,2019-12-07,2.729303260372472
2019-11-30,ili perc,1,HHS Region 1,quantile,0.99,2019-12-07,3.644700701068957
2019-11-30,ili perc,2,HHS Region 1,quantile,0.01,2019-12-14,1.003091472709314
2019-11-30,ili perc,2,HHS Region 1,quantile,0.025,2019-12-14,1.1708213761951458
2019-11-30,ili perc,2,HHS Region 1,quantile,0.05,2019-12-14,1.3241358128133782
2019-11-30,ili perc,2,HHS Region 1,quantile,0.1,2019-12-14,1.4760511204976483
2019-11-30,ili perc,2,HHS Region 1,quantile,0.15,2019-12-14,1.5786894858260996
2019-11-30,ili perc,2,HHS Region 1,quantile,0.2,2019-12-14,1.667021782540072
2019-11-30,ili perc,2,HHS Region 1,quantile,0.25,2019-12-14,1.7437345449358768
2019-11-30,ili perc,2,HHS Region 1,quantile,0.3,2019-12-14,1.8067380523632832
2019-11-30,ili perc,2,HHS Region 1,quantile,0.35,2019-12-14,1.8621999694028897
2019-11-30,ili perc,2,HHS Region 1,quantile,0.4,2019-12-14,1.911599047812666
2019-11-30,ili perc,2,HHS Region 1,quantile,0.45,2019-12-14,1.9627232180016176
2019-11-30,ili perc,2,HHS Region 1,quantile,0.5,2019-12-14,2.0135168545450544
2019-11-30,ili perc,2,HHS Region 1,quantile,0.55,2019-12-14,2.068616982074223
2019-11-30,ili perc,2,HHS Region 1,quantile,0.6,2019-12-14,2.1260030362649536
2019-11-30,ili perc,2,HHS Region 1,quantile,0.65,2019-12-14,2.1911670510332732
2019-11-30,ili perc,2,HHS Region 1,quantile,0.7,2019-12-14,2.264891240918347
2019-11-30,ili perc,2,HHS Region 1,quantile,0.75,2019-12-14,2.343455278560492
2019-11-30,ili perc,2,HHS Region 1,quantile,0.8,2019-12-14,2.435004878224438
2019-11-30,ili perc,2,HHS Region 1,quantile,0.85,2019-12-14,2.550516923376925
2019-11-30,ili perc,2,HHS Region 1,quantile,0.9,2019-12-14,2.691692462819776
2019-11-30,ili perc,2,HHS Region 1,quantile,0.95,2019-12-14,3.091296793339271
2019-11-30,ili perc,2,HHS Region 1,quantile,0.975,2019-12-14,3.921312481267728
2019-11-30,ili perc,2,HHS Region 1,quantile,0.99,2019-12-14,4.948016256257019
2019-11-30,ili perc,3,HHS Region 1,quantile,0.01,2019-12-21,0.9446049498988882
2019-11-30,ili perc,3,HHS Region 1,quantile,0.025,2019-12-21,1.1589256499982146
2019-11-30,ili perc,3,HHS Region 1,quantile,0.05,2019-12-21,1.3262891826882013
2019-11-30,ili perc,3,HHS Region 1,quantile,0.1,2019-12-21,1.5124929268338725
2019-11-30,ili perc,3,HHS Region 1,quantile,0.15,2019-12-21,1.649997913871632
2019-11-30,ili perc,3,HHS Region 1,quantile,0.2,2019-12-21,1.7461988119849448
2019-11-30,ili perc,3,HHS Region 1,quantile,0.25,2019-12-21,1.8517279424251627
2019-11-30,ili perc,3,HHS Region 1,quantile,0.3,2019-12-21,1.948724520116571
