origin_date,target,horizon,location,output_type,output_type_id,target_end_date,value
2017-12-02,ili perc,1,HHS Region 1,quantile,0.01,2017-12-09,0.992610748027734
2017-12-02,ili perc,1,HHS Region 1,quantile,0.025,2017-12-09,1.1393521794545258
2017-12-02,ili perc,1,HHS Region 1,quantile,0.05,2017-12-09,1.2550410621513903
2017-12-02,ili perc,1,HHS Region 1,quantile,0.1,2017-12-09,1.3630476111890328
2017-12-02,ili perc,1,HHS Region 1,quantile,0.15,2017-12-09,1.4182240344898835
2017-12-02,ili perc,1,HHS Region 1,quantile,0.2,2017-12-09,1.4623689616404332
2017-12-02,ili perc,1,HHS Region 1,quantile,0.25,2017-12-09,1.4975675112038245
2017-12-02,ili perc,1,HHS Region 1,quantile,0.3,2017-12-09,1.525278099198948
2017-12-02,ili perc,1,HHS Region 1,quantile,0.35,2017-12-09,1.5557562548324095
2017-12-02,ili perc,1,HHS Region 1,quantile,0.4,2017-12-09,1.5818288983674873
2017-12-02,ili perc,1,HHS Region 1,quantile,0.45,2017-12-09,1.6128648454698786
2017-12-02,ili perc,1,HHS Region 1,quantile,0.5,2017-12-09,1.6391948794449689
2017-12-02,ili perc,1,HHS Region 1,quantile,0.55,2017-12-09,1.6666549722667752
2017-12-02,ili perc,1,HHS Region 1,quantile,0.6,2017-12-09,1.697308728615425
2017-12-02,ili perc,1,HHS Region 1,quantile,0.65,2017-12-09,1.7294840264203286
2017-12-02,ili perc,1,HHS Region 1,quantile,0.7,2017-12-09,1.7627274229412035
2017-12-02,ili perc,1,HHS Region 1,quantile,0.75,2017-12-09,1.7990106714120409
2017-12-02,ili perc,1,HHS Region 1,quantile,0.8,2017-12-09,1.84742138518146
2017-12-02,ili perc,1,HHS Region 1,quantile,0.85,2017-12-09,1.9039313539445208
2017-12-02,ili perc,1,HHS Region 1,quantile,0.9,2017-12-09,2.1355877397191936
2017-12-02,ili perc,1,HHS Region 1,quantile,0.95,2017-12-09,3.0835863226563913
2017-12-02,ili perc,1,HHS Region 1,quantile,0.975,2017-12-09,3.6624856648676367
2017-12-02,ili perc,1,HHS Region 1,quantile,0.99,2017-12-09,4.220388205271003
2017-12-02,ili perc,2,HHS Region 1,quantile,0.01,2017-12-16,0.8592912742629273
2017-12-02,ili perc,2,HHS Region 1,quantile,0.025,2017-12-16,1.0225305542724068
2017-12-02,ili perc,2,HHS Region 1,quantile,0.05,2017-12-16,1.158874258951938
2017-12-02,ili perc,2,HHS Region 1,quantile,0.1,2017-12-16,1.2852737194793389
2017-12-02,ili perc,2,HHS Region 1,quantile,0.15,2017-12-16,1.3606276828708426
2017-12-02,ili perc,2,HHS Region 1,quantile,0.2,2017-12-16,1.4272263608428677
2017-12-02,ili perc,2,HHS Region 1,quantile,0.25,2017-12-16,1.4881912083030506
2017-12-02,ili perc,2,HHS Region 1,quantile,0.3,2017-12-16,1.550137477282001
2017-12-02,ili perc,2,HHS Region 1,quantile,0.35,2017-12-16,1.603636464830208
2017-12-02,ili perc,2,HHS Region 1,quantile,0.4,2017-12-16,1.660102854398619
2017-12-02,ili perc,2,HHS Region 1,quantile,0.45,2017-12-16,1.7151952219195552
2017-12-02,ili perc,2,HHS Region 1,quantile,0.5,2017-12-16,1.763835638356493
2017-12-02,ili perc,2,HHS Region 1,quantile,0.55,2017-12-16,1.8166427246984205
2017-12-02,ili perc,2,HHS Region 1,quantile,0.6,2017-12-16,1.8730966323610023
2017-12-02,ili perc,2,HHS Region 1,quantile,0.65,2017-12-16,1.928114430758536
2017-12-02,ili perc,2,HHS Region 1,quantile,0.7,2017-12-16,1.9801972402827772
2017-12-02,ili perc,2,HHS Region 1,quantile,0.75,2017-12-16,2.0526452149778684
2017-12-02,ili perc,2,HHS Region 1,quantile,0.8,2017-12-16,2.1326124633749526
2017-12-02,ili perc,2,HHS Region 1,quantile,0.85,2017-12-16,2.2388797029138026
2017-12-02,ili perc,2,HHS Region 1,quantile,0.9,2017-12-16,2.4579843834553223
2017-12-02,ili perc,2,HHS Region 1,quantile,0.95,2017-12-16,3.554304014215989
2017-12-02,ili perc,2,HHS Region 1,quantile,0.975,2017-12-16,4.259923677457112
2017-12-02,ili perc,2,HHS Region 1,quantile,0.99,2017-12-16,4.911901005947301
2017-12-02,ili perc,3,HHS Region 1,quantile,0.01,2017-12-23,0.8236562136032302
2017-12-02,ili perc,3,HHS Region 1,quantile,0.025,2017-12-23,1.0077038268520395
2017-12-02,ili perc,3,HHS Region 1,quantile,0.05,2017-12-23,1.1512752250800344
2017-12-02,ili perc,3,HHS Region 1,quantile,0.1,2017-12-23,1.3163940848143705
2017-12-02,ili perc,3,HHS Region 1,quantile,0.15,2017-12-23,1.424725285889681
2017-12-02,ili perc,3,HHS Region 1,quantile,0.2,2017-12-23,1.5220547745499873
2017-12-02,ili perc,3,HHS Region 1,quantile,0.25,2017-12-23,1.595568647502133
2017-12-02,ili perc,3,HHS Region 1,quantile,0.3,2017-12-23,1.6665339152945116
2017-12-02,ili perc,3,HHS Region 1,quantile,0.35,2017-12-23,1.739391403963381
2017-12-02,ili perc,3,HHS Region 1,quantile,0.4,2017-12-23,1.817785739107592
2017-12-02,ili perc,3,HHS Region 1,quantile,0.45,2017-12-23,1.8872969492344691
2017-12-02,ili perc,3,HHS Region 1,quantile,0.5,2017-12-23,1.9635645302763791
2017-12-02,ili perc,3,HHS Region 1,quantile,0.55,2017-12-23,2.041558508994004
2017-12-02,ili perc,3,HHS Region 1,quantile,0.6,2017-12-23,2.1119074806338833
2017-12-02,ili perc,3,HHS Region 1,quantile,0.65,2017-12-23,2.186518995654928
2017-12-02,ili perc,3,HHS Region 1,quantile,0.7,2017-12-23,2.2674188694761366
2017-12-02,ili perc,3,HHS Region 1,quantile,0.75,2017-12-23,2.3635750332674577
2017-12-02,ili perc,3,HHS Region 1,quantile,0.8,2017-12-23,2.484913945885803
2017-12-02,ili perc,3,HHS Region 1,quantile,0.85,2017-12-23,2.683990384970211
2017-12-02,ili perc,3,HHS Region 1,quantile,0.9,2017-12-23,2.955884202363901
2017-12-02,ili perc,3,HHS Region 1,quantile,0.95,2017-12-23,4.003546155588244
2017-12-02,ili perc,3,HHS Region 1,quantile,0.975,2017-12-23,4.808062856674869
2017-12-02,ili perc,3,HHS Region 1,quantile,0.99,2017-12-23,5.526992177803776
2017-12-02,ili perc,4,HHS Region 1,quantile,0.01,2017-12-30,0.7428774494953722
2017-12-02,ili perc,4,HHS Region 1,quantile,0.025,2017-12-30,0.9242905033460602
2017-12-02,ili perc,4,HHS Region 1,quantile,0.05,2017-12-30,1.095257428181881
2017-12-02,ili perc,4,HHS Region 1,quantile,0.1,2017-12-30,1.2733404695471913
2017-12-02,ili perc,4,HHS Region 1,quantile,0.15,2017-12-30,1.3987822453185796
2017-12-02,ili perc,4,HHS Region 1,quantile,0.2,2017-12-30,1.497556857842412
2017-12-02,ili perc,4,HHS Region 1,quantile,0.25,2017-12-30,1.5928769695581904
2017-12-02,ili perc,4,HHS Region 1,quantile,0.3,2017-12-30,1.682765095797458
2017-12-02,ili perc,4,HHS Region 1,quantile,0.35,2017-12-30,1.7726283094549893
2017-12-02,ili perc,4,HHS Region 1,quantile,0.4,2017-12-30,1.8637015868018032
2017-12-02,ili perc,4,HHS Region 1,quantile,0.45,2017-12-30,1.9478636167804864
2017-12-02,ili perc,4,HHS Region 1,quantile,0.5,2017-12-30,2.0354574757129864
2017-12-02,ili perc,4,HHS Region 1,quantile,0.55,2017-12-30,2.123033604434661
2017-12-02,ili perc,4,HHS Region 1,quantile,0.6,2017-12-30,2.2131364966167357
2017-12-02,ili perc,4,HHS Region 1,quantile,0.65,2017-12-30,2.3119462038733167
2017-12-02,ili perc,4,HHS Region 1,quantile,0.7,2017-12-30,2.420901862835184
2017-12-02,ili perc,4,HHS Region 1,quantile,0.75,2017-12-30,2.5488616052651
2017-12-02,ili perc,4,HHS Region 1,quantile,0.8,2017-12-30,2.68744166422836
2017-12-02,ili perc,4,HHS Region 1,quantile,0.85,2017-12-30,2.874425224624832
2017-12-02,ili perc,4,HHS Region 1,quantile,0.9,2017-12-30,3.232727811061396
2017-12-02,ili perc,4,HHS Region 1,quantile,0.95,2017-12-30,4.278178090119834
2017-12-02,ili perc,4,HHS Region 1,quantile,0.975,2017-12-30,5.121382579864172
2017-12-02,ili perc,4,HHS Region 1,quantile,0.99,2017-12-30,5.985028303209805
2017-12-02,ili perc,1,HHS Region 10,quantile,0.01,2017-12-09,0.5065675168932459
2017-12-02,ili perc,1,HHS Region 10,quantile,0.025,2017-12-09,0.7155597757715462
2017-12-02,ili perc,1,HHS Region 10,quantile,0.05,2017-12-09,0.7974947356816035
2017-12-02,ili perc,1,HHS Region 10,quantile,0.1,2017-12-09,0.8774659861767653
2017-12-02,ili perc,1,HHS Region 10,quantile,0.15,2017-12-09,0.9419588144548192
2017-12-02,ili perc,1,HHS Region 10,quantile,0.2,2017-12-09,0.993191366760387
2017-12-02,ili perc,1,HHS Region 10,quantile,0.25,2017-12-09,1.049069638250866
2017-12-02,ili perc,1,HHS Region 10,quantile,0.3,2017-12-09,1.084861081911584
2017-12-02,ili perc,1,HHS Region 10,quantile,0.35,2017-12-09,1.1219020372453172
2017-12-02,ili perc,1,HHS Region 10,quantile,0.4,2017-12-09,1.1627368609854802
2017-12-02,ili perc,1,HHS Region 10,quantile,0.45,2017-12-09,1.2025879023516652
2017-12-02,ili perc,1,HHS Region 10,quantile,0.5,2017-12-09,1.2476511403586183
2017-12-02,ili perc,1,HHS Region 10,quantile,0.55,2017-12-09,1.2864853726426866
2017-12-02,ili perc,1,HHS Region 10,quantile,0.6,2017-12-09,1.3319971842914875
2017-12-02,ili perc,1,HHS Region 10,quantile,0.65,2017-12-09,1.3715158993161425
2017-12-02,ili perc,1,HHS Region 10,quantile,0.7,2017-12-09,1.4135851864575433
2017-12-02,ili perc,1,HHS Region 10,quantile,0.75,2017-12-09,1.4703218974388708
2017-12-02,ili perc,1,HHS Region 10,quantile,0.8,2017-12-09,1.5353536187332653
2017-12-02,ili perc,1,HHS Region 10,quantile,0.85,2017-12-09,1.622514878076529
2017-12-02,ili perc,1,HHS Region 10,quantile,0.9,2017-12-09,2.0249675078877463
2017-12-02,ili perc,1,HHS Region 10,quantile,0.95,2017-12-09,3.1925679603365675
2017-12-02,ili perc,1,HHS Region 10,quantile,0.975,2017-12-09,3.807809235310816
2017-12-02,ili perc,1,HHS Region 10,quantile,0.99,2017-12-09,4.54616243404983
2017-12-02,ili perc,2,HHS Region 10,quantile,0.01,2017-12-16,0.4141146318262077
2017-12-02,ili perc,2,HHS Region 10,quantile,0.025,2017-12-16,0.6043975038803883
2017-12-02,ili perc,2,HHS Region 10,quantile,0.05,2017-12-16,0.7353900111572307
2017-12-02,ili perc,2,HHS Region 10,quantile,0.1,2017-12-16,0.8696822688820633
2017-12-02,ili perc,2,HHS Region 10,quantile,0.15,2017-12-16,0.9674247474363667
2017-12-02,ili perc,2,HHS Region 10,quantile,0.2,2017-12-16,1.0382118621868297
2017-12-02,ili perc,2,HHS Region 10,quantile,0.25,2017-12-16,1.1001001722057244
2017-12-02,ili perc,2,HHS Region 10,quantile,0.3,2017-12-16,1.1657837254896877
2017-12-02,ili perc,2,HHS Region 10,quantile,0.35,2017-12-16,1.222406259283696
2017-12-02,ili perc,2,HHS Region 10,quantile,0.4,2017-12-16,1.2687114404013662
2017-12-02,ili perc,2,HHS Region 10,quantile,0.45,2017-12-16,1.3195000131276555
2017-12-02,ili perc,2,HHS Region 10,quantile,0.5,2017-12-16,1.3805602473470988
2017-12-02,ili perc,2,HHS Region 10,quantile,0.55,2017-12-16,1.4452221428133132
2017-12-02,ili perc,2,HHS Region 10,quantile,0.6,2017-12-16,1.5115150748539974
2017-12-02,ili perc,2,HHS Region 10,quantile,0.65,2017-12-16,1.5806410897730288
2017-12-02,ili perc,2,HHS Region 10,quantile,0.7,2017-12-16,1.655652741841936
2017-12-02,ili perc,2,HHS Region 10,quantile,0.75,2017-12-16,1.73274281130536
2017-12-02,ili perc,2,HHS Region 10,quantile,0.8,2017-12-16,1.8383483800402525
2017-12-02,ili perc,2,HHS Region 10,quantile,0.85,2017-12-16,1.9643345781740331
2017-12-02,ili perc,2,HHS Region 10,quantile,0.9,2017-12-16,2.351584395501079
2017-12-02,ili perc,2,HHS Region 10,quantile,0.95,2017-12-16,3.5247148732417046
2017-12-02,ili perc,2,HHS Region 10,quantile,0.975,2017-12-16,4.302353786910119
2017-12-02,ili perc,2,HHS Region 10,quantile,0.99,2017-12-16,5.263418090699203
2017-12-02,ili perc,3,HHS Region 10,quantile,0.01,2017-12-23,0.45914003051683994
2017-12-02,ili perc,3,HHS Region 10,quantile,0.025,2017-12-23,0.6235455559998286
2017-12-02,ili perc,3,HHS Region 10,quantile,0.05,2017-12-23,0.7688537691279247
2017-12-02,ili perc,3,HHS Region 10,quantile,0.1,2017-12-23,0.9404736255187472
2017-12-02,ili perc,3,HHS Region 10,quantile,0.15,2017-12-23,1.0578541388538176
2017-12-02,ili perc,3,HHS Region 10,quantile,0.2,2017-12-23,1.1645941878023798
