origin_date,target,horizon,location,output_type,output_type_id,target_end_date,value
2019-11-23,ili perc,1,HHS Region 1,quantile,0.01,2019-11-30,0.977266644970255
2019-11-23,ili perc,1,HHS Region 1,quantile,0.025,2019-11-30,1.061036298307382
2019-11-23,ili perc,1,HHS Region 1,quantile,0.05,2019-11-30,1.150669732210719
2019-11-23,ili perc,1,HHS Region 1,quantile,0.1,2019-11-30,1.2618708045145524
2019-11-23,ili perc,1,HHS Region 1,quantile,0.15,2019-11-30,1.3119325209251371
2019-11-23,ili perc,1,HHS Region 1,quantile,0.2,2019-11-30,1.361135209471091
2019-11-23,ili perc,1,HHS Region 1,quantile,0.25,2019-11-30,1.39856523231921
2019-11-23,ili perc,1,HHS Region 1,quantile,0.3,2019-11-30,1.4281288149640023
2019-11-23,ili perc,1,HHS Region 1,quantile,0.35,2019-11-30,1.4584224777743495
2019-11-23,ili perc,1,HHS Region 1,quantile,0.4,2019-11-30,1.490613543225964
2019-11-23,ili perc,1,HHS Region 1,quantile,0.45,2019-11-30,1.5171144337038185
2019-11-23,ili perc,1,HHS Region 1,quantile,0.5,2019-11-30,1.5476587979799827
2019-11-23,ili perc,1,HHS Region 1,quantile,0.55,2019-11-30,1.572957934005641
2019-11-23,ili perc,1,HHS Region 1,quantile,0.6,2019-11-30,1.6015782025657288
2019-11-23,ili perc,1,HHS Region 1,quantile,0.65,2019-11-30,1.6284837161592658
2019-11-23,ili perc,1,HHS Region 1,quantile,0.7,2019-11-30,1.6691017492609317
2019-11-23,ili perc,1,HHS Region 1,quantile,0.75,2019-11-30,1.7148323381108743
2019-11-23,ili perc,1,HHS Region 1,quantile,0.8,2019-11-30,1.7695501408792502
2019-11-23,ili perc,1,HHS Region 1,quantile,0.85,2019-11-30,1.823574307033027
2019-11-23,ili perc,1,HHS Region 1,quantile,0.9,2019-11-30,1.9151765670694911
2019-11-23,ili perc,1,HHS Region 1,quantile,0.95,2019-11-30,2.0775167682219817
2019-11-23,ili perc,1,HHS Region 1,quantile,0.975,2019-11-30,2.3047871653408434
2019-11-23,ili perc,1,HHS Region 1,quantile,0.99,2019-11-30,3.2864460520833823
2019-11-23,ili perc,2,HHS Region 1,quantile,0.01,2019-12-07,0.8718843965877787
2019-11-23,ili perc,2,HHS Region 1,quantile,0.025,2019-12-07,0.9918018732398296
2019-11-23,ili perc,2,HHS Region 1,quantile,0.05,2019-12-07,1.119378137350267
2019-11-23,ili perc,2,HHS Region 1,quantile,0.1,2019-12-07,1.2454978504697023
2019-11-23,ili perc,2,HHS Region 1,quantile,0.15,2019-12-07,1.323845726575275
2019-11-23,ili perc,2,HHS Region 1,quantile,0.2,2019-12-07,1.385070765166726
2019-11-23,ili perc,2,HHS Region 1,quantile,0.25,2019-12-07,1.4337604914924194
2019-11-23,ili perc,2,HHS Region 1,quantile,0.3,2019-12-07,1.481809277763345
2019-11-23,ili perc,2,HHS Region 1,quantile,0.35,2019-12-07,1.5303488233601164
2019-11-23,ili perc,2,HHS Region 1,quantile,0.4,2019-12-07,1.568954615834143
2019-11-23,ili perc,2,HHS Region 1,quantile,0.45,2019-12-07,1.6116125925725184
2019-11-23,ili perc,2,HHS Region 1,quantile,0.5,2019-12-07,1.646855710948696
2019-11-23,ili perc,2,HHS Region 1,quantile,0.55,2019-12-07,1.6865647851219097
2019-11-23,ili perc,2,HHS Region 1,quantile,0.6,2019-12-07,1.732681675602726
2019-11-23,ili perc,2,HHS Region 1,quantile,0.65,2019-12-07,1.7824053384043443
2019-11-23,ili perc,2,HHS Region 1,quantile,0.7,2019-12-07,1.844743953978562
2019-11-23,ili perc,2,HHS Region 1,quantile,0.75,2019-12-07,1.9268782308225203
2019-11-23,ili perc,2,HHS Region 1,quantile,0.8,2019-12-07,1.9986513122219
2019-11-23,ili perc,2,HHS Region 1,quantile,0.85,2019-12-07,2.080588187194471
2019-11-23,ili perc,2,HHS Region 1,quantile,0.9,2019-12-07,2.21543919523151
2019-11-23,ili perc,2,HHS Region 1,quantile,0.95,2019-12-07,2.452362715946545
2019-11-23,ili perc,2,HHS Region 1,quantile,0.975,2019-12-07,3.3794683582715104
2019-11-23,ili perc,2,HHS Region 1,quantile,0.99,2019-12-07,4.4241299514107215
2019-11-23,ili perc,3,HHS Region 1,quantile,0.01,2019-12-14,0.8621113117831184
2019-11-23,ili perc,3,HHS Region 1,quantile,0.025,2019-12-14,1.0104871582701471
2019-11-23,ili perc,3,HHS Region 1,quantile,0.05,2019-12-14,1.129511312360322
2019-11-23,ili perc,3,HHS Region 1,quantile,0.1,2019-12-14,1.277413112627747
2019-11-23,ili perc,3,HHS Region 1,quantile,0.15,2019-12-14,1.3730104535565657
2019-11-23,ili perc,3,HHS Region 1,quantile,0.2,2019-12-14,1.459734881247169
2019-11-23,ili perc,3,HHS Region 1,quantile,0.25,2019-12-14,1.53069896329746
2019-11-23,ili perc,3,HHS Region 1,quantile,0.3,2019-12-14,1.6038954029839083
2019-11-23,ili perc,3,HHS Region 1,quantile,0.35,2019-12-14,1.6647133777393903
2019-11-23,ili perc,3,HHS Region 1,quantile,0.4,2019-12-14,1.7154005987446104
2019-11-23,ili perc,3,HHS Region 1,quantile,0.45,2019-12-14,1.768301134952307
2019-11-23,ili perc,3,HHS Region 1,quantile,0.5,2019-12-14,1.8178270251974349
2019-11-23,ili perc,3,HHS Region 1,quantile,0.55,2019-12-14,1.8707256403581136
2019-11-23,ili perc,3,HHS Region 1,quantile,0.6,2019-12-14,1.9330155368549489
2019-11-23,ili perc,3,HHS Region 1,quantile,0.65,2019-12-14,2.004882743898861
2019-11-23,ili perc,3,HHS Region 1,quantile,0.7,2019-12-14,2.0785970120428003
2019-11-23,ili perc,3,HHS Region 1,quantile,0.75,2019-12-14,2.159427956706203
2019-11-23,ili perc,3,HHS Region 1,quantile,0.8,2019-12-14,2.2648088048013397
2019-11-23,ili perc,3,HHS Region 1,quantile,0.85,2019-12-14,2.3816766399015568
2019-11-23,ili perc,3,HHS Region 1,quantile,0.9,2019-12-14,2.564235569989658
