origin_date,target,horizon,location,output_type,output_type_id,target_end_date,value
2018-03-31,ili perc,1,HHS Region 1,quantile,0.01,2018-04-07,1.0838680364119015
2018-03-31,ili perc,1,HHS Region 1,quantile,0.025,2018-04-07,1.350623537842362
2018-03-31,ili perc,1,HHS Region 1,quantile,0.05,2018-04-07,1.480910227837921
2018-03-31,ili perc,1,HHS Region 1,quantile,0.1,2018-04-07,1.611627125526266
2018-03-31,ili perc,1,HHS Region 1,quantile,0.15,2018-04-07,1.6795266611978772
2018-03-31,ili perc,1,HHS Region 1,quantile,0.2,2018-04-07,1.7421511656254318
2018-03-31,ili perc,1,HHS Region 1,quantile,0.25,2018-04-07,1.7868528478523535
2018-03-31,ili perc,1,HHS Region 1,quantile,0.3,2018-04-07,1.8278395585094531
2018-03-31,ili perc,1,HHS Region 1,quantile,0.35,2018-04-07,1.8640062427466837
2018-03-31,ili perc,1,HHS Region 1,quantile,0.4,2018-04-07,1.903291670966224
2018-03-31,ili perc,1,HHS Region 1,quantile,0.45,2018-04-07,1.937808168788499
2018-03-31,ili perc,1,HHS Region 1,quantile,0.5,2018-04-07,1.9694739635151008
2018-03-31,ili perc,1,HHS Region 1,quantile,0.55,2018-04-07,2.008244026683903
2018-03-31,ili perc,1,HHS Region 1,quantile,0.6,2018-04-07,2.0421098517696348
2018-03-31,ili perc,1,HHS Region 1,quantile,0.65,2018-04-07,2.0856345082518946
2018-03-31,ili perc,1,HHS Region 1,quantile,0.7,2018-04-07,2.12680378436322
2018-03-31,ili perc,1,HHS Region 1,quantile,0.75,2018-04-07,2.1721171747967047
2018-03-31,ili perc,1,HHS Region 1,quantile,0.8,2018-04-07,2.225051296829928
2018-03-31,ili perc,1,HHS Region 1,quantile,0.85,2018-04-07,2.304259762895338
2018-03-31,ili perc,1,HHS Region 1,quantile,0.9,2018-04-07,2.584430997726714
2018-03-31,ili perc,1,HHS Region 1,quantile,0.95,2018-04-07,3.468882564597596
2018-03-31,ili perc,1,HHS Region 1,quantile,0.975,2018-04-07,4.07708044624218
2018-03-31,ili perc,1,HHS Region 1,quantile,0.99,2018-04-07,4.756217755495644
2018-03-31,ili perc,2,HHS Region 1,quantile,0.01,2018-04-14,0.8663926301293232
2018-03-31,ili perc,2,HHS Region 1,quantile,0.025,2018-04-14,1.0420854526843255
2018-03-31,ili perc,2,HHS Region 1,quantile,0.05,2018-04-14,1.1867389546294078
2018-03-31,ili perc,2,HHS Region 1,quantile,0.1,2018-04-14,1.3352180262435498
2018-03-31,ili perc,2,HHS Region 1,quantile,0.15,2018-04-14,1.4151940020789602
2018-03-31,ili perc,2,HHS Region 1,quantile,0.2,2018-04-14,1.4777163294202988
2018-03-31,ili perc,2,HHS Region 1,quantile,0.25,2018-04-14,1.525373871879378
2018-03-31,ili perc,2,HHS Region 1,quantile,0.3,2018-04-14,1.5753116518509394
2018-03-31,ili perc,2,HHS Region 1,quantile,0.35,2018-04-14,1.6229136504824098
2018-03-31,ili perc,2,HHS Region 1,quantile,0.4,2018-04-14,1.6714286923310913
2018-03-31,ili perc,2,HHS Region 1,quantile,0.45,2018-04-14,1.715215368164843
2018-03-31,ili perc,2,HHS Region 1,quantile,0.5,2018-04-14,1.7602424241610362
2018-03-31,ili perc,2,HHS Region 1,quantile,0.55,2018-04-14,1.8079104004309257
2018-03-31,ili perc,2,HHS Region 1,quantile,0.6,2018-04-14,1.8629831528057388
2018-03-31,ili perc,2,HHS Region 1,quantile,0.65,2018-04-14,1.9249673432100305
2018-03-31,ili perc,2,HHS Region 1,quantile,0.7,2018-04-14,1.9830738597193065
2018-03-31,ili perc,2,HHS Region 1,quantile,0.75,2018-04-14,2.0635068321262895
2018-03-31,ili perc,2,HHS Region 1,quantile,0.8,2018-04-14,2.133844912366545
2018-03-31,ili perc,2,HHS Region 1,quantile,0.85,2018-04-14,2.242586416421564
2018-03-31,ili perc,2,HHS Region 1,quantile,0.9,2018-04-14,2.592081274121562
2018-03-31,ili perc,2,HHS Region 1,quantile,0.95,2018-04-14,3.6196036068081057
2018-03-31,ili perc,2,HHS Region 1,quantile,0.975,2018-04-14,4.274871631897968
2018-03-31,ili perc,2,HHS Region 1,quantile,0.99,2018-04-14,4.767454885667235
2018-03-31,ili perc,3,HHS Region 1,quantile,0.01,2018-04-21,0.7382193706691735
2018-03-31,ili perc,3,HHS Region 1,quantile,0.025,2018-04-21,0.8815121663255847
2018-03-31,ili perc,3,HHS Region 1,quantile,0.05,2018-04-21,1.000036982260603
2018-03-31,ili perc,3,HHS Region 1,quantile,0.1,2018-04-21,1.1379022178898794
2018-03-31,ili perc,3,HHS Region 1,quantile,0.15,2018-04-21,1.2315123460913635
2018-03-31,ili perc,3,HHS Region 1,quantile,0.2,2018-04-21,1.302683697012569
2018-03-31,ili perc,3,HHS Region 1,quantile,0.25,2018-04-21,1.3615586768818506
2018-03-31,ili perc,3,HHS Region 1,quantile,0.3,2018-04-21,1.4192064490214693
2018-03-31,ili perc,3,HHS Region 1,quantile,0.35,2018-04-21,1.4681176383555865
2018-03-31,ili perc,3,HHS Region 1,quantile,0.4,2018-04-21,1.523237061446349
2018-03-31,ili perc,3,HHS Region 1,quantile,0.45,2018-04-21,1.5710182930077925
2018-03-31,ili perc,3,HHS Region 1,quantile,0.5,2018-04-21,1.6186366519193136
2018-03-31,ili perc,3,HHS Region 1,quantile,0.55,2018-04-21,1.6801006623584849
2018-03-31,ili perc,3,HHS Region 1,quantile,0.6,2018-04-21,1.733752983923227
2018-03-31,ili perc,3,HHS Region 1,quantile,0.65,2018-04-21,1.7917964407519158
2018-03-31,ili perc,3,HHS Region 1,quantile,0.7,2018-04-21,1.860564439766436
2018-03-31,ili perc,3,HHS Region 1,quantile,0.75,2018-04-21,1.9335232774680715
2018-03-31,ili perc,3,HHS Region 1,quantile,0.8,2018-04-21,2.0529446596285665
2018-03-31,ili perc,3,HHS Region 1,quantile,0.85,2018-04-21,2.1728551233123845
2018-03-31,ili perc,3,HHS Region 1,quantile,0.9,2018-04-21,2.561808799149317
2018-03-31,ili perc,3,HHS Region 1,quantile,0.95,2018-04-21,3.537083553419578
2018-03-31,ili perc,3,HHS Region 1,quantile,0.975,2018-04-21,4.2417291257973355
2018-03-31,ili perc,3,HHS Region 1,quantile,0.99,2018-04-21,5.012402670048152
2018-03-31,ili perc,4,HHS Region 1,quantile,0.01,2018-04-28,0.5739171468947761
2018-03-31,ili perc,4,HHS Region 1,quantile,0.025,2018-04-28,0.6941550118544295
2018-03-31,ili perc,4,HHS Region 1,quantile,0.05,2018-04-28,0.7955541414060912
2018-03-31,ili perc,4,HHS Region 1,quantile,0.1,2018-04-28,0.9283946267011114
2018-03-31,ili perc,4,HHS Region 1,quantile,0.15,2018-04-28,1.0200672145982084
2018-03-31,ili perc,4,HHS Region 1,quantile,0.2,2018-04-28,1.0951486227956713
2018-03-31,ili perc,4,HHS Region 1,quantile,0.25,2018-04-28,1.1420976134716274
2018-03-31,ili perc,4,HHS Region 1,quantile,0.3,2018-04-28,1.19950771110708
2018-03-31,ili perc,4,HHS Region 1,quantile,0.35,2018-04-28,1.252077796965342
2018-03-31,ili perc,4,HHS Region 1,quantile,0.4,2018-04-28,1.3026964870932638
2018-03-31,ili perc,4,HHS Region 1,quantile,0.45,2018-04-28,1.3505465074306553
2018-03-31,ili perc,4,HHS Region 1,quantile,0.5,2018-04-28,1.400181879768572
2018-03-31,ili perc,4,HHS Region 1,quantile,0.55,2018-04-28,1.457220189601906
2018-03-31,ili perc,4,HHS Region 1,quantile,0.6,2018-04-28,1.5161901534445366
2018-03-31,ili perc,4,HHS Region 1,quantile,0.65,2018-04-28,1.5890259919146053
2018-03-31,ili perc,4,HHS Region 1,quantile,0.7,2018-04-28,1.6624384259564688
2018-03-31,ili perc,4,HHS Region 1,quantile,0.75,2018-04-28,1.7534265172871657
2018-03-31,ili perc,4,HHS Region 1,quantile,0.8,2018-04-28,1.8361729259214796
2018-03-31,ili perc,4,HHS Region 1,quantile,0.85,2018-04-28,1.9545029811190648
2018-03-31,ili perc,4,HHS Region 1,quantile,0.9,2018-04-28,2.3760237516725695
2018-03-31,ili perc,4,HHS Region 1,quantile,0.95,2018-04-28,3.412475482858775
2018-03-31,ili perc,4,HHS Region 1,quantile,0.975,2018-04-28,4.117730545897076
2018-03-31,ili perc,4,HHS Region 1,quantile,0.99,2018-04-28,4.983143381220255
2018-03-31,ili perc,1,HHS Region 10,quantile,0.01,2018-04-07,0.7649855137349971
2018-03-31,ili perc,1,HHS Region 10,quantile,0.025,2018-04-07,0.933195668034178
2018-03-31,ili perc,1,HHS Region 10,quantile,0.05,2018-04-07,1.0567873421334852
2018-03-31,ili perc,1,HHS Region 10,quantile,0.1,2018-04-07,1.162980242485542
2018-03-31,ili perc,1,HHS Region 10,quantile,0.15,2018-04-07,1.243142649119085
