origin_date,target,horizon,location,output_type,output_type_id,target_end_date,value
2020-01-25,ili perc,1,HHS Region 1,quantile,0.01,2020-02-01,3.3190161847779067
2020-01-25,ili perc,1,HHS Region 1,quantile,0.025,2020-02-01,3.653727200875051
2020-01-25,ili perc,1,HHS Region 1,quantile,0.05,2020-02-01,4.053761446295203
2020-01-25,ili perc,1,HHS Region 1,quantile,0.1,2020-02-01,4.3570964703069475
2020-01-25,ili perc,1,HHS Region 1,quantile,0.15,2020-02-01,4.536157590089011
2020-01-25,ili perc,1,HHS Region 1,quantile,0.2,2020-02-01,4.674666838586253
2020-01-25,ili perc,1,HHS Region 1,quantile,0.25,2020-02-01,4.790881129993121
2020-01-25,ili perc,1,HHS Region 1,quantile,0.3,2020-02-01,4.895631242201293
2020-01-25,ili perc,1,HHS Region 1,quantile,0.35,2020-02-01,5.001409822788498
2020-01-25,ili perc,1,HHS Region 1,quantile,0.4,2020-02-01,5.085331165208395
2020-01-25,ili perc,1,HHS Region 1,quantile,0.45,2020-02-01,5.173677019534113
2020-01-25,ili perc,1,HHS Region 1,quantile,0.5,2020-02-01,5.260187849339999
2020-01-25,ili perc,1,HHS Region 1,quantile,0.55,2020-02-01,5.346136502615377
2020-01-25,ili perc,1,HHS Region 1,quantile,0.6,2020-02-01,5.463567215043838
2020-01-25,ili perc,1,HHS Region 1,quantile,0.65,2020-02-01,5.554775031204828
2020-01-25,ili perc,1,HHS Region 1,quantile,0.7,2020-02-01,5.6486356675457525
2020-01-25,ili perc,1,HHS Region 1,quantile,0.75,2020-02-01,5.748580800814205
2020-01-25,ili perc,1,HHS Region 1,quantile,0.8,2020-02-01,5.880928640303124
2020-01-25,ili perc,1,HHS Region 1,quantile,0.85,2020-02-01,6.056488467990495
2020-01-25,ili perc,1,HHS Region 1,quantile,0.9,2020-02-01,6.323814572664665
2020-01-25,ili perc,1,HHS Region 1,quantile,0.95,2020-02-01,6.71759865908714
2020-01-25,ili perc,1,HHS Region 1,quantile,0.975,2020-02-01,7.323319662136021
2020-01-25,ili perc,1,HHS Region 1,quantile,0.99,2020-02-01,8.652703444808248
2020-01-25,ili perc,2,HHS Region 1,quantile,0.01,2020-02-08,2.629721013461787
2020-01-25,ili perc,2,HHS Region 1,quantile,0.025,2020-02-08,3.2022968905584266
2020-01-25,ili perc,2,HHS Region 1,quantile,0.05,2020-02-08,3.5299778589553723
2020-01-25,ili perc,2,HHS Region 1,quantile,0.1,2020-02-08,3.9479577811712625
2020-01-25,ili perc,2,HHS Region 1,quantile,0.15,2020-02-08,4.218396561156571
2020-01-25,ili perc,2,HHS Region 1,quantile,0.2,2020-02-08,4.404313349802953
2020-01-25,ili perc,2,HHS Region 1,quantile,0.25,2020-02-08,4.563716665752418
2020-01-25,ili perc,2,HHS Region 1,quantile,0.3,2020-02-08,4.695458051452389
2020-01-25,ili perc,2,HHS Region 1,quantile,0.35,2020-02-08,4.825687462235279
2020-01-25,ili perc,2,HHS Region 1,quantile,0.4,2020-02-08,4.942963928337494
2020-01-25,ili perc,2,HHS Region 1,quantile,0.45,2020-02-08,5.073785383856575
2020-01-25,ili perc,2,HHS Region 1,quantile,0.5,2020-02-08,5.201595084380199
2020-01-25,ili perc,2,HHS Region 1,quantile,0.55,2020-02-08,5.330541125452781
2020-01-25,ili perc,2,HHS Region 1,quantile,0.6,2020-02-08,5.465903698589534
2020-01-25,ili perc,2,HHS Region 1,quantile,0.65,2020-02-08,5.596098269610672
2020-01-25,ili perc,2,HHS Region 1,quantile,0.7,2020-02-08,5.727051086425196
2020-01-25,ili perc,2,HHS Region 1,quantile,0.75,2020-02-08,5.899756940216501
2020-01-25,ili perc,2,HHS Region 1,quantile,0.8,2020-02-08,6.080624958386174
2020-01-25,ili perc,2,HHS Region 1,quantile,0.85,2020-02-08,6.359486979352866
2020-01-25,ili perc,2,HHS Region 1,quantile,0.9,2020-02-08,6.712807637706183
2020-01-25,ili perc,2,HHS Region 1,quantile,0.95,2020-02-08,7.301670288226648
2020-01-25,ili perc,2,HHS Region 1,quantile,0.975,2020-02-08,7.995906966895128
2020-01-25,ili perc,2,HHS Region 1,quantile,0.99,2020-02-08,9.192850052813217
2020-01-25,ili perc,3,HHS Region 1,quantile,0.01,2020-02-15,1.979650391861168
2020-01-25,ili perc,3,HHS Region 1,quantile,0.025,2020-02-15,2.4898235434036016
2020-01-25,ili perc,3,HHS Region 1,quantile,0.05,2020-02-15,2.95691109630815
2020-01-25,ili perc,3,HHS Region 1,quantile,0.1,2020-02-15,3.410391294825685
2020-01-25,ili perc,3,HHS Region 1,quantile,0.15,2020-02-15,3.6790689417105096
2020-01-25,ili perc,3,HHS Region 1,quantile,0.2,2020-02-15,3.891586156233708
2020-01-25,ili perc,3,HHS Region 1,quantile,0.25,2020-02-15,4.099653306763409
2020-01-25,ili perc,3,HHS Region 1,quantile,0.3,2020-02-15,4.268081787131094
2020-01-25,ili perc,3,HHS Region 1,quantile,0.35,2020-02-15,4.416625745901435
2020-01-25,ili perc,3,HHS Region 1,quantile,0.4,2020-02-15,4.569543604570302
2020-01-25,ili perc,3,HHS Region 1,quantile,0.45,2020-02-15,4.728693394884885
2020-01-25,ili perc,3,HHS Region 1,quantile,0.5,2020-02-15,4.874578072468861
2020-01-25,ili perc,3,HHS Region 1,quantile,0.55,2020-02-15,5.0116168225147435
2020-01-25,ili perc,3,HHS Region 1,quantile,0.6,2020-02-15,5.162748417885013
2020-01-25,ili perc,3,HHS Region 1,quantile,0.65,2020-02-15,5.328690845495236
2020-01-25,ili perc,3,HHS Region 1,quantile,0.7,2020-02-15,5.512519764607627
2020-01-25,ili perc,3,HHS Region 1,quantile,0.75,2020-02-15,5.714122891124926
2020-01-25,ili perc,3,HHS Region 1,quantile,0.8,2020-02-15,5.958955906772785
2020-01-25,ili perc,3,HHS Region 1,quantile,0.85,2020-02-15,6.20172597258445
2020-01-25,ili perc,3,HHS Region 1,quantile,0.9,2020-02-15,6.5949886504632325
2020-01-25,ili perc,3,HHS Region 1,quantile,0.95,2020-02-15,7.412743161559105
2020-01-25,ili perc,3,HHS Region 1,quantile,0.975,2020-02-15,8.27029829520451
2020-01-25,ili perc,3,HHS Region 1,quantile,0.99,2020-02-15,9.805152329502745
2020-01-25,ili perc,4,HHS Region 1,quantile,0.01,2020-02-22,1.662770934723745
2020-01-25,ili perc,4,HHS Region 1,quantile,0.025,2020-02-22,2.062934620685288
2020-01-25,ili perc,4,HHS Region 1,quantile,0.05,2020-02-22,2.437239975011694
2020-01-25,ili perc,4,HHS Region 1,quantile,0.1,2020-02-22,2.862243553170101
2020-01-25,ili perc,4,HHS Region 1,quantile,0.15,2020-02-22,3.1451279741363862
2020-01-25,ili perc,4,HHS Region 1,quantile,0.2,2020-02-22,3.3566516721038924
