origin_date,target,horizon,location,output_type,output_type_id,target_end_date,value
2018-11-10,ili perc,1,HHS Region 1,quantile,0.01,2018-11-17,0.8327744451935434
2018-11-10,ili perc,1,HHS Region 1,quantile,0.025,2018-11-17,0.9226132999222468
2018-11-10,ili perc,1,HHS Region 1,quantile,0.05,2018-11-17,1.0171497441567188
2018-11-10,ili perc,1,HHS Region 1,quantile,0.1,2018-11-17,1.108092483497823
2018-11-10,ili perc,1,HHS Region 1,quantile,0.15,2018-11-17,1.1525790027432157
2018-11-10,ili perc,1,HHS Region 1,quantile,0.2,2018-11-17,1.2049544437113255
2018-11-10,ili perc,1,HHS Region 1,quantile,0.25,2018-11-17,1.236203790436257
2018-11-10,ili perc,1,HHS Region 1,quantile,0.3,2018-11-17,1.26442975402799
2018-11-10,ili perc,1,HHS Region 1,quantile,0.35,2018-11-17,1.2960798317048927
2018-11-10,ili perc,1,HHS Region 1,quantile,0.4,2018-11-17,1.3208372281273768
2018-11-10,ili perc,1,HHS Region 1,quantile,0.45,2018-11-17,1.3490357902258536
2018-11-10,ili perc,1,HHS Region 1,quantile,0.5,2018-11-17,1.38096995893718
2018-11-10,ili perc,1,HHS Region 1,quantile,0.55,2018-11-17,1.416838317579273
2018-11-10,ili perc,1,HHS Region 1,quantile,0.6,2018-11-17,1.4464946852279863
2018-11-10,ili perc,1,HHS Region 1,quantile,0.65,2018-11-17,1.476297922082176
2018-11-10,ili perc,1,HHS Region 1,quantile,0.7,2018-11-17,1.5084416496872497
2018-11-10,ili perc,1,HHS Region 1,quantile,0.75,2018-11-17,1.540521106538685
2018-11-10,ili perc,1,HHS Region 1,quantile,0.8,2018-11-17,1.5791576626010264
2018-11-10,ili perc,1,HHS Region 1,quantile,0.85,2018-11-17,1.641104322513145
2018-11-10,ili perc,1,HHS Region 1,quantile,0.9,2018-11-17,1.949088961230823
2018-11-10,ili perc,1,HHS Region 1,quantile,0.95,2018-11-17,3.009665934367817
2018-11-10,ili perc,1,HHS Region 1,quantile,0.975,2018-11-17,3.5952575804882008
2018-11-10,ili perc,1,HHS Region 1,quantile,0.99,2018-11-17,4.132489091304186
2018-11-10,ili perc,2,HHS Region 1,quantile,0.01,2018-11-24,0.6462781280905671
2018-11-10,ili perc,2,HHS Region 1,quantile,0.025,2018-11-24,0.8032310196658349
2018-11-10,ili perc,2,HHS Region 1,quantile,0.05,2018-11-24,0.8970168825535577
2018-11-10,ili perc,2,HHS Region 1,quantile,0.1,2018-11-24,1.0055771522422274
2018-11-10,ili perc,2,HHS Region 1,quantile,0.15,2018-11-24,1.0877029809334715
2018-11-10,ili perc,2,HHS Region 1,quantile,0.2,2018-11-24,1.1555619058943682
2018-11-10,ili perc,2,HHS Region 1,quantile,0.25,2018-11-24,1.2141125404493762
2018-11-10,ili perc,2,HHS Region 1,quantile,0.3,2018-11-24,1.2653877664170694
2018-11-10,ili perc,2,HHS Region 1,quantile,0.35,2018-11-24,1.3061695830314644
2018-11-10,ili perc,2,HHS Region 1,quantile,0.4,2018-11-24,1.3475552871075236
2018-11-10,ili perc,2,HHS Region 1,quantile,0.45,2018-11-24,1.382555001867234
2018-11-10,ili perc,2,HHS Region 1,quantile,0.5,2018-11-24,1.4252348172391447
2018-11-10,ili perc,2,HHS Region 1,quantile,0.55,2018-11-24,1.4689422745345455
2018-11-10,ili perc,2,HHS Region 1,quantile,0.6,2018-11-24,1.5129564769166544
2018-11-10,ili perc,2,HHS Region 1,quantile,0.65,2018-11-24,1.5642430614175062
2018-11-10,ili perc,2,HHS Region 1,quantile,0.7,2018-11-24,1.611001576164601
2018-11-10,ili perc,2,HHS Region 1,quantile,0.75,2018-11-24,1.6704542241646654
2018-11-10,ili perc,2,HHS Region 1,quantile,0.8,2018-11-24,1.7379070708823543
2018-11-10,ili perc,2,HHS Region 1,quantile,0.85,2018-11-24,1.8460806133542584
2018-11-10,ili perc,2,HHS Region 1,quantile,0.9,2018-11-24,2.1491695469648437
2018-11-10,ili perc,2,HHS Region 1,quantile,0.95,2018-11-24,3.2637609126511924
2018-11-10,ili perc,2,HHS Region 1,quantile,0.975,2018-11-24,3.897510066651355
2018-11-10,ili perc,2,HHS Region 1,quantile,0.99,2018-11-24,4.507156484291269
