origin_date,target,horizon,location,output_type,output_type_id,target_end_date,value
2018-01-13,ili perc,1,HHS Region 1,quantile,0.01,2018-01-20,1.6212166341648542
2018-01-13,ili perc,1,HHS Region 1,quantile,0.025,2018-01-20,1.946826588605614
2018-01-13,ili perc,1,HHS Region 1,quantile,0.05,2018-01-20,2.202707258947256
2018-01-13,ili perc,1,HHS Region 1,quantile,0.1,2018-01-20,2.3868518059721917
2018-01-13,ili perc,1,HHS Region 1,quantile,0.15,2018-01-20,2.497902635410462
2018-01-13,ili perc,1,HHS Region 1,quantile,0.2,2018-01-20,2.583833645169862
2018-01-13,ili perc,1,HHS Region 1,quantile,0.25,2018-01-20,2.648556302513838
2018-01-13,ili perc,1,HHS Region 1,quantile,0.3,2018-01-20,2.7027363183057047
2018-01-13,ili perc,1,HHS Region 1,quantile,0.35,2018-01-20,2.7611716512337288
2018-01-13,ili perc,1,HHS Region 1,quantile,0.4,2018-01-20,2.8178467483130585
2018-01-13,ili perc,1,HHS Region 1,quantile,0.45,2018-01-20,2.8671886974630185
2018-01-13,ili perc,1,HHS Region 1,quantile,0.5,2018-01-20,2.9163180692397184
2018-01-13,ili perc,1,HHS Region 1,quantile,0.55,2018-01-20,2.96013645432201
2018-01-13,ili perc,1,HHS Region 1,quantile,0.6,2018-01-20,3.020169925603458
2018-01-13,ili perc,1,HHS Region 1,quantile,0.65,2018-01-20,3.0727613039623516
2018-01-13,ili perc,1,HHS Region 1,quantile,0.7,2018-01-20,3.1307386237564185
2018-01-13,ili perc,1,HHS Region 1,quantile,0.75,2018-01-20,3.2000489437495268
2018-01-13,ili perc,1,HHS Region 1,quantile,0.8,2018-01-20,3.2901698634066574
2018-01-13,ili perc,1,HHS Region 1,quantile,0.85,2018-01-20,3.3942482031445542
2018-01-13,ili perc,1,HHS Region 1,quantile,0.9,2018-01-20,3.5665918687461717
2018-01-13,ili perc,1,HHS Region 1,quantile,0.95,2018-01-20,4.399159180441711
2018-01-13,ili perc,1,HHS Region 1,quantile,0.975,2018-01-20,5.10447950107141
2018-01-13,ili perc,1,HHS Region 1,quantile,0.99,2018-01-20,5.970186589840737
2018-01-13,ili perc,2,HHS Region 1,quantile,0.01,2018-01-27,1.4173408352948276
2018-01-13,ili perc,2,HHS Region 1,quantile,0.025,2018-01-27,1.739833708426268
2018-01-13,ili perc,2,HHS Region 1,quantile,0.05,2018-01-27,1.9976407633361413
2018-01-13,ili perc,2,HHS Region 1,quantile,0.1,2018-01-27,2.200303720672222
2018-01-13,ili perc,2,HHS Region 1,quantile,0.15,2018-01-27,2.3512388740826395
2018-01-13,ili perc,2,HHS Region 1,quantile,0.2,2018-01-27,2.4553015421173874
2018-01-13,ili perc,2,HHS Region 1,quantile,0.25,2018-01-27,2.538115104082884
2018-01-13,ili perc,2,HHS Region 1,quantile,0.3,2018-01-27,2.615619358680357
2018-01-13,ili perc,2,HHS Region 1,quantile,0.35,2018-01-27,2.700254921577053
2018-01-13,ili perc,2,HHS Region 1,quantile,0.4,2018-01-27,2.769694997642403
2018-01-13,ili perc,2,HHS Region 1,quantile,0.45,2018-01-27,2.8400831745911153
2018-01-13,ili perc,2,HHS Region 1,quantile,0.5,2018-01-27,2.9202793534736053
2018-01-13,ili perc,2,HHS Region 1,quantile,0.55,2018-01-27,3.0007254079698193
2018-01-13,ili perc,2,HHS Region 1,quantile,0.6,2018-01-27,3.0794286113259024
2018-01-13,ili perc,2,HHS Region 1,quantile,0.65,2018-01-27,3.1762368015091043
2018-01-13,ili perc,2,HHS Region 1,quantile,0.7,2018-01-27,3.2668686506060163
2018-01-13,ili perc,2,HHS Region 1,quantile,0.75,2018-01-27,3.3872869883652004
2018-01-13,ili perc,2,HHS Region 1,quantile,0.8,2018-01-27,3.520286495048974
2018-01-13,ili perc,2,HHS Region 1,quantile,0.85,2018-01-27,3.690266020781265
2018-01-13,ili perc,2,HHS Region 1,quantile,0.9,2018-01-27,3.9386990313325954
2018-01-13,ili perc,2,HHS Region 1,quantile,0.95,2018-01-27,4.892082535435959
2018-01-13,ili perc,2,HHS Region 1,quantile,0.975,2018-01-27,5.766111640282405
2018-01-13,ili perc,2,HHS Region 1,quantile,0.99,2018-01-27,6.549303558414625
2018-01-13,ili perc,3,HHS Region 1,quantile,0.01,2018-02-03,1.2185523121800603
