origin_date,target,horizon,location,output_type,output_type_id,target_end_date,value
2017-11-25,ili perc,1,HHS Region 1,quantile,0.01,2017-12-02,0.909824482050376
2017-11-25,ili perc,1,HHS Region 1,quantile,0.025,2017-12-02,1.0352240728440767
2017-11-25,ili perc,1,HHS Region 1,quantile,0.05,2017-12-02,1.164292270386598
2017-11-25,ili perc,1,HHS Region 1,quantile,0.1,2017-12-02,1.2808075233838268
2017-11-25,ili perc,1,HHS Region 1,quantile,0.15,2017-12-02,1.3439908853399294
2017-11-25,ili perc,1,HHS Region 1,quantile,0.2,2017-12-02,1.4027833276842898
2017-11-25,ili perc,1,HHS Region 1,quantile,0.25,2017-12-02,1.4448770951381902
2017-11-25,ili perc,1,HHS Region 1,quantile,0.3,2017-12-02,1.4822157395161537
2017-11-25,ili perc,1,HHS Region 1,quantile,0.35,2017-12-02,1.52202559888381
2017-11-25,ili perc,1,HHS Region 1,quantile,0.4,2017-12-02,1.5550706954568172
2017-11-25,ili perc,1,HHS Region 1,quantile,0.45,2017-12-02,1.586042028891325
2017-11-25,ili perc,1,HHS Region 1,quantile,0.5,2017-12-02,1.6183823210536448
2017-11-25,ili perc,1,HHS Region 1,quantile,0.55,2017-12-02,1.6528765941369516
2017-11-25,ili perc,1,HHS Region 1,quantile,0.6,2017-12-02,1.6846136476577236
2017-11-25,ili perc,1,HHS Region 1,quantile,0.65,2017-12-02,1.7243672930580225
2017-11-25,ili perc,1,HHS Region 1,quantile,0.7,2017-12-02,1.7630130770713883
2017-11-25,ili perc,1,HHS Region 1,quantile,0.75,2017-12-02,1.8075396308288636
2017-11-25,ili perc,1,HHS Region 1,quantile,0.8,2017-12-02,1.8721775785791912
2017-11-25,ili perc,1,HHS Region 1,quantile,0.85,2017-12-02,1.962160198956436
2017-11-25,ili perc,1,HHS Region 1,quantile,0.9,2017-12-02,2.143779706549236
2017-11-25,ili perc,1,HHS Region 1,quantile,0.95,2017-12-02,3.135961739256535
2017-11-25,ili perc,1,HHS Region 1,quantile,0.975,2017-12-02,3.749729429984273
2017-11-25,ili perc,1,HHS Region 1,quantile,0.99,2017-12-02,4.367009416801923
2017-11-25,ili perc,2,HHS Region 1,quantile,0.01,2017-12-09,0.8090710627753482
2017-11-25,ili perc,2,HHS Region 1,quantile,0.025,2017-12-09,0.9718312817119268
2017-11-25,ili perc,2,HHS Region 1,quantile,0.05,2017-12-09,1.1131624870659005
2017-11-25,ili perc,2,HHS Region 1,quantile,0.1,2017-12-09,1.2705646399616086
2017-11-25,ili perc,2,HHS Region 1,quantile,0.15,2017-12-09,1.357042614516388
2017-11-25,ili perc,2,HHS Region 1,quantile,0.2,2017-12-09,1.431528360511163
2017-11-25,ili perc,2,HHS Region 1,quantile,0.25,2017-12-09,1.4892666784251127
2017-11-25,ili perc,2,HHS Region 1,quantile,0.3,2017-12-09,1.5413511500359125
2017-11-25,ili perc,2,HHS Region 1,quantile,0.35,2017-12-09,1.5977707164523691
2017-11-25,ili perc,2,HHS Region 1,quantile,0.4,2017-12-09,1.6431273162498723
2017-11-25,ili perc,2,HHS Region 1,quantile,0.45,2017-12-09,1.691884591499129
2017-11-25,ili perc,2,HHS Region 1,quantile,0.5,2017-12-09,1.738254290257091
2017-11-25,ili perc,2,HHS Region 1,quantile,0.55,2017-12-09,1.7917589896687396
2017-11-25,ili perc,2,HHS Region 1,quantile,0.6,2017-12-09,1.839263971575443
2017-11-25,ili perc,2,HHS Region 1,quantile,0.65,2017-12-09,1.8976632376706044
2017-11-25,ili perc,2,HHS Region 1,quantile,0.7,2017-12-09,1.95687248173037
2017-11-25,ili perc,2,HHS Region 1,quantile,0.75,2017-12-09,2.0249363522046844
2017-11-25,ili perc,2,HHS Region 1,quantile,0.8,2017-12-09,2.096034934085401
2017-11-25,ili perc,2,HHS Region 1,quantile,0.85,2017-12-09,2.232228312461592
2017-11-25,ili perc,2,HHS Region 1,quantile,0.9,2017-12-09,2.4541781059331975
2017-11-25,ili perc,2,HHS Region 1,quantile,0.95,2017-12-09,3.4788396973557303
2017-11-25,ili perc,2,HHS Region 1,quantile,0.975,2017-12-09,4.204267812684346
2017-11-25,ili perc,2,HHS Region 1,quantile,0.99,2017-12-09,4.921087674685415
2017-11-25,ili perc,3,HHS Region 1,quantile,0.01,2017-12-16,0.7565833308874588
2017-11-25,ili perc,3,HHS Region 1,quantile,0.025,2017-12-16,0.9375075707414734
2017-11-25,ili perc,3,HHS Region 1,quantile,0.05,2017-12-16,1.077004365168767
2017-11-25,ili perc,3,HHS Region 1,quantile,0.1,2017-12-16,1.2643231382754647
2017-11-25,ili perc,3,HHS Region 1,quantile,0.15,2017-12-16,1.365839079866093
2017-11-25,ili perc,3,HHS Region 1,quantile,0.2,2017-12-16,1.4552758084009685
2017-11-25,ili perc,3,HHS Region 1,quantile,0.25,2017-12-16,1.5315030394580889
2017-11-25,ili perc,3,HHS Region 1,quantile,0.3,2017-12-16,1.598318133250344
2017-11-25,ili perc,3,HHS Region 1,quantile,0.35,2017-12-16,1.673551228222343
2017-11-25,ili perc,3,HHS Region 1,quantile,0.4,2017-12-16,1.7369519357303178
2017-11-25,ili perc,3,HHS Region 1,quantile,0.45,2017-12-16,1.798531205250024
2017-11-25,ili perc,3,HHS Region 1,quantile,0.5,2017-12-16,1.8544350730488857
2017-11-25,ili perc,3,HHS Region 1,quantile,0.55,2017-12-16,1.9128401471449017
2017-11-25,ili perc,3,HHS Region 1,quantile,0.6,2017-12-16,1.987009750784845
2017-11-25,ili perc,3,HHS Region 1,quantile,0.65,2017-12-16,2.0613258871798874
2017-11-25,ili perc,3,HHS Region 1,quantile,0.7,2017-12-16,2.146407210564793
