origin_date,target,horizon,location,output_type,output_type_id,target_end_date,value
2016-05-07,ili perc,1,HHS Region 1,quantile,0.01,2016-05-14,0.4855810655539879
2016-05-07,ili perc,1,HHS Region 1,quantile,0.025,2016-05-14,0.5327413689244194
2016-05-07,ili perc,1,HHS Region 1,quantile,0.05,2016-05-14,0.5854276311745571
2016-05-07,ili perc,1,HHS Region 1,quantile,0.1,2016-05-14,0.645261656808043
2016-05-07,ili perc,1,HHS Region 1,quantile,0.15,2016-05-14,0.6870443492070951
2016-05-07,ili perc,1,HHS Region 1,quantile,0.2,2016-05-14,0.7169991341233647
2016-05-07,ili perc,1,HHS Region 1,quantile,0.25,2016-05-14,0.7448319138898334
2016-05-07,ili perc,1,HHS Region 1,quantile,0.3,2016-05-14,0.7650543393705342
2016-05-07,ili perc,1,HHS Region 1,quantile,0.35,2016-05-14,0.7849719118263196
2016-05-07,ili perc,1,HHS Region 1,quantile,0.4,2016-05-14,0.8057801724456285
2016-05-07,ili perc,1,HHS Region 1,quantile,0.45,2016-05-14,0.8262665862579391
2016-05-07,ili perc,1,HHS Region 1,quantile,0.5,2016-05-14,0.8469432944232207
2016-05-07,ili perc,1,HHS Region 1,quantile,0.55,2016-05-14,0.8654782881519373
2016-05-07,ili perc,1,HHS Region 1,quantile,0.6,2016-05-14,0.8868583548199064
2016-05-07,ili perc,1,HHS Region 1,quantile,0.65,2016-05-14,0.9083168181718938
2016-05-07,ili perc,1,HHS Region 1,quantile,0.7,2016-05-14,0.9342565269589668
2016-05-07,ili perc,1,HHS Region 1,quantile,0.75,2016-05-14,0.9601603011516378
2016-05-07,ili perc,1,HHS Region 1,quantile,0.8,2016-05-14,1.0000016659620263
2016-05-07,ili perc,1,HHS Region 1,quantile,0.85,2016-05-14,1.039374220012674
2016-05-07,ili perc,1,HHS Region 1,quantile,0.9,2016-05-14,1.1028933352001211
2016-05-07,ili perc,1,HHS Region 1,quantile,0.95,2016-05-14,1.2681064976319916
2016-05-07,ili perc,1,HHS Region 1,quantile,0.975,2016-05-14,1.430454311000465
