origin_date,target,horizon,location,output_type,output_type_id,target_end_date,value
2016-12-31,ili perc,1,HHS Region 1,quantile,0.01,2017-01-07,0.7555693014957096
2016-12-31,ili perc,1,HHS Region 1,quantile,0.025,2017-01-07,0.8976979120605839
2016-12-31,ili perc,1,HHS Region 1,quantile,0.05,2017-01-07,1.006733841647519
2016-12-31,ili perc,1,HHS Region 1,quantile,0.1,2017-01-07,1.1270947003995144
2016-12-31,ili perc,1,HHS Region 1,quantile,0.15,2017-01-07,1.183931871399006
2016-12-31,ili perc,1,HHS Region 1,quantile,0.2,2017-01-07,1.2320912681751348
2016-12-31,ili perc,1,HHS Region 1,quantile,0.25,2017-01-07,1.2754746576204004
2016-12-31,ili perc,1,HHS Region 1,quantile,0.3,2017-01-07,1.3135746515723508
2016-12-31,ili perc,1,HHS Region 1,quantile,0.35,2017-01-07,1.348396138025738
2016-12-31,ili perc,1,HHS Region 1,quantile,0.4,2017-01-07,1.381585950417216
2016-12-31,ili perc,1,HHS Region 1,quantile,0.45,2017-01-07,1.4166756887383132
2016-12-31,ili perc,1,HHS Region 1,quantile,0.5,2017-01-07,1.4482003433773516
2016-12-31,ili perc,1,HHS Region 1,quantile,0.55,2017-01-07,1.4832008487048456
2016-12-31,ili perc,1,HHS Region 1,quantile,0.6,2017-01-07,1.5152173389050456
2016-12-31,ili perc,1,HHS Region 1,quantile,0.65,2017-01-07,1.5501907156207575
2016-12-31,ili perc,1,HHS Region 1,quantile,0.7,2017-01-07,1.5939306392763395
2016-12-31,ili perc,1,HHS Region 1,quantile,0.75,2017-01-07,1.6335335935195725
2016-12-31,ili perc,1,HHS Region 1,quantile,0.8,2017-01-07,1.6962038883507349
2016-12-31,ili perc,1,HHS Region 1,quantile,0.85,2017-01-07,1.7973982673304876
2016-12-31,ili perc,1,HHS Region 1,quantile,0.9,2017-01-07,2.0294404559928596
2016-12-31,ili perc,1,HHS Region 1,quantile,0.95,2017-01-07,3.0142182692859234
2016-12-31,ili perc,1,HHS Region 1,quantile,0.975,2017-01-07,3.5942995493676992
2016-12-31,ili perc,1,HHS Region 1,quantile,0.99,2017-01-07,4.157510963578015
2016-12-31,ili perc,2,HHS Region 1,quantile,0.01,2017-01-14,0.6632638323189654
2016-12-31,ili perc,2,HHS Region 1,quantile,0.025,2017-01-14,0.8116439379684006
2016-12-31,ili perc,2,HHS Region 1,quantile,0.05,2017-01-14,0.9404343463426786
2016-12-31,ili perc,2,HHS Region 1,quantile,0.1,2017-01-14,1.0874510930734185
2016-12-31,ili perc,2,HHS Region 1,quantile,0.15,2017-01-14,1.1738417221255475
2016-12-31,ili perc,2,HHS Region 1,quantile,0.2,2017-01-14,1.2475160153815972
2016-12-31,ili perc,2,HHS Region 1,quantile,0.25,2017-01-14,1.3095478166234913
2016-12-31,ili perc,2,HHS Region 1,quantile,0.3,2017-01-14,1.3691595641154333
2016-12-31,ili perc,2,HHS Region 1,quantile,0.35,2017-01-14,1.4238595190331416
