origin_date,location,target,horizon,target_end_date,output_type,output_type_id,value
2020-02-01,HHS Region 1,ili perc,1,2020-02-08,quantile,0.01,1.418301384760582
2020-02-01,HHS Region 1,ili perc,1,2020-02-08,quantile,0.025,2.3868012939671535
2020-02-01,HHS Region 1,ili perc,1,2020-02-08,quantile,0.05,2.83350101042605
2020-02-01,HHS Region 1,ili perc,1,2020-02-08,quantile,0.1,3.346190885738686
2020-02-01,HHS Region 1,ili perc,1,2020-02-08,quantile,0.15,3.530456448872833
2020-02-01,HHS Region 1,ili perc,1,2020-02-08,quantile,0.2,3.64281234521851
2020-02-01,HHS Region 1,ili perc,1,2020-02-08,quantile,0.25,3.7008132727977525
2020-02-01,HHS Region 1,ili perc,1,2020-02-08,quantile,0.3,3.7486533240604114
2020-02-01,HHS Region 1,ili perc,1,2020-02-08,quantile,0.35,3.7955493725897576
2020-02-01,HHS Region 1,ili perc,1,2020-02-08,quantile,0.4,3.8286303452185098
2020-02-01,HHS Region 1,ili perc,1,2020-02-08,quantile,0.45,3.855881794496084
2020-02-01,HHS Region 1,ili perc,1,2020-02-08,quantile,0.5,3.880935345450381
2020-02-01,HHS Region 1,ili perc,1,2020-02-08,quantile,0.55,3.9133216650514777
2020-02-01,HHS Region 1,ili perc,1,2020-02-08,quantile,0.6,3.95300634521851
2020-02-01,HHS Region 1,ili perc,1,2020-02-08,quantile,0.65,3.98789034521851
2020-02-01,HHS Region 1,ili perc,1,2020-02-08,quantile,0.7,4.048372072193205
2020-02-01,HHS Region 1,ili perc,1,2020-02-08,quantile,0.75,4.091217709877774
2020-02-01,HHS Region 1,ili perc,1,2020-02-08,quantile,0.8,4.1782622224673265
2020-02-01,HHS Region 1,ili perc,1,2020-02-08,quantile,0.85,4.2904081006978165
2020-02-01,HHS Region 1,ili perc,1,2020-02-08,quantile,0.9,4.541814345218511
2020-02-01,HHS Region 1,ili perc,1,2020-02-08,quantile,0.95,4.977742268168531
2020-02-01,HHS Region 1,ili perc,1,2020-02-08,quantile,0.975,5.57207034521851
2020-02-01,HHS Region 1,ili perc,1,2020-02-08,quantile,0.99,6.32810634521851
2020-02-01,HHS Region 1,ili perc,2,2020-02-15,quantile,0.01,0
2020-02-01,HHS Region 1,ili perc,2,2020-02-15,quantile,0.025,1.7377771890936196
2020-02-01,HHS Region 1,ili perc,2,2020-02-15,quantile,0.05,2.447039144037164
2020-02-01,HHS Region 1,ili perc,2,2020-02-15,quantile,0.1,3.069657954420612
2020-02-01,HHS Region 1,ili perc,2,2020-02-15,quantile,0.15,3.2894823452185102
2020-02-01,HHS Region 1,ili perc,2,2020-02-15,quantile,0.2,3.4095941571907815
2020-02-01,HHS Region 1,ili perc,2,2020-02-15,quantile,0.25,3.48913534521851
2020-02-01,HHS Region 1,ili perc,2,2020-02-15,quantile,0.3,3.55406544521851
2020-02-01,HHS Region 1,ili perc,2,2020-02-15,quantile,0.35,3.6031002920833086
2020-02-01,HHS Region 1,ili perc,2,2020-02-15,quantile,0.4,3.6405505452185096
2020-02-01,HHS Region 1,ili perc,2,2020-02-15,quantile,0.45,3.678660855941631
2020-02-01,HHS Region 1,ili perc,2,2020-02-15,quantile,0.5,3.7084783452185097
2020-02-01,HHS Region 1,ili perc,2,2020-02-15,quantile,0.55,3.7526013452185096
2020-02-01,HHS Region 1,ili perc,2,2020-02-15,quantile,0.6,3.785852980846694
2020-02-01,HHS Region 1,ili perc,2,2020-02-15,quantile,0.65,3.831861948000311
2020-02-01,HHS Region 1,ili perc,2,2020-02-15,quantile,0.7,3.8789419943559276
2020-02-01,HHS Region 1,ili perc,2,2020-02-15,quantile,0.75,3.93362034521851
2020-02-01,HHS Region 1,ili perc,2,2020-02-15,quantile,0.8,4.01900933470068
2020-02-01,HHS Region 1,ili perc,2,2020-02-15,quantile,0.85,4.18593634521851
2020-02-01,HHS Region 1,ili perc,2,2020-02-15,quantile,0.9,4.496088662440664
2020-02-01,HHS Region 1,ili perc,2,2020-02-15,quantile,0.95,5.14918273621407
2020-02-01,HHS Region 1,ili perc,2,2020-02-15,quantile,0.975,5.86003034521851
2020-02-01,HHS Region 1,ili perc,2,2020-02-15,quantile,0.99,6.593263219156653
2020-02-01,HHS Region 1,ili perc,3,2020-02-22,quantile,0.01,0.8421373323505177
2020-02-01,HHS Region 1,ili perc,3,2020-02-22,quantile,0.025,2.015118846415626
2020-02-01,HHS Region 1,ili perc,3,2020-02-22,quantile,0.05,2.44625234521851
2020-02-01,HHS Region 1,ili perc,3,2020-02-22,quantile,0.1,2.966428704428597
2020-02-01,HHS Region 1,ili perc,3,2020-02-22,quantile,0.15,3.1899452803702717
2020-02-01,HHS Region 1,ili perc,3,2020-02-22,quantile,0.2,3.2804091452185102
2020-02-01,HHS Region 1,ili perc,3,2020-02-22,quantile,0.25,3.38472034521851
2020-02-01,HHS Region 1,ili perc,3,2020-02-22,quantile,0.3,3.438989848329606
2020-02-01,HHS Region 1,ili perc,3,2020-02-22,quantile,0.35,3.47604054521851
2020-02-01,HHS Region 1,ili perc,3,2020-02-22,quantile,0.4,3.51668734521851
2020-02-01,HHS Region 1,ili perc,3,2020-02-22,quantile,0.45,3.5571151452185097
2020-02-01,HHS Region 1,ili perc,3,2020-02-22,quantile,0.5,3.5851943203752867
2020-02-01,HHS Region 1,ili perc,3,2020-02-22,quantile,0.55,3.62286721957794
2020-02-01,HHS Region 1,ili perc,3,2020-02-22,quantile,0.6,3.66634034521851
2020-02-01,HHS Region 1,ili perc,3,2020-02-22,quantile,0.65,3.705485495294868
2020-02-01,HHS Region 1,ili perc,3,2020-02-22,quantile,0.7,3.7593688452185106
2020-02-01,HHS Region 1,ili perc,3,2020-02-22,quantile,0.75,3.8220219074237023
2020-02-01,HHS Region 1,ili perc,3,2020-02-22,quantile,0.8,3.9064228245313837
2020-02-01,HHS Region 1,ili perc,3,2020-02-22,quantile,0.85,3.9926508452185105
2020-02-01,HHS Region 1,ili perc,3,2020-02-22,quantile,0.9,4.26740104521851
2020-02-01,HHS Region 1,ili perc,3,2020-02-22,quantile,0.95,4.871953177749601
2020-02-01,HHS Region 1,ili perc,3,2020-02-22,quantile,0.975,5.538303387254072
2020-02-01,HHS Region 1,ili perc,3,2020-02-22,quantile,0.99,6.14480034521851
