origin_date,location,target,horizon,target_end_date,output_type,output_type_id,value
2020-01-04,HHS Region 1,ili perc,1,2020-01-11,quantile,0.01,0.28722871234128267
2020-01-04,HHS Region 1,ili perc,1,2020-01-11,quantile,0.025,1.6264573881409492
2020-01-04,HHS Region 1,ili perc,1,2020-01-11,quantile,0.05,2.316316153213949
2020-01-04,HHS Region 1,ili perc,1,2020-01-11,quantile,0.1,2.875196551262496
2020-01-04,HHS Region 1,ili perc,1,2020-01-11,quantile,0.15,3.0407593881409496
2020-01-04,HHS Region 1,ili perc,1,2020-01-11,quantile,0.2,3.1449483881409495
2020-01-04,HHS Region 1,ili perc,1,2020-01-11,quantile,0.25,3.2237163881409496
2020-01-04,HHS Region 1,ili perc,1,2020-01-11,quantile,0.3,3.2721424881409495
2020-01-04,HHS Region 1,ili perc,1,2020-01-11,quantile,0.35,3.30273491585064
2020-01-04,HHS Region 1,ili perc,1,2020-01-11,quantile,0.4,3.3466498357718573
2020-01-04,HHS Region 1,ili perc,1,2020-01-11,quantile,0.45,3.3851583881409493
2020-01-04,HHS Region 1,ili perc,1,2020-01-11,quantile,0.5,3.4049025759464584
2020-01-04,HHS Region 1,ili perc,1,2020-01-11,quantile,0.55,3.4403627572564224
2020-01-04,HHS Region 1,ili perc,1,2020-01-11,quantile,0.6,3.4942649881409493
2020-01-04,HHS Region 1,ili perc,1,2020-01-11,quantile,0.65,3.5361229356905834
2020-01-04,HHS Region 1,ili perc,1,2020-01-11,quantile,0.7,3.6012257916337784
2020-01-04,HHS Region 1,ili perc,1,2020-01-11,quantile,0.75,3.6593223881409496
2020-01-04,HHS Region 1,ili perc,1,2020-01-11,quantile,0.8,3.7333868106767563
2020-01-04,HHS Region 1,ili perc,1,2020-01-11,quantile,0.85,3.8449953881409495
2020-01-04,HHS Region 1,ili perc,1,2020-01-11,quantile,0.9,4.1538667124375435
2020-01-04,HHS Region 1,ili perc,1,2020-01-11,quantile,0.95,4.716647388140949
2020-01-04,HHS Region 1,ili perc,1,2020-01-11,quantile,0.975,5.365587388140949
2020-01-04,HHS Region 1,ili perc,1,2020-01-11,quantile,0.99,5.774133838008641
2020-01-04,HHS Region 1,ili perc,2,2020-01-18,quantile,0.01,0
2020-01-04,HHS Region 1,ili perc,2,2020-01-18,quantile,0.025,2.1589173881409494
2020-01-04,HHS Region 1,ili perc,2,2020-01-18,quantile,0.05,2.5585567881409497
2020-01-04,HHS Region 1,ili perc,2,2020-01-18,quantile,0.1,3.0663542494925546
2020-01-04,HHS Region 1,ili perc,2,2020-01-18,quantile,0.15,3.221315321220897
2020-01-04,HHS Region 1,ili perc,2,2020-01-18,quantile,0.2,3.3211573881409495
2020-01-04,HHS Region 1,ili perc,2,2020-01-18,quantile,0.25,3.379432733584636
2020-01-04,HHS Region 1,ili perc,2,2020-01-18,quantile,0.3,3.4264873881409494
2020-01-04,HHS Region 1,ili perc,2,2020-01-18,quantile,0.35,3.450864538378096
2020-01-04,HHS Region 1,ili perc,2,2020-01-18,quantile,0.4,3.4798766828699685
2020-01-04,HHS Region 1,ili perc,2,2020-01-18,quantile,0.45,3.5136460881409497
2020-01-04,HHS Region 1,ili perc,2,2020-01-18,quantile,0.5,3.5350630170104154
2020-01-04,HHS Region 1,ili perc,2,2020-01-18,quantile,0.55,3.566805904221704
2020-01-04,HHS Region 1,ili perc,2,2020-01-18,quantile,0.6,3.6101015429813725
2020-01-04,HHS Region 1,ili perc,2,2020-01-18,quantile,0.65,3.646521762418172
2020-01-04,HHS Region 1,ili perc,2,2020-01-18,quantile,0.7,3.712201879125123
2020-01-04,HHS Region 1,ili perc,2,2020-01-18,quantile,0.75,3.757767789416687
2020-01-04,HHS Region 1,ili perc,2,2020-01-18,quantile,0.8,3.8313583881409494
2020-01-04,HHS Region 1,ili perc,2,2020-01-18,quantile,0.85,3.9509873881409496
2020-01-04,HHS Region 1,ili perc,2,2020-01-18,quantile,0.9,4.26319459609471
2020-01-04,HHS Region 1,ili perc,2,2020-01-18,quantile,0.95,4.595668349382178
2020-01-04,HHS Region 1,ili perc,2,2020-01-18,quantile,0.975,5.024891255939328
2020-01-04,HHS Region 1,ili perc,2,2020-01-18,quantile,0.99,5.744732711270925
2020-01-04,HHS Region 1,ili perc,3,2020-01-25,quantile,0.01,1.5199918539219692
2020-01-04,HHS Region 1,ili perc,3,2020-01-25,quantile,0.025,2.1153322195544866
2020-01-04,HHS Region 1,ili perc,3,2020-01-25,quantile,0.05,2.508748007735423
2020-01-04,HHS Region 1,ili perc,3,2020-01-25,quantile,0.1,2.9535073881409493
2020-01-04,HHS Region 1,ili perc,3,2020-01-25,quantile,0.15,3.1654098587899853
2020-01-04,HHS Region 1,ili perc,3,2020-01-25,quantile,0.2,3.282583189605756
2020-01-04,HHS Region 1,ili perc,3,2020-01-25,quantile,0.25,3.3734673881409494
2020-01-04,HHS Region 1,ili perc,3,2020-01-25,quantile,0.3,3.4308040407821694
2020-01-04,HHS Region 1,ili perc,3,2020-01-25,quantile,0.35,3.4837867705158096
2020-01-04,HHS Region 1,ili perc,3,2020-01-25,quantile,0.4,3.512918187010455
2020-01-04,HHS Region 1,ili perc,3,2020-01-25,quantile,0.45,3.5461978988640714
2020-01-04,HHS Region 1,ili perc,3,2020-01-25,quantile,0.5,3.5754668881409493
2020-01-04,HHS Region 1,ili perc,3,2020-01-25,quantile,0.55,3.620561491586541
2020-01-04,HHS Region 1,ili perc,3,2020-01-25,quantile,0.6,3.6559252062007523
2020-01-04,HHS Region 1,ili perc,3,2020-01-25,quantile,0.65,3.69811916924167
2020-01-04,HHS Region 1,ili perc,3,2020-01-25,quantile,0.7,3.7487983881409495
2020-01-04,HHS Region 1,ili perc,3,2020-01-25,quantile,0.75,3.79507813814095
2020-01-04,HHS Region 1,ili perc,3,2020-01-25,quantile,0.8,3.883549867453823
2020-01-04,HHS Region 1,ili perc,3,2020-01-25,quantile,0.85,3.992819719535637
2020-01-04,HHS Region 1,ili perc,3,2020-01-25,quantile,0.9,4.236014262189179
2020-01-04,HHS Region 1,ili perc,3,2020-01-25,quantile,0.95,4.622766121146415
