origin_date,location,target,horizon,target_end_date,output_type,output_type_id,value
2020-02-22,HHS Region 1,ili perc,1,2020-02-29,quantile,0.01,1.2024412020463842
2020-02-22,HHS Region 1,ili perc,1,2020-02-29,quantile,0.025,1.6295224517379703
2020-02-22,HHS Region 1,ili perc,1,2020-02-29,quantile,0.05,2.067919591683025
2020-02-22,HHS Region 1,ili perc,1,2020-02-29,quantile,0.1,2.5643797546070926
2020-02-22,HHS Region 1,ili perc,1,2020-02-29,quantile,0.15,2.816074870118905
2020-02-22,HHS Region 1,ili perc,1,2020-02-29,quantile,0.2,2.907770826610025
2020-02-22,HHS Region 1,ili perc,1,2020-02-29,quantile,0.25,2.970390572594143
2020-02-22,HHS Region 1,ili perc,1,2020-02-29,quantile,0.3,3.028621177359891
2020-02-22,HHS Region 1,ili perc,1,2020-02-29,quantile,0.35,3.0709599850732237
2020-02-22,HHS Region 1,ili perc,1,2020-02-29,quantile,0.4,3.1134616266100252
2020-02-22,HHS Region 1,ili perc,1,2020-02-29,quantile,0.45,3.14662312185659
2020-02-22,HHS Region 1,ili perc,1,2020-02-29,quantile,0.5,3.176900326610025
2020-02-22,HHS Region 1,ili perc,1,2020-02-29,quantile,0.55,3.221806669489489
2020-02-22,HHS Region 1,ili perc,1,2020-02-29,quantile,0.6,3.2533507183222414
2020-02-22,HHS Region 1,ili perc,1,2020-02-29,quantile,0.65,3.297416467578757
2020-02-22,HHS Region 1,ili perc,1,2020-02-29,quantile,0.7,3.348622475747444
2020-02-22,HHS Region 1,ili perc,1,2020-02-29,quantile,0.75,3.3777208266100254
2020-02-22,HHS Region 1,ili perc,1,2020-02-29,quantile,0.8,3.4997317595751505
2020-02-22,HHS Region 1,ili perc,1,2020-02-29,quantile,0.85,3.655616826610025
2020-02-22,HHS Region 1,ili perc,1,2020-02-29,quantile,0.9,3.9045838266100255
2020-02-22,HHS Region 1,ili perc,1,2020-02-29,quantile,0.95,4.341124326610021
2020-02-22,HHS Region 1,ili perc,1,2020-02-29,quantile,0.975,5.1339340857593605
2020-02-22,HHS Region 1,ili perc,1,2020-02-29,quantile,0.99,6.056291426610023
2020-02-22,HHS Region 1,ili perc,2,2020-03-07,quantile,0.01,0
2020-02-22,HHS Region 1,ili perc,2,2020-03-07,quantile,0.025,1.0807476704851355
2020-02-22,HHS Region 1,ili perc,2,2020-03-07,quantile,0.05,1.7169433648791377
2020-02-22,HHS Region 1,ili perc,2,2020-03-07,quantile,0.1,2.355471188738751
2020-02-22,HHS Region 1,ili perc,2,2020-03-07,quantile,0.15,2.635456826610026
2020-02-22,HHS Region 1,ili perc,2,2020-03-07,quantile,0.2,2.766582426610025
2020-02-22,HHS Region 1,ili perc,2,2020-03-07,quantile,0.25,2.8314798690995913
2020-02-22,HHS Region 1,ili perc,2,2020-03-07,quantile,0.3,2.8994595266100256
2020-02-22,HHS Region 1,ili perc,2,2020-03-07,quantile,0.35,2.9281538266100258
2020-02-22,HHS Region 1,ili perc,2,2020-03-07,quantile,0.4,2.9668668266100258
2020-02-22,HHS Region 1,ili perc,2,2020-03-07,quantile,0.45,3.0055027174379942
2020-02-22,HHS Region 1,ili perc,2,2020-03-07,quantile,0.5,3.0436293266100254
2020-02-22,HHS Region 1,ili perc,2,2020-03-07,quantile,0.55,3.095310490193731
2020-02-22,HHS Region 1,ili perc,2,2020-03-07,quantile,0.6,3.1393247949332403
2020-02-22,HHS Region 1,ili perc,2,2020-03-07,quantile,0.65,3.1919405766100257
2020-02-22,HHS Region 1,ili perc,2,2020-03-07,quantile,0.7,3.246455247614531
2020-02-22,HHS Region 1,ili perc,2,2020-03-07,quantile,0.75,3.312071646382923
2020-02-22,HHS Region 1,ili perc,2,2020-03-07,quantile,0.8,3.417892492547809
2020-02-22,HHS Region 1,ili perc,2,2020-03-07,quantile,0.85,3.5488370981043866
2020-02-22,HHS Region 1,ili perc,2,2020-03-07,quantile,0.9,3.8200408266100254
2020-02-22,HHS Region 1,ili perc,2,2020-03-07,quantile,0.95,4.32513185254385
2020-02-22,HHS Region 1,ili perc,2,2020-03-07,quantile,0.975,4.731357826610025
2020-02-22,HHS Region 1,ili perc,2,2020-03-07,quantile,0.99,5.239313656610026
2020-02-22,HHS Region 1,ili perc,3,2020-03-14,quantile,0.01,0
2020-02-22,HHS Region 1,ili perc,3,2020-03-14,quantile,0.025,0.8063808266100256
2020-02-22,HHS Region 1,ili perc,3,2020-03-14,quantile,0.05,1.681219170088296
2020-02-22,HHS Region 1,ili perc,3,2020-03-14,quantile,0.1,2.232442584681514
2020-02-22,HHS Region 1,ili perc,3,2020-03-14,quantile,0.15,2.4015283799989486
2020-02-22,HHS Region 1,ili perc,3,2020-03-14,quantile,0.2,2.4893628266100256
2020-02-22,HHS Region 1,ili perc,3,2020-03-14,quantile,0.25,2.548070642248457
2020-02-22,HHS Region 1,ili perc,3,2020-03-14,quantile,0.3,2.597432735045081
2020-02-22,HHS Region 1,ili perc,3,2020-03-14,quantile,0.35,2.6425735766100256
2020-02-22,HHS Region 1,ili perc,3,2020-03-14,quantile,0.4,2.6775138266100256
2020-02-22,HHS Region 1,ili perc,3,2020-03-14,quantile,0.45,2.712264399019853
2020-02-22,HHS Region 1,ili perc,3,2020-03-14,quantile,0.5,2.7420293266100257
2020-02-22,HHS Region 1,ili perc,3,2020-03-14,quantile,0.55,2.7917278266100256
2020-02-22,HHS Region 1,ili perc,3,2020-03-14,quantile,0.6,2.8428088294213927
2020-02-22,HHS Region 1,ili perc,3,2020-03-14,quantile,0.65,2.899601557656421
2020-02-22,HHS Region 1,ili perc,3,2020-03-14,quantile,0.7,2.950250529094634
2020-02-22,HHS Region 1,ili perc,3,2020-03-14,quantile,0.75,3.041150826610026
2020-02-22,HHS Region 1,ili perc,3,2020-03-14,quantile,0.8,3.1214108266100253
2020-02-22,HHS Region 1,ili perc,3,2020-03-14,quantile,0.85,3.2551678266100255
2020-02-22,HHS Region 1,ili perc,3,2020-03-14,quantile,0.9,3.59103481407486
