origin_date,location,target,horizon,target_end_date,output_type,output_type_id,value
2016-11-26,HHS Region 1,ili perc,1,2016-12-03,quantile,0.01,0
2016-11-26,HHS Region 1,ili perc,1,2016-12-03,quantile,0.025,0
2016-11-26,HHS Region 1,ili perc,1,2016-12-03,quantile,0.05,0
2016-11-26,HHS Region 1,ili perc,1,2016-12-03,quantile,0.1,0.06842615793736428
2016-11-26,HHS Region 1,ili perc,1,2016-12-03,quantile,0.15,0.37484546732380947
2016-11-26,HHS Region 1,ili perc,1,2016-12-03,quantile,0.2,0.515262222341742
2016-11-26,HHS Region 1,ili perc,1,2016-12-03,quantile,0.25,0.6043072415719074
2016-11-26,HHS Region 1,ili perc,1,2016-12-03,quantile,0.3,0.6605768440861445
2016-11-26,HHS Region 1,ili perc,1,2016-12-03,quantile,0.35,0.7239101070457254
2016-11-26,HHS Region 1,ili perc,1,2016-12-03,quantile,0.4,0.7613059859422564
2016-11-26,HHS Region 1,ili perc,1,2016-12-03,quantile,0.45,0.7957198910804719
2016-11-26,HHS Region 1,ili perc,1,2016-12-03,quantile,0.5,0.8189776374207789
2016-11-26,HHS Region 1,ili perc,1,2016-12-03,quantile,0.55,0.8473762666602778
2016-11-26,HHS Region 1,ili perc,1,2016-12-03,quantile,0.6,0.8957043621190036
2016-11-26,HHS Region 1,ili perc,1,2016-12-03,quantile,0.65,0.9364515544264762
2016-11-26,HHS Region 1,ili perc,1,2016-12-03,quantile,0.7,0.9862914546228105
2016-11-26,HHS Region 1,ili perc,1,2016-12-03,quantile,0.75,1.0435662124166154
2016-11-26,HHS Region 1,ili perc,1,2016-12-03,quantile,0.8,1.1072622040722238
2016-11-26,HHS Region 1,ili perc,1,2016-12-03,quantile,0.85,1.2119898934736506
2016-11-26,HHS Region 1,ili perc,1,2016-12-03,quantile,0.9,1.4533370787617834
2016-11-26,HHS Region 1,ili perc,1,2016-12-03,quantile,0.95,1.9230593189195213
2016-11-26,HHS Region 1,ili perc,1,2016-12-03,quantile,0.975,2.317721313652682
2016-11-26,HHS Region 1,ili perc,1,2016-12-03,quantile,0.99,3.1062504458543043
2016-11-26,HHS Region 1,ili perc,2,2016-12-10,quantile,0.01,0
2016-11-26,HHS Region 1,ili perc,2,2016-12-10,quantile,0.025,0
2016-11-26,HHS Region 1,ili perc,2,2016-12-10,quantile,0.05,0
2016-11-26,HHS Region 1,ili perc,2,2016-12-10,quantile,0.1,0.37796505505640654
2016-11-26,HHS Region 1,ili perc,2,2016-12-10,quantile,0.15,0.5676702559138985
2016-11-26,HHS Region 1,ili perc,2,2016-12-10,quantile,0.2,0.6824250863930408
2016-11-26,HHS Region 1,ili perc,2,2016-12-10,quantile,0.25,0.7665994458543045
