origin_date,location,target,horizon,target_end_date,output_type,output_type_id,value
2017-04-29,HHS Region 1,ili perc,1,2017-05-06,quantile,0.01,0
2017-04-29,HHS Region 1,ili perc,1,2017-05-06,quantile,0.025,0
2017-04-29,HHS Region 1,ili perc,1,2017-05-06,quantile,0.05,0
2017-04-29,HHS Region 1,ili perc,1,2017-05-06,quantile,0.1,0.42348962768668763
2017-04-29,HHS Region 1,ili perc,1,2017-05-06,quantile,0.15,0.6739656276866876
2017-04-29,HHS Region 1,ili perc,1,2017-05-06,quantile,0.2,0.7865694276866877
2017-04-29,HHS Region 1,ili perc,1,2017-05-06,quantile,0.25,0.8791606276866876
2017-04-29,HHS Region 1,ili perc,1,2017-05-06,quantile,0.3,0.9315283692533727
2017-04-29,HHS Region 1,ili perc,1,2017-05-06,quantile,0.35,0.96874347091375
2017-04-29,HHS Region 1,ili perc,1,2017-05-06,quantile,0.4,1.0056360276866876
2017-04-29,HHS Region 1,ili perc,1,2017-05-06,quantile,0.45,1.0527390769642617
2017-04-29,HHS Region 1,ili perc,1,2017-05-06,quantile,0.5,1.0728686787508566
2017-04-29,HHS Region 1,ili perc,1,2017-05-06,quantile,0.55,1.105507170849711
2017-04-29,HHS Region 1,ili perc,1,2017-05-06,quantile,0.6,1.1362751066748387
2017-04-29,HHS Region 1,ili perc,1,2017-05-06,quantile,0.65,1.1781650484947237
2017-04-29,HHS Region 1,ili perc,1,2017-05-06,quantile,0.7,1.2188040836901306
2017-04-29,HHS Region 1,ili perc,1,2017-05-06,quantile,0.75,1.2854352423896476
2017-04-29,HHS Region 1,ili perc,1,2017-05-06,quantile,0.8,1.3481145358810815
2017-04-29,HHS Region 1,ili perc,1,2017-05-06,quantile,0.85,1.4976376276866876
2017-04-29,HHS Region 1,ili perc,1,2017-05-06,quantile,0.9,1.798711314845074
2017-04-29,HHS Region 1,ili perc,1,2017-05-06,quantile,0.95,2.2474276276866876
2017-04-29,HHS Region 1,ili perc,1,2017-05-06,quantile,0.975,3.0442093091092275
2017-04-29,HHS Region 1,ili perc,1,2017-05-06,quantile,0.99,3.9746405016248314
2017-04-29,HHS Region 1,ili perc,2,2017-05-13,quantile,0.01,0
2017-04-29,HHS Region 1,ili perc,2,2017-05-13,quantile,0.025,0
2017-04-29,HHS Region 1,ili perc,2,2017-05-13,quantile,0.05,0
2017-04-29,HHS Region 1,ili perc,2,2017-05-13,quantile,0.1,0.29390523688878983
2017-04-29,HHS Region 1,ili perc,2,2017-05-13,quantile,0.15,0.5175125284354433
2017-04-29,HHS Region 1,ili perc,2,2017-05-13,quantile,0.2,0.6438481569330898
2017-04-29,HHS Region 1,ili perc,2,2017-05-13,quantile,0.25,0.7152036276866878
2017-04-29,HHS Region 1,ili perc,2,2017-05-13,quantile,0.3,0.7695243047236757
2017-04-29,HHS Region 1,ili perc,2,2017-05-13,quantile,0.35,0.8175326133536078
2017-04-29,HHS Region 1,ili perc,2,2017-05-13,quantile,0.4,0.8724588734383028
2017-04-29,HHS Region 1,ili perc,2,2017-05-13,quantile,0.45,0.9061236276866877
2017-04-29,HHS Region 1,ili perc,2,2017-05-13,quantile,0.5,0.9316286276866877
2017-04-29,HHS Region 1,ili perc,2,2017-05-13,quantile,0.55,0.9789041916391401
2017-04-29,HHS Region 1,ili perc,2,2017-05-13,quantile,0.6,1.0128463051117198
2017-04-29,HHS Region 1,ili perc,2,2017-05-13,quantile,0.65,1.0521137376104637
2017-04-29,HHS Region 1,ili perc,2,2017-05-13,quantile,0.7,1.0935195276866878
2017-04-29,HHS Region 1,ili perc,2,2017-05-13,quantile,0.75,1.1519489026600538
2017-04-29,HHS Region 1,ili perc,2,2017-05-13,quantile,0.8,1.228832850460656
2017-04-29,HHS Region 1,ili perc,2,2017-05-13,quantile,0.85,1.3783376276866877
2017-04-29,HHS Region 1,ili perc,2,2017-05-13,quantile,0.9,1.660810427686694
2017-04-29,HHS Region 1,ili perc,2,2017-05-13,quantile,0.95,2.0069795007519047
2017-04-29,HHS Region 1,ili perc,2,2017-05-13,quantile,0.975,2.5728360470809193
2017-04-29,HHS Region 1,ili perc,2,2017-05-13,quantile,0.99,3.3678336276866876
2017-04-29,HHS Region 1,ili perc,3,2017-05-20,quantile,0.01,0
2017-04-29,HHS Region 1,ili perc,3,2017-05-20,quantile,0.025,0
2017-04-29,HHS Region 1,ili perc,3,2017-05-20,quantile,0.05,0
2017-04-29,HHS Region 1,ili perc,3,2017-05-20,quantile,0.1,0.14705642136562164
2017-04-29,HHS Region 1,ili perc,3,2017-05-20,quantile,0.15,0.47190421543390826
2017-04-29,HHS Region 1,ili perc,3,2017-05-20,quantile,0.2,0.6058328308884623
2017-04-29,HHS Region 1,ili perc,3,2017-05-20,quantile,0.25,0.6813106276866876
2017-04-29,HHS Region 1,ili perc,3,2017-05-20,quantile,0.3,0.7387197276866877
2017-04-29,HHS Region 1,ili perc,3,2017-05-20,quantile,0.35,0.785182108039882
2017-04-29,HHS Region 1,ili perc,3,2017-05-20,quantile,0.4,0.836028980552637
2017-04-29,HHS Region 1,ili perc,3,2017-05-20,quantile,0.45,0.8736581413087199
2017-04-29,HHS Region 1,ili perc,3,2017-05-20,quantile,0.5,0.9005976276866876
2017-04-29,HHS Region 1,ili perc,3,2017-05-20,quantile,0.55,0.9242665276866878
2017-04-29,HHS Region 1,ili perc,3,2017-05-20,quantile,0.6,0.9716894086786639
2017-04-29,HHS Region 1,ili perc,3,2017-05-20,quantile,0.65,1.0093308728363377
2017-04-29,HHS Region 1,ili perc,3,2017-05-20,quantile,0.7,1.0623785411484685
2017-04-29,HHS Region 1,ili perc,3,2017-05-20,quantile,0.75,1.1180816577533554
2017-04-29,HHS Region 1,ili perc,3,2017-05-20,quantile,0.8,1.2141782706180648
2017-04-29,HHS Region 1,ili perc,3,2017-05-20,quantile,0.85,1.3266894227712713
2017-04-29,HHS Region 1,ili perc,3,2017-05-20,quantile,0.9,1.6094818217804607
2017-04-29,HHS Region 1,ili perc,3,2017-05-20,quantile,0.95,2.0135251255288154
2017-04-29,HHS Region 1,ili perc,3,2017-05-20,quantile,0.975,2.3725894792028037
2017-04-29,HHS Region 1,ili perc,3,2017-05-20,quantile,0.99,3.0633128171361816
2017-04-29,HHS Region 1,ili perc,4,2017-05-27,quantile,0.01,0
2017-04-29,HHS Region 1,ili perc,4,2017-05-27,quantile,0.025,0
2017-04-29,HHS Region 1,ili perc,4,2017-05-27,quantile,0.05,0
2017-04-29,HHS Region 1,ili perc,4,2017-05-27,quantile,0.1,0.0979856602692183
2017-04-29,HHS Region 1,ili perc,4,2017-05-27,quantile,0.15,0.475766724433355
2017-04-29,HHS Region 1,ili perc,4,2017-05-27,quantile,0.2,0.5893383582249404
2017-04-29,HHS Region 1,ili perc,4,2017-05-27,quantile,0.25,0.6764415373039097
2017-04-29,HHS Region 1,ili perc,4,2017-05-27,quantile,0.3,0.7281096276866876
2017-04-29,HHS Region 1,ili perc,4,2017-05-27,quantile,0.35,0.7703869056621142
2017-04-29,HHS Region 1,ili perc,4,2017-05-27,quantile,0.4,0.8121134276866879
2017-04-29,HHS Region 1,ili perc,4,2017-05-27,quantile,0.45,0.8455506276866877
2017-04-29,HHS Region 1,ili perc,4,2017-05-27,quantile,0.5,0.8729721276866876
2017-04-29,HHS Region 1,ili perc,4,2017-05-27,quantile,0.55,0.9063926276866877
2017-04-29,HHS Region 1,ili perc,4,2017-05-27,quantile,0.6,0.950444427686688
2017-04-29,HHS Region 1,ili perc,4,2017-05-27,quantile,0.65,0.9991376991371422
2017-04-29,HHS Region 1,ili perc,4,2017-05-27,quantile,0.7,1.0511579423406627
2017-04-29,HHS Region 1,ili perc,4,2017-05-27,quantile,0.75,1.0997283339167128
2017-04-29,HHS Region 1,ili perc,4,2017-05-27,quantile,0.8,1.1864531657153334
2017-04-29,HHS Region 1,ili perc,4,2017-05-27,quantile,0.85,1.2766954227712715
2017-04-29,HHS Region 1,ili perc,4,2017-05-27,quantile,0.9,1.6496099878418222
2017-04-29,HHS Region 1,ili perc,4,2017-05-27,quantile,0.95,2.256315935856288
2017-04-29,HHS Region 1,ili perc,4,2017-05-27,quantile,0.975,2.7013174034561165
2017-04-29,HHS Region 1,ili perc,4,2017-05-27,quantile,0.99,3.3146756276866878
2017-04-29,HHS Region 10,ili perc,1,2017-05-06,quantile,0.01,0
2017-04-29,HHS Region 10,ili perc,1,2017-05-06,quantile,0.025,0
2017-04-29,HHS Region 10,ili perc,1,2017-05-06,quantile,0.05,0
2017-04-29,HHS Region 10,ili perc,1,2017-05-06,quantile,0.1,0
2017-04-29,HHS Region 10,ili perc,1,2017-05-06,quantile,0.15,0
2017-04-29,HHS Region 10,ili perc,1,2017-05-06,quantile,0.2,0.3200342046842285
2017-04-29,HHS Region 10,ili perc,1,2017-05-06,quantile,0.25,0.6196779474214222
2017-04-29,HHS Region 10,ili perc,1,2017-05-06,quantile,0.3,0.7056149474214222
2017-04-29,HHS Region 10,ili perc,1,2017-05-06,quantile,0.35,0.7855266333476996
2017-04-29,HHS Region 10,ili perc,1,2017-05-06,quantile,0.4,0.8679346705003222
2017-04-29,HHS Region 10,ili perc,1,2017-05-06,quantile,0.45,0.9259061390073172
2017-04-29,HHS Region 10,ili perc,1,2017-05-06,quantile,0.5,0.9970679474214222
2017-04-29,HHS Region 10,ili perc,1,2017-05-06,quantile,0.55,1.0602607393192212
2017-04-29,HHS Region 10,ili perc,1,2017-05-06,quantile,0.6,1.140944721340476
2017-04-29,HHS Region 10,ili perc,1,2017-05-06,quantile,0.65,1.2365369557809192
2017-04-29,HHS Region 10,ili perc,1,2017-05-06,quantile,0.7,1.3270059821188722
2017-04-29,HHS Region 10,ili perc,1,2017-05-06,quantile,0.75,1.4430681823965603
2017-04-29,HHS Region 10,ili perc,1,2017-05-06,quantile,0.8,1.5759981166839203
2017-04-29,HHS Region 10,ili perc,1,2017-05-06,quantile,0.85,1.8700709474214223
2017-04-29,HHS Region 10,ili perc,1,2017-05-06,quantile,0.9,2.2112764812366423
2017-04-29,HHS Region 10,ili perc,1,2017-05-06,quantile,0.95,2.995859367474612
2017-04-29,HHS Region 10,ili perc,1,2017-05-06,quantile,0.975,3.640805282918123
2017-04-29,HHS Region 10,ili perc,1,2017-05-06,quantile,0.99,6.054474172982281
2017-04-29,HHS Region 10,ili perc,2,2017-05-13,quantile,0.01,0
2017-04-29,HHS Region 10,ili perc,2,2017-05-13,quantile,0.025,0
2017-04-29,HHS Region 10,ili perc,2,2017-05-13,quantile,0.05,0
2017-04-29,HHS Region 10,ili perc,2,2017-05-13,quantile,0.1,0
2017-04-29,HHS Region 10,ili perc,2,2017-05-13,quantile,0.15,0
2017-04-29,HHS Region 10,ili perc,2,2017-05-13,quantile,0.2,0
2017-04-29,HHS Region 10,ili perc,2,2017-05-13,quantile,0.25,0.20858644742142224
2017-04-29,HHS Region 10,ili perc,2,2017-05-13,quantile,0.3,0.3011425474214222
2017-04-29,HHS Region 10,ili perc,2,2017-05-13,quantile,0.35,0.3558983449468247
2017-04-29,HHS Region 10,ili perc,2,2017-05-13,quantile,0.4,0.4566618366529822
2017-04-29,HHS Region 10,ili perc,2,2017-05-13,quantile,0.45,0.5365506697287894
2017-04-29,HHS Region 10,ili perc,2,2017-05-13,quantile,0.5,0.5991319474214223
2017-04-29,HHS Region 10,ili perc,2,2017-05-13,quantile,0.55,0.6477709474214223
2017-04-29,HHS Region 10,ili perc,2,2017-05-13,quantile,0.6,0.7243401474214222
2017-04-29,HHS Region 10,ili perc,2,2017-05-13,quantile,0.65,0.8177978445546346
2017-04-29,HHS Region 10,ili perc,2,2017-05-13,quantile,0.7,0.9091896781425028
2017-04-29,HHS Region 10,ili perc,2,2017-05-13,quantile,0.75,0.995534797609248
2017-04-29,HHS Region 10,ili perc,2,2017-05-13,quantile,0.8,1.1513153222196422
2017-04-29,HHS Region 10,ili perc,2,2017-05-13,quantile,0.85,1.4587979474214223
2017-04-29,HHS Region 10,ili perc,2,2017-05-13,quantile,0.9,1.836472344051379
2017-04-29,HHS Region 10,ili perc,2,2017-05-13,quantile,0.95,2.6837107672204508
2017-04-29,HHS Region 10,ili perc,2,2017-05-13,quantile,0.975,3.378556346057385
2017-04-29,HHS Region 10,ili perc,2,2017-05-13,quantile,0.99,4.848709431954082
2017-04-29,HHS Region 10,ili perc,3,2017-05-20,quantile,0.01,0
2017-04-29,HHS Region 10,ili perc,3,2017-05-20,quantile,0.025,0
2017-04-29,HHS Region 10,ili perc,3,2017-05-20,quantile,0.05,0
2017-04-29,HHS Region 10,ili perc,3,2017-05-20,quantile,0.1,0
2017-04-29,HHS Region 10,ili perc,3,2017-05-20,quantile,0.15,0
2017-04-29,HHS Region 10,ili perc,3,2017-05-20,quantile,0.2,0.04912394742142229
2017-04-29,HHS Region 10,ili perc,3,2017-05-20,quantile,0.25,0.25302369742142233
2017-04-29,HHS Region 10,ili perc,3,2017-05-20,quantile,0.3,0.33179357409892507
2017-04-29,HHS Region 10,ili perc,3,2017-05-20,quantile,0.35,0.4043166452047504
2017-04-29,HHS Region 10,ili perc,3,2017-05-20,quantile,0.4,0.4610179474214223
2017-04-29,HHS Region 10,ili perc,3,2017-05-20,quantile,0.45,0.5367123575668298
2017-04-29,HHS Region 10,ili perc,3,2017-05-20,quantile,0.5,0.5938039474214223
2017-04-29,HHS Region 10,ili perc,3,2017-05-20,quantile,0.55,0.6430506474214226
2017-04-29,HHS Region 10,ili perc,3,2017-05-20,quantile,0.6,0.7164824018357437
2017-04-29,HHS Region 10,ili perc,3,2017-05-20,quantile,0.65,0.8128805284095704
2017-04-29,HHS Region 10,ili perc,3,2017-05-20,quantile,0.7,0.9114142567173886
2017-04-29,HHS Region 10,ili perc,3,2017-05-20,quantile,0.75,1.0531890392850534
2017-04-29,HHS Region 10,ili perc,3,2017-05-20,quantile,0.8,1.2357569474214225
2017-04-29,HHS Region 10,ili perc,3,2017-05-20,quantile,0.85,1.5551739474214223
2017-04-29,HHS Region 10,ili perc,3,2017-05-20,quantile,0.9,1.8547028938070247
2017-04-29,HHS Region 10,ili perc,3,2017-05-20,quantile,0.95,2.493885913406859
2017-04-29,HHS Region 10,ili perc,3,2017-05-20,quantile,0.975,3.3782092198324967
2017-04-29,HHS Region 10,ili perc,3,2017-05-20,quantile,0.99,5.64454717298228
2017-04-29,HHS Region 10,ili perc,4,2017-05-27,quantile,0.01,0
2017-04-29,HHS Region 10,ili perc,4,2017-05-27,quantile,0.025,0
2017-04-29,HHS Region 10,ili perc,4,2017-05-27,quantile,0.05,0
2017-04-29,HHS Region 10,ili perc,4,2017-05-27,quantile,0.1,0
2017-04-29,HHS Region 10,ili perc,4,2017-05-27,quantile,0.15,0
2017-04-29,HHS Region 10,ili perc,4,2017-05-27,quantile,0.2,0
2017-04-29,HHS Region 10,ili perc,4,2017-05-27,quantile,0.25,0
2017-04-29,HHS Region 10,ili perc,4,2017-05-27,quantile,0.3,0
2017-04-29,HHS Region 10,ili perc,4,2017-05-27,quantile,0.35,0.0690814845097085
2017-04-29,HHS Region 10,ili perc,4,2017-05-27,quantile,0.4,0.12898383665298224
2017-04-29,HHS Region 10,ili perc,4,2017-05-27,quantile,0.45,0.19161965482297227
2017-04-29,HHS Region 10,ili perc,4,2017-05-27,quantile,0.5,0.2752779474214223
2017-04-29,HHS Region 10,ili perc,4,2017-05-27,quantile,0.55,0.32130973931922124
