origin_date,location,target,horizon,target_end_date,output_type,output_type_id,value
2020-02-29,HHS Region 1,ili perc,1,2020-03-07,quantile,0.01,0
2020-02-29,HHS Region 1,ili perc,1,2020-03-07,quantile,0.025,1.4449653292965399
2020-02-29,HHS Region 1,ili perc,1,2020-03-07,quantile,0.05,1.8531898292965399
2020-02-29,HHS Region 1,ili perc,1,2020-03-07,quantile,0.1,2.5437856123680445
2020-02-29,HHS Region 1,ili perc,1,2020-03-07,quantile,0.15,2.693175634384337
2020-02-29,HHS Region 1,ili perc,1,2020-03-07,quantile,0.2,2.7866638292965398
2020-02-29,HHS Region 1,ili perc,1,2020-03-07,quantile,0.25,2.86018712797042
2020-02-29,HHS Region 1,ili perc,1,2020-03-07,quantile,0.3,2.9102838292965396
2020-02-29,HHS Region 1,ili perc,1,2020-03-07,quantile,0.35,2.95063282929654
2020-02-29,HHS Region 1,ili perc,1,2020-03-07,quantile,0.4,2.985923828166045
2020-02-29,HHS Region 1,ili perc,1,2020-03-07,quantile,0.45,3.014810953885837
2020-02-29,HHS Region 1,ili perc,1,2020-03-07,quantile,0.5,3.0464504845746974
2020-02-29,HHS Region 1,ili perc,1,2020-03-07,quantile,0.55,3.093207459388388
2020-02-29,HHS Region 1,ili perc,1,2020-03-07,quantile,0.6,3.124143721008756
2020-02-29,HHS Region 1,ili perc,1,2020-03-07,quantile,0.65,3.1522964657006716
2020-02-29,HHS Region 1,ili perc,1,2020-03-07,quantile,0.7,3.2097457292965395
2020-02-29,HHS Region 1,ili perc,1,2020-03-07,quantile,0.75,3.259868504245234
2020-02-29,HHS Region 1,ili perc,1,2020-03-07,quantile,0.8,3.36488682929654
2020-02-29,HHS Region 1,ili perc,1,2020-03-07,quantile,0.85,3.4657561606912277
2020-02-29,HHS Region 1,ili perc,1,2020-03-07,quantile,0.9,3.706576148635232
2020-02-29,HHS Region 1,ili perc,1,2020-03-07,quantile,0.95,4.20652382929654
2020-02-29,HHS Region 1,ili perc,1,2020-03-07,quantile,0.975,4.98798382929654
2020-02-29,HHS Region 1,ili perc,1,2020-03-07,quantile,0.99,5.484059829296539
2020-02-29,HHS Region 1,ili perc,2,2020-03-14,quantile,0.01,0
2020-02-29,HHS Region 1,ili perc,2,2020-03-14,quantile,0.025,0.7976007503934174
2020-02-29,HHS Region 1,ili perc,2,2020-03-14,quantile,0.05,1.6692374265993426
