origin_date,location,target,horizon,target_end_date,output_type,output_type_id,value
2020-02-15,HHS Region 1,ili perc,1,2020-02-22,quantile,0.01,0
2020-02-15,HHS Region 1,ili perc,1,2020-02-22,quantile,0.025,1.6207614633309966
2020-02-15,HHS Region 1,ili perc,1,2020-02-22,quantile,0.05,2.4812233845288865
2020-02-15,HHS Region 1,ili perc,1,2020-02-22,quantile,0.1,2.9526422286579885
2020-02-15,HHS Region 1,ili perc,1,2020-02-22,quantile,0.15,3.1893790843502394
2020-02-15,HHS Region 1,ili perc,1,2020-02-22,quantile,0.2,3.327002233650535
2020-02-15,HHS Region 1,ili perc,1,2020-02-22,quantile,0.25,3.3950456194558867
2020-02-15,HHS Region 1,ili perc,1,2020-02-22,quantile,0.3,3.4464170734361446
2020-02-15,HHS Region 1,ili perc,1,2020-02-22,quantile,0.35,3.4944384194558866
2020-02-15,HHS Region 1,ili perc,1,2020-02-22,quantile,0.4,3.519747725402718
2020-02-15,HHS Region 1,ili perc,1,2020-02-22,quantile,0.45,3.555346219455887
2020-02-15,HHS Region 1,ili perc,1,2020-02-22,quantile,0.5,3.5852126194558864
2020-02-15,HHS Region 1,ili perc,1,2020-02-22,quantile,0.55,3.6213246194558866
2020-02-15,HHS Region 1,ili perc,1,2020-02-22,quantile,0.6,3.6608806194558867
2020-02-15,HHS Region 1,ili perc,1,2020-02-22,quantile,0.65,3.7185275563762143
2020-02-15,HHS Region 1,ili perc,1,2020-02-22,quantile,0.7,3.7639306194558864
2020-02-15,HHS Region 1,ili perc,1,2020-02-22,quantile,0.75,3.821911119455887
2020-02-15,HHS Region 1,ili perc,1,2020-02-22,quantile,0.8,3.9120146194558867
2020-02-15,HHS Region 1,ili perc,1,2020-02-22,quantile,0.85,4.038846119455887
2020-02-15,HHS Region 1,ili perc,1,2020-02-22,quantile,0.9,4.364734845787387
2020-02-15,HHS Region 1,ili perc,1,2020-02-22,quantile,0.95,4.952138378062015
2020-02-15,HHS Region 1,ili perc,1,2020-02-22,quantile,0.975,5.938156932453557
2020-02-15,HHS Region 1,ili perc,1,2020-02-22,quantile,0.99,7.459602013271145
2020-02-15,HHS Region 1,ili perc,2,2020-02-29,quantile,0.01,0
2020-02-15,HHS Region 1,ili perc,2,2020-02-29,quantile,0.025,1.238892847853865
2020-02-15,HHS Region 1,ili perc,2,2020-02-29,quantile,0.05,2.0974645600375474
2020-02-15,HHS Region 1,ili perc,2,2020-02-29,quantile,0.1,2.5426522286579885
2020-02-15,HHS Region 1,ili perc,2,2020-02-29,quantile,0.15,2.7473776793335136
2020-02-15,HHS Region 1,ili perc,2,2020-02-29,quantile,0.2,2.883000371269973
2020-02-15,HHS Region 1,ili perc,2,2020-02-29,quantile,0.25,2.959510496924583
2020-02-15,HHS Region 1,ili perc,2,2020-02-29,quantile,0.3,3.0180559950737513
2020-02-15,HHS Region 1,ili perc,2,2020-02-29,quantile,0.35,3.058066088222643
2020-02-15,HHS Region 1,ili perc,2,2020-02-29,quantile,0.4,3.1017016194558864
2020-02-15,HHS Region 1,ili perc,2,2020-02-29,quantile,0.45,3.146316916176139
2020-02-15,HHS Region 1,ili perc,2,2020-02-29,quantile,0.5,3.172759980022761
2020-02-15,HHS Region 1,ili perc,2,2020-02-29,quantile,0.55,3.2108038694558863
2020-02-15,HHS Region 1,ili perc,2,2020-02-29,quantile,0.6,3.2501846194558865
2020-02-15,HHS Region 1,ili perc,2,2020-02-29,quantile,0.65,3.286633377971821
2020-02-15,HHS Region 1,ili perc,2,2020-02-29,quantile,0.7,3.35599875031865
2020-02-15,HHS Region 1,ili perc,2,2020-02-29,quantile,0.75,3.414635120903424
2020-02-15,HHS Region 1,ili perc,2,2020-02-29,quantile,0.8,3.5019373680717223
2020-02-15,HHS Region 1,ili perc,2,2020-02-29,quantile,0.85,3.6262646194558865
2020-02-15,HHS Region 1,ili perc,2,2020-02-29,quantile,0.9,3.9063346194558863
2020-02-15,HHS Region 1,ili perc,2,2020-02-29,quantile,0.95,4.471464619455887
2020-02-15,HHS Region 1,ili perc,2,2020-02-29,quantile,0.975,5.196092313811657
2020-02-15,HHS Region 1,ili perc,2,2020-02-29,quantile,0.99,5.617688659455886
2020-02-15,HHS Region 1,ili perc,3,2020-03-07,quantile,0.01,0
2020-02-15,HHS Region 1,ili perc,3,2020-03-07,quantile,0.025,1.2513006194558869
2020-02-15,HHS Region 1,ili perc,3,2020-03-07,quantile,0.05,1.902126619455887
2020-02-15,HHS Region 1,ili perc,3,2020-03-07,quantile,0.1,2.4593634436814638
2020-02-15,HHS Region 1,ili perc,3,2020-03-07,quantile,0.15,2.675216752177156
2020-02-15,HHS Region 1,ili perc,3,2020-03-07,quantile,0.2,2.778323619455887
2020-02-15,HHS Region 1,ili perc,3,2020-03-07,quantile,0.25,2.839853369455887
2020-02-15,HHS Region 1,ili perc,3,2020-03-07,quantile,0.3,2.9034621194558867
2020-02-15,HHS Region 1,ili perc,3,2020-03-07,quantile,0.35,2.949651769693034
2020-02-15,HHS Region 1,ili perc,3,2020-03-07,quantile,0.4,2.9942001669068556
2020-02-15,HHS Region 1,ili perc,3,2020-03-07,quantile,0.45,3.0250380025888357
2020-02-15,HHS Region 1,ili perc,3,2020-03-07,quantile,0.5,3.054762619455887
2020-02-15,HHS Region 1,ili perc,3,2020-03-07,quantile,0.55,3.094163426399351
2020-02-15,HHS Region 1,ili perc,3,2020-03-07,quantile,0.6,3.128894619455887
2020-02-15,HHS Region 1,ili perc,3,2020-03-07,quantile,0.65,3.173581398897939
2020-02-15,HHS Region 1,ili perc,3,2020-03-07,quantile,0.7,3.226121719455887
2020-02-15,HHS Region 1,ili perc,3,2020-03-07,quantile,0.75,3.2729409381992287
2020-02-15,HHS Region 1,ili perc,3,2020-03-07,quantile,0.8,3.3663744110416234
2020-02-15,HHS Region 1,ili perc,3,2020-03-07,quantile,0.85,3.467853619455887
2020-02-15,HHS Region 1,ili perc,3,2020-03-07,quantile,0.9,3.8237134934754837
2020-02-15,HHS Region 1,ili perc,3,2020-03-07,quantile,0.95,4.431510927625487
2020-02-15,HHS Region 1,ili perc,3,2020-03-07,quantile,0.975,4.995599239218245
2020-02-15,HHS Region 1,ili perc,3,2020-03-07,quantile,0.99,5.850654619455887
2020-02-15,HHS Region 1,ili perc,4,2020-03-14,quantile,0.01,0
2020-02-15,HHS Region 1,ili perc,4,2020-03-14,quantile,0.025,1.0839721194558871
2020-02-15,HHS Region 1,ili perc,4,2020-03-14,quantile,0.05,1.6603445600375477
2020-02-15,HHS Region 1,ili perc,4,2020-03-14,quantile,0.1,2.195279684137471
2020-02-15,HHS Region 1,ili perc,4,2020-03-14,quantile,0.15,2.369810744278074
2020-02-15,HHS Region 1,ili perc,4,2020-03-14,quantile,0.2,2.4751952297486453
2020-02-15,HHS Region 1,ili perc,4,2020-03-14,quantile,0.25,2.5514203297728577
2020-02-15,HHS Region 1,ili perc,4,2020-03-14,quantile,0.3,2.611691968387193
