origin_date,location,target,horizon,target_end_date,output_type,output_type_id,value
2016-11-05,HHS Region 1,ili perc,1,2016-11-12,quantile,0.01,0
2016-11-05,HHS Region 1,ili perc,1,2016-11-12,quantile,0.025,0
2016-11-05,HHS Region 1,ili perc,1,2016-11-12,quantile,0.05,0
2016-11-05,HHS Region 1,ili perc,1,2016-11-12,quantile,0.1,0.2002044825444511
2016-11-05,HHS Region 1,ili perc,1,2016-11-12,quantile,0.15,0.3999829212278311
2016-11-05,HHS Region 1,ili perc,1,2016-11-12,quantile,0.2,0.5182512208457657
2016-11-05,HHS Region 1,ili perc,1,2016-11-12,quantile,0.25,0.6003925341398177
2016-11-05,HHS Region 1,ili perc,1,2016-11-12,quantile,0.3,0.6439080612720385
2016-11-05,HHS Region 1,ili perc,1,2016-11-12,quantile,0.35,0.7039578680926301
2016-11-05,HHS Region 1,ili perc,1,2016-11-12,quantile,0.4,0.7458109212278311
2016-11-05,HHS Region 1,ili perc,1,2016-11-12,quantile,0.45,0.7750109179480835
2016-11-05,HHS Region 1,ili perc,1,2016-11-12,quantile,0.5,0.793412169615019
2016-11-05,HHS Region 1,ili perc,1,2016-11-12,quantile,0.55,0.8246910519975775
2016-11-05,HHS Region 1,ili perc,1,2016-11-12,quantile,0.6,0.8642258083288891
2016-11-05,HHS Region 1,ili perc,1,2016-11-12,quantile,0.65,0.9028192759994016
2016-11-05,HHS Region 1,ili perc,1,2016-11-12,quantile,0.7,0.954927601405051
2016-11-05,HHS Region 1,ili perc,1,2016-11-12,quantile,0.75,1.0054718102313502
2016-11-05,HHS Region 1,ili perc,1,2016-11-12,quantile,0.8,1.1054431440017993
2016-11-05,HHS Region 1,ili perc,1,2016-11-12,quantile,0.85,1.2542509212278312
2016-11-05,HHS Region 1,ili perc,1,2016-11-12,quantile,0.9,1.5924315227791581
2016-11-05,HHS Region 1,ili perc,1,2016-11-12,quantile,0.95,2.1204638956814157
2016-11-05,HHS Region 1,ili perc,1,2016-11-12,quantile,0.975,2.7636896026503712
2016-11-05,HHS Region 1,ili perc,1,2016-11-12,quantile,0.99,4.67747531504309
2016-11-05,HHS Region 1,ili perc,2,2016-11-19,quantile,0.01,0
2016-11-05,HHS Region 1,ili perc,2,2016-11-19,quantile,0.025,0
2016-11-05,HHS Region 1,ili perc,2,2016-11-19,quantile,0.05,0
2016-11-05,HHS Region 1,ili perc,2,2016-11-19,quantile,0.1,0.09592822423990312
2016-11-05,HHS Region 1,ili perc,2,2016-11-19,quantile,0.15,0.3680210418251865
2016-11-05,HHS Region 1,ili perc,2,2016-11-19,quantile,0.2,0.47147662946689173
2016-11-05,HHS Region 1,ili perc,2,2016-11-19,quantile,0.25,0.5516906712278311
2016-11-05,HHS Region 1,ili perc,2,2016-11-19,quantile,0.3,0.612021425175768
2016-11-05,HHS Region 1,ili perc,2,2016-11-19,quantile,0.35,0.6706746269734966
2016-11-05,HHS Region 1,ili perc,2,2016-11-19,quantile,0.4,0.7140219212278311
2016-11-05,HHS Region 1,ili perc,2,2016-11-19,quantile,0.45,0.743587682151411
2016-11-05,HHS Region 1,ili perc,2,2016-11-19,quantile,0.5,0.765416921227831
2016-11-05,HHS Region 1,ili perc,2,2016-11-19,quantile,0.55,0.8043869212278311
2016-11-05,HHS Region 1,ili perc,2,2016-11-19,quantile,0.6,0.846273921227831
2016-11-05,HHS Region 1,ili perc,2,2016-11-19,quantile,0.65,0.88150604753229
2016-11-05,HHS Region 1,ili perc,2,2016-11-19,quantile,0.7,0.9332006226337929
2016-11-05,HHS Region 1,ili perc,2,2016-11-19,quantile,0.75,0.9902069274393522
2016-11-05,HHS Region 1,ili perc,2,2016-11-19,quantile,0.8,1.0829488453747869
2016-11-05,HHS Region 1,ili perc,2,2016-11-19,quantile,0.85,1.2223539212278312
2016-11-05,HHS Region 1,ili perc,2,2016-11-19,quantile,0.9,1.5606575227791581
2016-11-05,HHS Region 1,ili perc,2,2016-11-19,quantile,0.95,2.218266312223391
2016-11-05,HHS Region 1,ili perc,2,2016-11-19,quantile,0.975,3.035006921227831
2016-11-05,HHS Region 1,ili perc,2,2016-11-19,quantile,0.99,4.647552055463487
2016-11-05,HHS Region 1,ili perc,3,2016-11-26,quantile,0.01,0
2016-11-05,HHS Region 1,ili perc,3,2016-11-26,quantile,0.025,0
2016-11-05,HHS Region 1,ili perc,3,2016-11-26,quantile,0.05,0
2016-11-05,HHS Region 1,ili perc,3,2016-11-26,quantile,0.1,0.21451495381036167
