origin_date,location,target,horizon,target_end_date,output_type,output_type_id,value
2017-12-30,HHS Region 1,ili perc,1,2018-01-06,quantile,0.01,0
2017-12-30,HHS Region 1,ili perc,1,2018-01-06,quantile,0.025,0
2017-12-30,HHS Region 1,ili perc,1,2018-01-06,quantile,0.05,0.29910379234512097
2017-12-30,HHS Region 1,ili perc,1,2018-01-06,quantile,0.1,0.9147475285415542
2017-12-30,HHS Region 1,ili perc,1,2018-01-06,quantile,0.15,1.191072498420834
2017-12-30,HHS Region 1,ili perc,1,2018-01-06,quantile,0.2,1.2835344984208341
2017-12-30,HHS Region 1,ili perc,1,2018-01-06,quantile,0.25,1.3660314984208342
2017-12-30,HHS Region 1,ili perc,1,2018-01-06,quantile,0.3,1.4254502133777303
2017-12-30,HHS Region 1,ili perc,1,2018-01-06,quantile,0.35,1.4802414484208344
2017-12-30,HHS Region 1,ili perc,1,2018-01-06,quantile,0.4,1.5205704984208341
2017-12-30,HHS Region 1,ili perc,1,2018-01-06,quantile,0.45,1.5512414984208343
2017-12-30,HHS Region 1,ili perc,1,2018-01-06,quantile,0.5,1.5772378815537833
2017-12-30,HHS Region 1,ili perc,1,2018-01-06,quantile,0.55,1.6000214984208343
2017-12-30,HHS Region 1,ili perc,1,2018-01-06,quantile,0.6,1.6508004041485127
2017-12-30,HHS Region 1,ili perc,1,2018-01-06,quantile,0.65,1.6894821484208347
2017-12-30,HHS Region 1,ili perc,1,2018-01-06,quantile,0.7,1.74444850718934
2017-12-30,HHS Region 1,ili perc,1,2018-01-06,quantile,0.75,1.7954825284875018
2017-12-30,HHS Region 1,ili perc,1,2018-01-06,quantile,0.8,1.8659462483032072
2017-12-30,HHS Region 1,ili perc,1,2018-01-06,quantile,0.85,1.9867262408977242
2017-12-30,HHS Region 1,ili perc,1,2018-01-06,quantile,0.9,2.1790443119793697
2017-12-30,HHS Region 1,ili perc,1,2018-01-06,quantile,0.95,2.750057670118381
2017-12-30,HHS Region 1,ili perc,1,2018-01-06,quantile,0.975,3.069664498420834
2017-12-30,HHS Region 1,ili perc,1,2018-01-06,quantile,0.99,3.740713687870328
2017-12-30,HHS Region 1,ili perc,2,2018-01-13,quantile,0.01,0
2017-12-30,HHS Region 1,ili perc,2,2018-01-13,quantile,0.025,0
2017-12-30,HHS Region 1,ili perc,2,2018-01-13,quantile,0.05,0.1563161984208343
2017-12-30,HHS Region 1,ili perc,2,2018-01-13,quantile,0.1,0.9090495904418542
2017-12-30,HHS Region 1,ili perc,2,2018-01-13,quantile,0.15,1.1452794984208343
2017-12-30,HHS Region 1,ili perc,2,2018-01-13,quantile,0.2,1.2612002998856409
2017-12-30,HHS Region 1,ili perc,2,2018-01-13,quantile,0.25,1.3327856683790962
2017-12-30,HHS Region 1,ili perc,2,2018-01-13,quantile,0.3,1.3727532149438213
2017-12-30,HHS Region 1,ili perc,2,2018-01-13,quantile,0.35,1.4283027484208342
2017-12-30,HHS Region 1,ili perc,2,2018-01-13,quantile,0.4,1.4675225133957903
2017-12-30,HHS Region 1,ili perc,2,2018-01-13,quantile,0.45,1.5084479224829872
2017-12-30,HHS Region 1,ili perc,2,2018-01-13,quantile,0.5,1.5281004566795926
2017-12-30,HHS Region 1,ili perc,2,2018-01-13,quantile,0.55,1.5541057513766237
2017-12-30,HHS Region 1,ili perc,2,2018-01-13,quantile,0.6,1.5963294984208343
2017-12-30,HHS Region 1,ili perc,2,2018-01-13,quantile,0.65,1.634524744866868
2017-12-30,HHS Region 1,ili perc,2,2018-01-13,quantile,0.7,1.6772098103928352
2017-12-30,HHS Region 1,ili perc,2,2018-01-13,quantile,0.75,1.7426246970530817
2017-12-30,HHS Region 1,ili perc,2,2018-01-13,quantile,0.8,1.8300154984208343
2017-12-30,HHS Region 1,ili perc,2,2018-01-13,quantile,0.85,1.9886913547094682
2017-12-30,HHS Region 1,ili perc,2,2018-01-13,quantile,0.9,2.2783442984208344
2017-12-30,HHS Region 1,ili perc,2,2018-01-13,quantile,0.95,2.657104498420832
2017-12-30,HHS Region 1,ili perc,2,2018-01-13,quantile,0.975,3.379697371831588
2017-12-30,HHS Region 1,ili perc,2,2018-01-13,quantile,0.99,4.429484498420834
2017-12-30,HHS Region 1,ili perc,3,2018-01-20,quantile,0.01,0
2017-12-30,HHS Region 1,ili perc,3,2018-01-20,quantile,0.025,0
2017-12-30,HHS Region 1,ili perc,3,2018-01-20,quantile,0.05,0.5899217284400071
2017-12-30,HHS Region 1,ili perc,3,2018-01-20,quantile,0.1,1.268847557143391
2017-12-30,HHS Region 1,ili perc,3,2018-01-20,quantile,0.15,1.4144337870524082
2017-12-30,HHS Region 1,ili perc,3,2018-01-20,quantile,0.2,1.485761498420834
2017-12-30,HHS Region 1,ili perc,3,2018-01-20,quantile,0.25,1.5721764984208342
2017-12-30,HHS Region 1,ili perc,3,2018-01-20,quantile,0.3,1.6161874984208342
2017-12-30,HHS Region 1,ili perc,3,2018-01-20,quantile,0.35,1.6565554984208342
2017-12-30,HHS Region 1,ili perc,3,2018-01-20,quantile,0.4,1.6986776043676655
2017-12-30,HHS Region 1,ili perc,3,2018-01-20,quantile,0.45,1.7355167544822991
2017-12-30,HHS Region 1,ili perc,3,2018-01-20,quantile,0.5,1.750048756159765
2017-12-30,HHS Region 1,ili perc,3,2018-01-20,quantile,0.55,1.7747695351025636
2017-12-30,HHS Region 1,ili perc,3,2018-01-20,quantile,0.6,1.8137098355726198
2017-12-30,HHS Region 1,ili perc,3,2018-01-20,quantile,0.65,1.8464034984208342
2017-12-30,HHS Region 1,ili perc,3,2018-01-20,quantile,0.7,1.8929698103928352
2017-12-30,HHS Region 1,ili perc,3,2018-01-20,quantile,0.75,1.9538810394745416
2017-12-30,HHS Region 1,ili perc,3,2018-01-20,quantile,0.8,2.0203060598089273
2017-12-30,HHS Region 1,ili perc,3,2018-01-20,quantile,0.85,2.136836164358617
2017-12-30,HHS Region 1,ili perc,3,2018-01-20,quantile,0.9,2.438905198420834
2017-12-30,HHS Region 1,ili perc,3,2018-01-20,quantile,0.95,2.845131852724896
2017-12-30,HHS Region 1,ili perc,3,2018-01-20,quantile,0.975,3.213131668001984
2017-12-30,HHS Region 1,ili perc,3,2018-01-20,quantile,0.99,4.027837498420834
2017-12-30,HHS Region 1,ili perc,4,2018-01-27,quantile,0.01,0
2017-12-30,HHS Region 1,ili perc,4,2018-01-27,quantile,0.025,0.12492414959704465
2017-12-30,HHS Region 1,ili perc,4,2018-01-27,quantile,0.05,0.8367664290760344
2017-12-30,HHS Region 1,ili perc,4,2018-01-27,quantile,0.1,1.4569421076229363
2017-12-30,HHS Region 1,ili perc,4,2018-01-27,quantile,0.15,1.6622117582984612
2017-12-30,HHS Region 1,ili perc,4,2018-01-27,quantile,0.2,1.805533228959087
2017-12-30,HHS Region 1,ili perc,4,2018-01-27,quantile,0.25,1.8739156683790963
2017-12-30,HHS Region 1,ili perc,4,2018-01-27,quantile,0.3,1.9206852365983087
2017-12-30,HHS Region 1,ili perc,4,2018-01-27,quantile,0.35,1.9662744984208342
2017-12-30,HHS Region 1,ili perc,4,2018-01-27,quantile,0.4,2.0037906984208345
2017-12-30,HHS Region 1,ili perc,4,2018-01-27,quantile,0.45,2.044709864825354
2017-12-30,HHS Region 1,ili perc,4,2018-01-27,quantile,0.5,2.070339498420834
2017-12-30,HHS Region 1,ili perc,4,2018-01-27,quantile,0.55,2.0952357513766238
2017-12-30,HHS Region 1,ili perc,4,2018-01-27,quantile,0.6,2.137459498420834
2017-12-30,HHS Region 1,ili perc,4,2018-01-27,quantile,0.65,2.177838198420835
2017-12-30,HHS Region 1,ili perc,4,2018-01-27,quantile,0.7,2.225482589870845
2017-12-30,HHS Region 1,ili perc,4,2018-01-27,quantile,0.75,2.2808835516936248
2017-12-30,HHS Region 1,ili perc,4,2018-01-27,quantile,0.8,2.3352274984208345
2017-12-30,HHS Region 1,ili perc,4,2018-01-27,quantile,0.85,2.4779444984208343
2017-12-30,HHS Region 1,ili perc,4,2018-01-27,quantile,0.9,2.7213844984208344
2017-12-30,HHS Region 1,ili perc,4,2018-01-27,quantile,0.95,3.1953344984208343
2017-12-30,HHS Region 1,ili perc,4,2018-01-27,quantile,0.975,3.7331429734208323
2017-12-30,HHS Region 1,ili perc,4,2018-01-27,quantile,0.99,4.980547372358979
2017-12-30,HHS Region 10,ili perc,1,2018-01-06,quantile,0.01,0
2017-12-30,HHS Region 10,ili perc,1,2018-01-06,quantile,0.025,0
2017-12-30,HHS Region 10,ili perc,1,2018-01-06,quantile,0.05,0.6545060780926173
2017-12-30,HHS Region 10,ili perc,1,2018-01-06,quantile,0.1,1.857647158215578
2017-12-30,HHS Region 10,ili perc,1,2018-01-06,quantile,0.15,2.264320770373862
2017-12-30,HHS Region 10,ili perc,1,2018-01-06,quantile,0.2,2.592298351789598
2017-12-30,HHS Region 10,ili perc,1,2018-01-06,quantile,0.25,2.744943022379122
2017-12-30,HHS Region 10,ili perc,1,2018-01-06,quantile,0.3,2.820740751789598
2017-12-30,HHS Region 10,ili perc,1,2018-01-06,quantile,0.35,2.9017797517895985
2017-12-30,HHS Region 10,ili perc,1,2018-01-06,quantile,0.4,2.9644937517895977
2017-12-30,HHS Region 10,ili perc,1,2018-01-06,quantile,0.45,3.0294697007743148
2017-12-30,HHS Region 10,ili perc,1,2018-01-06,quantile,0.5,3.090254798995836
2017-12-30,HHS Region 10,ili perc,1,2018-01-06,quantile,0.55,3.143273101789598
2017-12-30,HHS Region 10,ili perc,1,2018-01-06,quantile,0.6,3.1998342480280066
2017-12-30,HHS Region 10,ili perc,1,2018-01-06,quantile,0.65,3.273992474753012
2017-12-30,HHS Region 10,ili perc,1,2018-01-06,quantile,0.7,3.361347628615474
2017-12-30,HHS Region 10,ili perc,1,2018-01-06,quantile,0.75,3.472386751789598
2017-12-30,HHS Region 10,ili perc,1,2018-01-06,quantile,0.8,3.6324537517895976
2017-12-30,HHS Region 10,ili perc,1,2018-01-06,quantile,0.85,3.884968747693098
2017-12-30,HHS Region 10,ili perc,1,2018-01-06,quantile,0.9,4.317320536488992
2017-12-30,HHS Region 10,ili perc,1,2018-01-06,quantile,0.95,4.893113751789598
2017-12-30,HHS Region 10,ili perc,1,2018-01-06,quantile,0.975,5.696334544030903
2017-12-30,HHS Region 10,ili perc,1,2018-01-06,quantile,0.99,7.018046966986235
2017-12-30,HHS Region 10,ili perc,2,2018-01-13,quantile,0.01,0
