origin_date,location,target,horizon,target_end_date,output_type,output_type_id,value
2018-03-10,HHS Region 1,ili perc,1,2018-03-17,quantile,0.01,0
2018-03-10,HHS Region 1,ili perc,1,2018-03-17,quantile,0.025,0.6273215165969455
2018-03-10,HHS Region 1,ili perc,1,2018-03-17,quantile,0.05,1.0758843522664026
2018-03-10,HHS Region 1,ili perc,1,2018-03-17,quantile,0.1,1.586711108368477
2018-03-10,HHS Region 1,ili perc,1,2018-03-17,quantile,0.15,1.7777423729360988
2018-03-10,HHS Region 1,ili perc,1,2018-03-17,quantile,0.2,1.8830345678483014
2018-03-10,HHS Region 1,ili perc,1,2018-03-17,quantile,0.25,1.9398031662244608
2018-03-10,HHS Region 1,ili perc,1,2018-03-17,quantile,0.3,1.987430461026815
2018-03-10,HHS Region 1,ili perc,1,2018-03-17,quantile,0.35,2.035555217480438
2018-03-10,HHS Region 1,ili perc,1,2018-03-17,quantile,0.4,2.0683275678483013
2018-03-10,HHS Region 1,ili perc,1,2018-03-17,quantile,0.45,2.0995015678483013
2018-03-10,HHS Region 1,ili perc,1,2018-03-17,quantile,0.5,2.117683736975615
2018-03-10,HHS Region 1,ili perc,1,2018-03-17,quantile,0.55,2.159670567848301
2018-03-10,HHS Region 1,ili perc,1,2018-03-17,quantile,0.6,2.2016145678483015
2018-03-10,HHS Region 1,ili perc,1,2018-03-17,quantile,0.65,2.2517694459184425
2018-03-10,HHS Region 1,ili perc,1,2018-03-17,quantile,0.7,2.2958685678483013
2018-03-10,HHS Region 1,ili perc,1,2018-03-17,quantile,0.75,2.3516968865916428
2018-03-10,HHS Region 1,ili perc,1,2018-03-17,quantile,0.8,2.444117085099795
2018-03-10,HHS Region 1,ili perc,1,2018-03-17,quantile,0.85,2.6386149818868
2018-03-10,HHS Region 1,ili perc,1,2018-03-17,quantile,0.9,3.067233389365429
2018-03-10,HHS Region 1,ili perc,1,2018-03-17,quantile,0.95,3.5878050148281115
2018-03-10,HHS Region 1,ili perc,1,2018-03-17,quantile,0.975,4.280956989173985
2018-03-10,HHS Region 1,ili perc,1,2018-03-17,quantile,0.99,4.680266067848301
