origin_date,location,target,horizon,target_end_date,output_type,output_type_id,value
2018-11-03,HHS Region 1,ili perc,1,2018-11-10,quantile,0.01,0
2018-11-03,HHS Region 1,ili perc,1,2018-11-10,quantile,0.025,0
2018-11-03,HHS Region 1,ili perc,1,2018-11-10,quantile,0.05,0.009328804812546165
2018-11-03,HHS Region 1,ili perc,1,2018-11-10,quantile,0.1,0.5284651147105821
2018-11-03,HHS Region 1,ili perc,1,2018-11-10,quantile,0.15,0.7307664241904064
2018-11-03,HHS Region 1,ili perc,1,2018-11-10,quantile,0.2,0.8129845741904064
2018-11-03,HHS Region 1,ili perc,1,2018-11-10,quantile,0.25,0.8771545741904062
2018-11-03,HHS Region 1,ili perc,1,2018-11-10,quantile,0.3,0.9250350182219492
2018-11-03,HHS Region 1,ili perc,1,2018-11-10,quantile,0.35,0.9609609691738282
2018-11-03,HHS Region 1,ili perc,1,2018-11-10,quantile,0.4,1.0100795741904063
2018-11-03,HHS Region 1,ili perc,1,2018-11-10,quantile,0.45,1.0386119874537083
2018-11-03,HHS Region 1,ili perc,1,2018-11-10,quantile,0.5,1.0600950012928527
2018-11-03,HHS Region 1,ili perc,1,2018-11-10,quantile,0.55,1.1183695741904063
2018-11-03,HHS Region 1,ili perc,1,2018-11-10,quantile,0.6,1.1494045741904062
2018-11-03,HHS Region 1,ili perc,1,2018-11-10,quantile,0.65,1.208103422404917
2018-11-03,HHS Region 1,ili perc,1,2018-11-10,quantile,0.7,1.2536941505972734
2018-11-03,HHS Region 1,ili perc,1,2018-11-10,quantile,0.75,1.3147375741904064
2018-11-03,HHS Region 1,ili perc,1,2018-11-10,quantile,0.8,1.4369945741904062
2018-11-03,HHS Region 1,ili perc,1,2018-11-10,quantile,0.85,1.5568763362961837
2018-11-03,HHS Region 1,ili perc,1,2018-11-10,quantile,0.9,1.8583681757417332
2018-11-03,HHS Region 1,ili perc,1,2018-11-10,quantile,0.95,2.3653645741904064
2018-11-03,HHS Region 1,ili perc,1,2018-11-10,quantile,0.975,2.8999544055655964
2018-11-03,HHS Region 1,ili perc,1,2018-11-10,quantile,0.99,3.621184574190406
2018-11-03,HHS Region 1,ili perc,2,2018-11-17,quantile,0.01,0
2018-11-03,HHS Region 1,ili perc,2,2018-11-17,quantile,0.025,0
2018-11-03,HHS Region 1,ili perc,2,2018-11-17,quantile,0.05,0.1005131060840147
2018-11-03,HHS Region 1,ili perc,2,2018-11-17,quantile,0.1,0.6383929793921662
2018-11-03,HHS Region 1,ili perc,2,2018-11-17,quantile,0.15,0.8309763792782037
2018-11-03,HHS Region 1,ili perc,2,2018-11-17,quantile,0.2,0.9244645741904064
2018-11-03,HHS Region 1,ili perc,2,2018-11-17,quantile,0.25,0.9899058291505717
2018-11-03,HHS Region 1,ili perc,2,2018-11-17,quantile,0.3,1.0290405420724862
2018-11-03,HHS Region 1,ili perc,2,2018-11-17,quantile,0.35,1.0734265741904063
2018-11-03,HHS Region 1,ili perc,2,2018-11-17,quantile,0.4,1.1180941956052384
2018-11-03,HHS Region 1,ili perc,2,2018-11-17,quantile,0.45,1.1524275709106588
2018-11-03,HHS Region 1,ili perc,2,2018-11-17,quantile,0.5,1.1780399347572803
2018-11-03,HHS Region 1,ili perc,2,2018-11-17,quantile,0.55,1.2289342028063794
2018-11-03,HHS Region 1,ili perc,2,2018-11-17,quantile,0.6,1.2539675741904064
2018-11-03,HHS Region 1,ili perc,2,2018-11-17,quantile,0.65,1.2899420938838326
2018-11-03,HHS Region 1,ili perc,2,2018-11-17,quantile,0.7,1.3416929990008273
2018-11-03,HHS Region 1,ili perc,2,2018-11-17,quantile,0.75,1.386738225466144
2018-11-03,HHS Region 1,ili perc,2,2018-11-17,quantile,0.8,1.4912846880602453
2018-11-03,HHS Region 1,ili perc,2,2018-11-17,quantile,0.85,1.6078387241904077
2018-11-03,HHS Region 1,ili perc,2,2018-11-17,quantile,0.9,1.8465137482386353
2018-11-03,HHS Region 1,ili perc,2,2018-11-17,quantile,0.95,2.3060585741904047
2018-11-03,HHS Region 1,ili perc,2,2018-11-17,quantile,0.975,3.201765624190404
2018-11-03,HHS Region 1,ili perc,2,2018-11-17,quantile,0.99,4.061604574190406
2018-11-03,HHS Region 1,ili perc,3,2018-11-24,quantile,0.01,0
2018-11-03,HHS Region 1,ili perc,3,2018-11-24,quantile,0.025,0.006202524136167176
2018-11-03,HHS Region 1,ili perc,3,2018-11-24,quantile,0.05,0.5235726242611629
