origin_date,location,target,horizon,target_end_date,output_type,output_type_id,value
2018-10-20,HHS Region 1,ili perc,1,2018-10-27,quantile,0.01,0
2018-10-20,HHS Region 1,ili perc,1,2018-10-27,quantile,0.025,0
2018-10-20,HHS Region 1,ili perc,1,2018-10-27,quantile,0.05,0
2018-10-20,HHS Region 1,ili perc,1,2018-10-27,quantile,0.1,0.35194661214462875
2018-10-20,HHS Region 1,ili perc,1,2018-10-27,quantile,0.15,0.5699430290518711
2018-10-20,HHS Region 1,ili perc,1,2018-10-27,quantile,0.2,0.7060474265525039
2018-10-20,HHS Region 1,ili perc,1,2018-10-27,quantile,0.25,0.7753526841475618
2018-10-20,HHS Region 1,ili perc,1,2018-10-27,quantile,0.3,0.8246252293936953
2018-10-20,HHS Region 1,ili perc,1,2018-10-27,quantile,0.35,0.8688259615188098
2018-10-20,HHS Region 1,ili perc,1,2018-10-27,quantile,0.4,0.9121344498962187
2018-10-20,HHS Region 1,ili perc,1,2018-10-27,quantile,0.45,0.9400657232085323
2018-10-20,HHS Region 1,ili perc,1,2018-10-27,quantile,0.5,0.9669106841475616
2018-10-20,HHS Region 1,ili perc,1,2018-10-27,quantile,0.55,1.007907312763535
2018-10-20,HHS Region 1,ili perc,1,2018-10-27,quantile,0.6,1.0458463615725937
2018-10-20,HHS Region 1,ili perc,1,2018-10-27,quantile,0.65,1.0878294652482827
2018-10-20,HHS Region 1,ili perc,1,2018-10-27,quantile,0.7,1.1378980841475619
2018-10-20,HHS Region 1,ili perc,1,2018-10-27,quantile,0.75,1.1938034341475618
2018-10-20,HHS Region 1,ili perc,1,2018-10-27,quantile,0.8,1.2862776841475618
2018-10-20,HHS Region 1,ili perc,1,2018-10-27,quantile,0.85,1.3996615404361956
2018-10-20,HHS Region 1,ili perc,1,2018-10-27,quantile,0.9,1.793968442407107
2018-10-20,HHS Region 1,ili perc,1,2018-10-27,quantile,0.95,2.2812676841475614
2018-10-20,HHS Region 1,ili perc,1,2018-10-27,quantile,0.975,2.920079365570102
2018-10-20,HHS Region 1,ili perc,1,2018-10-27,quantile,0.99,3.223170684147562
2018-10-20,HHS Region 1,ili perc,2,2018-11-03,quantile,0.01,0
2018-10-20,HHS Region 1,ili perc,2,2018-11-03,quantile,0.025,0
2018-10-20,HHS Region 1,ili perc,2,2018-11-03,quantile,0.05,0
2018-10-20,HHS Region 1,ili perc,2,2018-11-03,quantile,0.1,0.30998568414756167
2018-10-20,HHS Region 1,ili perc,2,2018-11-03,quantile,0.15,0.5329706192993237
2018-10-20,HHS Region 1,ili perc,2,2018-11-03,quantile,0.2,0.6516844146858144
2018-10-20,HHS Region 1,ili perc,2,2018-11-03,quantile,0.25,0.7436976841475618
2018-10-20,HHS Region 1,ili perc,2,2018-11-03,quantile,0.3,0.8105776841475617
2018-10-20,HHS Region 1,ili perc,2,2018-11-03,quantile,0.35,0.8456965341475617
2018-10-20,HHS Region 1,ili perc,2,2018-11-03,quantile,0.4,0.8809076841475617
2018-10-20,HHS Region 1,ili perc,2,2018-11-03,quantile,0.45,0.9082064412387931
2018-10-20,HHS Region 1,ili perc,2,2018-11-03,quantile,0.5,0.9342446841475618
2018-10-20,HHS Region 1,ili perc,2,2018-11-03,quantile,0.55,0.9683685341475617
2018-10-20,HHS Region 1,ili perc,2,2018-11-03,quantile,0.6,1.0091286841475617
2018-10-20,HHS Region 1,ili perc,2,2018-11-03,quantile,0.65,1.067265251125586
2018-10-20,HHS Region 1,ili perc,2,2018-11-03,quantile,0.7,1.122427495763585
2018-10-20,HHS Region 1,ili perc,2,2018-11-03,quantile,0.75,1.1746756841475616
2018-10-20,HHS Region 1,ili perc,2,2018-11-03,quantile,0.8,1.2623566199173566
2018-10-20,HHS Region 1,ili perc,2,2018-11-03,quantile,0.85,1.3793013341475624
2018-10-20,HHS Region 1,ili perc,2,2018-11-03,quantile,0.9,1.800219095918194
2018-10-20,HHS Region 1,ili perc,2,2018-11-03,quantile,0.95,2.2495879568266224
2018-10-20,HHS Region 1,ili perc,2,2018-11-03,quantile,0.975,3.075527684147562
2018-10-20,HHS Region 1,ili perc,2,2018-11-03,quantile,0.99,3.8266985580857056
2018-10-20,HHS Region 1,ili perc,3,2018-11-10,quantile,0.01,0
2018-10-20,HHS Region 1,ili perc,3,2018-11-10,quantile,0.025,0
2018-10-20,HHS Region 1,ili perc,3,2018-11-10,quantile,0.05,0
2018-10-20,HHS Region 1,ili perc,3,2018-11-10,quantile,0.1,0.3836477142682817
2018-10-20,HHS Region 1,ili perc,3,2018-11-10,quantile,0.15,0.6061015186597738
2018-10-20,HHS Region 1,ili perc,3,2018-11-10,quantile,0.2,0.7354089268587002
2018-10-20,HHS Region 1,ili perc,3,2018-11-10,quantile,0.25,0.8410446841475618
2018-10-20,HHS Region 1,ili perc,3,2018-11-10,quantile,0.3,0.9036126841475617
2018-10-20,HHS Region 1,ili perc,3,2018-11-10,quantile,0.35,0.9530145341475618
2018-10-20,HHS Region 1,ili perc,3,2018-11-10,quantile,0.4,0.9887526991225178
2018-10-20,HHS Region 1,ili perc,3,2018-11-10,quantile,0.45,1.024979534147562
2018-10-20,HHS Region 1,ili perc,3,2018-11-10,quantile,0.5,1.0497247275486403
2018-10-20,HHS Region 1,ili perc,3,2018-11-10,quantile,0.55,1.0774594341475618
