origin_date,location,target,horizon,target_end_date,output_type,output_type_id,value
2018-12-29,HHS Region 1,ili perc,1,2019-01-05,quantile,0.01,0.22571871290230774
2018-12-29,HHS Region 1,ili perc,1,2019-01-05,quantile,0.025,1.2766211843594926
2018-12-29,HHS Region 1,ili perc,1,2019-01-05,quantile,0.05,1.8739218495670327
2018-12-29,HHS Region 1,ili perc,1,2019-01-05,quantile,0.1,2.4237555202438648
2018-12-29,HHS Region 1,ili perc,1,2019-01-05,quantile,0.15,2.5957729563626857
2018-12-29,HHS Region 1,ili perc,1,2019-01-05,quantile,0.2,2.675748246136736
2018-12-29,HHS Region 1,ili perc,1,2019-01-05,quantile,0.25,2.741535184359493
2018-12-29,HHS Region 1,ili perc,1,2019-01-05,quantile,0.3,2.7942642843594925
2018-12-29,HHS Region 1,ili perc,1,2019-01-05,quantile,0.35,2.8372020343594926
2018-12-29,HHS Region 1,ili perc,1,2019-01-05,quantile,0.4,2.8708777169391633
2018-12-29,HHS Region 1,ili perc,1,2019-01-05,quantile,0.45,2.89927830894879
2018-12-29,HHS Region 1,ili perc,1,2019-01-05,quantile,0.5,2.9247065449263667
2018-12-29,HHS Region 1,ili perc,1,2019-01-05,quantile,0.55,2.9595711843594925
2018-12-29,HHS Region 1,ili perc,1,2019-01-05,quantile,0.6,2.986296531097627
2018-12-29,HHS Region 1,ili perc,1,2019-01-05,quantile,0.65,3.033246325797445
2018-12-29,HHS Region 1,ili perc,1,2019-01-05,quantile,0.7,3.0880952928518526
2018-12-29,HHS Region 1,ili perc,1,2019-01-05,quantile,0.75,3.140017440245611
2018-12-29,HHS Region 1,ili perc,1,2019-01-05,quantile,0.8,3.245030975945229
2018-12-29,HHS Region 1,ili perc,1,2019-01-05,quantile,0.85,3.378211184359493
2018-12-29,HHS Region 1,ili perc,1,2019-01-05,quantile,0.9,3.672037803028835
2018-12-29,HHS Region 1,ili perc,1,2019-01-05,quantile,0.95,4.218847884945254
2018-12-29,HHS Region 1,ili perc,1,2019-01-05,quantile,0.975,4.758484057770246
2018-12-29,HHS Region 1,ili perc,1,2019-01-05,quantile,0.99,5.565335084359491
2018-12-29,HHS Region 1,ili perc,2,2019-01-12,quantile,0.01,0
2018-12-29,HHS Region 1,ili perc,2,2019-01-12,quantile,0.025,0.8848380282346024
2018-12-29,HHS Region 1,ili perc,2,2019-01-12,quantile,0.05,1.6483514647035125
2018-12-29,HHS Region 1,ili perc,2,2019-01-12,quantile,0.1,2.3185341788527016
2018-12-29,HHS Region 1,ili perc,2,2019-01-12,quantile,0.15,2.4534556492538457
2018-12-29,HHS Region 1,ili perc,2,2019-01-12,quantile,0.2,2.5691172902087733
2018-12-29,HHS Region 1,ili perc,2,2019-01-12,quantile,0.25,2.6548356495426075
2018-12-29,HHS Region 1,ili perc,2,2019-01-12,quantile,0.3,2.7088199744178096
2018-12-29,HHS Region 1,ili perc,2,2019-01-12,quantile,0.35,2.7574513566203818
2018-12-29,HHS Region 1,ili perc,2,2019-01-12,quantile,0.4,2.8006805976413096
2018-12-29,HHS Region 1,ili perc,2,2019-01-12,quantile,0.45,2.830336063478672
2018-12-29,HHS Region 1,ili perc,2,2019-01-12,quantile,0.5,2.85506032341021
2018-12-29,HHS Region 1,ili perc,2,2019-01-12,quantile,0.55,2.9002763843594925
2018-12-29,HHS Region 1,ili perc,2,2019-01-12,quantile,0.6,2.9406768203401645
2018-12-29,HHS Region 1,ili perc,2,2019-01-12,quantile,0.65,2.9930534782159626
2018-12-29,HHS Region 1,ili perc,2,2019-01-12,quantile,0.7,3.0318511843594926
2018-12-29,HHS Region 1,ili perc,2,2019-01-12,quantile,0.75,3.0838871843594924
2018-12-29,HHS Region 1,ili perc,2,2019-01-12,quantile,0.8,3.1675543759452287
2018-12-29,HHS Region 1,ili perc,2,2019-01-12,quantile,0.85,3.2916201843594926
2018-12-29,HHS Region 1,ili perc,2,2019-01-12,quantile,0.9,3.5819641843594927
2018-12-29,HHS Region 1,ili perc,2,2019-01-12,quantile,0.95,4.147531184359492
2018-12-29,HHS Region 1,ili perc,2,2019-01-12,quantile,0.975,4.49291965935949
2018-12-29,HHS Region 1,ili perc,2,2019-01-12,quantile,0.99,5.1147608143594905
2018-12-29,HHS Region 1,ili perc,3,2019-01-19,quantile,0.01,1.330171184359493
2018-12-29,HHS Region 1,ili perc,3,2019-01-19,quantile,0.025,2.260700134359493
2018-12-29,HHS Region 1,ili perc,3,2019-01-19,quantile,0.05,2.515611479458461
2018-12-29,HHS Region 1,ili perc,3,2019-01-19,quantile,0.1,3.072792767178411
2018-12-29,HHS Region 1,ili perc,3,2019-01-19,quantile,0.15,3.317445721387614
2018-12-29,HHS Region 1,ili perc,3,2019-01-19,quantile,0.2,3.4310816077566146
2018-12-29,HHS Region 1,ili perc,3,2019-01-19,quantile,0.25,3.511979668242142
2018-12-29,HHS Region 1,ili perc,3,2019-01-19,quantile,0.3,3.556420189999403
2018-12-29,HHS Region 1,ili perc,3,2019-01-19,quantile,0.35,3.600031943170358
2018-12-29,HHS Region 1,ili perc,3,2019-01-19,quantile,0.4,3.642837161196905
2018-12-29,HHS Region 1,ili perc,3,2019-01-19,quantile,0.45,3.683291184359493
2018-12-29,HHS Region 1,ili perc,3,2019-01-19,quantile,0.5,3.6951294944919146
2018-12-29,HHS Region 1,ili perc,3,2019-01-19,quantile,0.55,3.728010732530901
2018-12-29,HHS Region 1,ili perc,3,2019-01-19,quantile,0.6,3.7783191843594928
2018-12-29,HHS Region 1,ili perc,3,2019-01-19,quantile,0.65,3.814371184359493
2018-12-29,HHS Region 1,ili perc,3,2019-01-19,quantile,0.7,3.8660719604835467
2018-12-29,HHS Region 1,ili perc,3,2019-01-19,quantile,0.75,3.910440184359493
2018-12-29,HHS Region 1,ili perc,3,2019-01-19,quantile,0.8,3.9803121843594926
2018-12-29,HHS Region 1,ili perc,3,2019-01-19,quantile,0.85,4.1044456843594945
2018-12-29,HHS Region 1,ili perc,3,2019-01-19,quantile,0.9,4.5485819426190375
2018-12-29,HHS Region 1,ili perc,3,2019-01-19,quantile,0.95,5.028013457038554
2018-12-29,HHS Region 1,ili perc,3,2019-01-19,quantile,0.975,5.676114443508828
2018-12-29,HHS Region 1,ili perc,3,2019-01-19,quantile,0.99,7.588478578174751
2018-12-29,HHS Region 1,ili perc,4,2019-01-26,quantile,0.01,1.5466643122666346
