origin_date,location,target,horizon,target_end_date,output_type,output_type_id,value
2017-11-04,HHS Region 1,ili perc,1,2017-11-11,quantile,0.01,0
2017-11-04,HHS Region 1,ili perc,1,2017-11-11,quantile,0.025,0
2017-11-04,HHS Region 1,ili perc,1,2017-11-11,quantile,0.05,0
2017-11-04,HHS Region 1,ili perc,1,2017-11-11,quantile,0.1,0.27444873585217877
2017-11-04,HHS Region 1,ili perc,1,2017-11-11,quantile,0.15,0.4784959200779289
2017-11-04,HHS Region 1,ili perc,1,2017-11-11,quantile,0.2,0.5944511437513089
2017-11-04,HHS Region 1,ili perc,1,2017-11-11,quantile,0.25,0.6707621437513089
2017-11-04,HHS Region 1,ili perc,1,2017-11-11,quantile,0.3,0.7205523568464003
2017-11-04,HHS Region 1,ili perc,1,2017-11-11,quantile,0.35,0.762241567715796
2017-11-04,HHS Region 1,ili perc,1,2017-11-11,quantile,0.4,0.8239068748542874
2017-11-04,HHS Region 1,ili perc,1,2017-11-11,quantile,0.45,0.8594481313363591
2017-11-04,HHS Region 1,ili perc,1,2017-11-11,quantile,0.5,0.8780282475535479
2017-11-04,HHS Region 1,ili perc,1,2017-11-11,quantile,0.55,0.9040753204164159
2017-11-04,HHS Region 1,ili perc,1,2017-11-11,quantile,0.6,0.9378451437513089
2017-11-04,HHS Region 1,ili perc,1,2017-11-11,quantile,0.65,0.9788883937513091
2017-11-04,HHS Region 1,ili perc,1,2017-11-11,quantile,0.7,1.016080460657784
2017-11-04,HHS Region 1,ili perc,1,2017-11-11,quantile,0.75,1.0821126437513091
2017-11-04,HHS Region 1,ili perc,1,2017-11-11,quantile,0.8,1.1360839428079237
2017-11-04,HHS Region 1,ili perc,1,2017-11-11,quantile,0.85,1.229645143751309
2017-11-04,HHS Region 1,ili perc,1,2017-11-11,quantile,0.9,1.419121143751309
2017-11-04,HHS Region 1,ili perc,1,2017-11-11,quantile,0.95,1.8904259998468744
2017-11-04,HHS Region 1,ili perc,1,2017-11-11,quantile,0.975,2.3544323133324587
2017-11-04,HHS Region 1,ili perc,1,2017-11-11,quantile,0.99,3.786545143751309
2017-11-04,HHS Region 1,ili perc,2,2017-11-18,quantile,0.01,0
2017-11-04,HHS Region 1,ili perc,2,2017-11-18,quantile,0.025,0
2017-11-04,HHS Region 1,ili perc,2,2017-11-18,quantile,0.05,0
2017-11-04,HHS Region 1,ili perc,2,2017-11-18,quantile,0.1,0.332715705067929
2017-11-04,HHS Region 1,ili perc,2,2017-11-18,quantile,0.15,0.5298077135157349
2017-11-04,HHS Region 1,ili perc,2,2017-11-18,quantile,0.2,0.643374895565396
2017-11-04,HHS Region 1,ili perc,2,2017-11-18,quantile,0.25,0.7170292694545697
2017-11-04,HHS Region 1,ili perc,2,2017-11-18,quantile,0.3,0.7672791437513089
2017-11-04,HHS Region 1,ili perc,2,2017-11-18,quantile,0.35,0.816490143751309
2017-11-04,HHS Region 1,ili perc,2,2017-11-18,quantile,0.4,0.8569671437513089
2017-11-04,HHS Region 1,ili perc,2,2017-11-18,quantile,0.45,0.896136394913403
2017-11-04,HHS Region 1,ili perc,2,2017-11-18,quantile,0.5,0.9226501994913494
2017-11-04,HHS Region 1,ili perc,2,2017-11-18,quantile,0.55,0.9671067746489956
2017-11-04,HHS Region 1,ili perc,2,2017-11-18,quantile,0.6,0.995384143751309
2017-11-04,HHS Region 1,ili perc,2,2017-11-18,quantile,0.65,1.0273461694886998
2017-11-04,HHS Region 1,ili perc,2,2017-11-18,quantile,0.7,1.082286143751309
2017-11-04,HHS Region 1,ili perc,2,2017-11-18,quantile,0.75,1.131948143751309
2017-11-04,HHS Region 1,ili perc,2,2017-11-18,quantile,0.8,1.199924841523708
2017-11-04,HHS Region 1,ili perc,2,2017-11-18,quantile,0.85,1.3228579763683501
2017-11-04,HHS Region 1,ili perc,2,2017-11-18,quantile,0.9,1.7151193700828098
2017-11-04,HHS Region 1,ili perc,2,2017-11-18,quantile,0.95,2.085666156863978
2017-11-04,HHS Region 1,ili perc,2,2017-11-18,quantile,0.975,2.4541991437513087
2017-11-04,HHS Region 1,ili perc,2,2017-11-18,quantile,0.99,3.1992921437513093
2017-11-04,HHS Region 1,ili perc,3,2017-11-25,quantile,0.01,0
2017-11-04,HHS Region 1,ili perc,3,2017-11-25,quantile,0.025,0
2017-11-04,HHS Region 1,ili perc,3,2017-11-25,quantile,0.05,0
2017-11-04,HHS Region 1,ili perc,3,2017-11-25,quantile,0.1,0.3890271437513089
2017-11-04,HHS Region 1,ili perc,3,2017-11-25,quantile,0.15,0.5939910602003022
2017-11-04,HHS Region 1,ili perc,3,2017-11-25,quantile,0.2,0.7053681437513092
2017-11-04,HHS Region 1,ili perc,3,2017-11-25,quantile,0.25,0.7840291437513089
2017-11-04,HHS Region 1,ili perc,3,2017-11-25,quantile,0.3,0.834814843751309
2017-11-04,HHS Region 1,ili perc,3,2017-11-25,quantile,0.35,0.8950905951970647
2017-11-04,HHS Region 1,ili perc,3,2017-11-25,quantile,0.4,0.926737650873803
2017-11-04,HHS Region 1,ili perc,3,2017-11-25,quantile,0.45,0.9543851437513089
2017-11-04,HHS Region 1,ili perc,3,2017-11-25,quantile,0.5,0.9857686020100674
2017-11-04,HHS Region 1,ili perc,3,2017-11-25,quantile,0.55,1.0139055937513088
2017-11-04,HHS Region 1,ili perc,3,2017-11-25,quantile,0.6,1.0573733235388425
2017-11-04,HHS Region 1,ili perc,3,2017-11-25,quantile,0.65,1.0927795840775798
2017-11-04,HHS Region 1,ili perc,3,2017-11-25,quantile,0.7,1.152916143751309
2017-11-04,HHS Region 1,ili perc,3,2017-11-25,quantile,0.75,1.1977684337059016
2017-11-04,HHS Region 1,ili perc,3,2017-11-25,quantile,0.8,1.247819543751309
2017-11-04,HHS Region 1,ili perc,3,2017-11-25,quantile,0.85,1.3756615913706551
2017-11-04,HHS Region 1,ili perc,3,2017-11-25,quantile,0.9,1.5810440437513105
2017-11-04,HHS Region 1,ili perc,3,2017-11-25,quantile,0.95,2.1142253023361848
2017-11-04,HHS Region 1,ili perc,3,2017-11-25,quantile,0.975,2.4682152295566224
2017-11-04,HHS Region 1,ili perc,3,2017-11-25,quantile,0.99,3.4475851437513088
2017-11-04,HHS Region 1,ili perc,4,2017-12-02,quantile,0.01,0
2017-11-04,HHS Region 1,ili perc,4,2017-12-02,quantile,0.025,0
2017-11-04,HHS Region 1,ili perc,4,2017-12-02,quantile,0.05,0
2017-11-04,HHS Region 1,ili perc,4,2017-12-02,quantile,0.1,0.3073727607153739
2017-11-04,HHS Region 1,ili perc,4,2017-12-02,quantile,0.15,0.5535271576254988
2017-11-04,HHS Region 1,ili perc,4,2017-12-02,quantile,0.2,0.6246401437513089
2017-11-04,HHS Region 1,ili perc,4,2017-12-02,quantile,0.25,0.6968281437513089
2017-11-04,HHS Region 1,ili perc,4,2017-12-02,quantile,0.3,0.7508971628479885
2017-11-04,HHS Region 1,ili perc,4,2017-12-02,quantile,0.35,0.7864233437513088
2017-11-04,HHS Region 1,ili perc,4,2017-12-02,quantile,0.4,0.8250515437513088
2017-11-04,HHS Region 1,ili perc,4,2017-12-02,quantile,0.45,0.8630865678134619
2017-11-04,HHS Region 1,ili perc,4,2017-12-02,quantile,0.5,0.88337291854589
2017-11-04,HHS Region 1,ili perc,4,2017-12-02,quantile,0.55,0.9172884721571487
2017-11-04,HHS Region 1,ili perc,4,2017-12-02,quantile,0.6,0.9540045437513089
2017-11-04,HHS Region 1,ili perc,4,2017-12-02,quantile,0.65,0.997020255486583
2017-11-04,HHS Region 1,ili perc,4,2017-12-02,quantile,0.7,1.0574226858952214
2017-11-04,HHS Region 1,ili perc,4,2017-12-02,quantile,0.75,1.107085177680206
2017-11-04,HHS Region 1,ili perc,4,2017-12-02,quantile,0.8,1.1675300519457026
2017-11-04,HHS Region 1,ili perc,4,2017-12-02,quantile,0.85,1.2890348862281988
2017-11-04,HHS Region 1,ili perc,4,2017-12-02,quantile,0.9,1.5808499631606874
2017-11-04,HHS Region 1,ili perc,4,2017-12-02,quantile,0.95,2.0726177853778585
2017-11-04,HHS Region 1,ili perc,4,2017-12-02,quantile,0.975,2.621823143751309
2017-11-04,HHS Region 1,ili perc,4,2017-12-02,quantile,0.99,3.344379143751309
2017-11-04,HHS Region 10,ili perc,1,2017-11-11,quantile,0.01,0
2017-11-04,HHS Region 10,ili perc,1,2017-11-11,quantile,0.025,0
2017-11-04,HHS Region 10,ili perc,1,2017-11-11,quantile,0.05,0
2017-11-04,HHS Region 10,ili perc,1,2017-11-11,quantile,0.1,0
2017-11-04,HHS Region 10,ili perc,1,2017-11-11,quantile,0.15,0
2017-11-04,HHS Region 10,ili perc,1,2017-11-11,quantile,0.2,0.28007156866551136
2017-11-04,HHS Region 10,ili perc,1,2017-11-11,quantile,0.25,0.4947145648909896
2017-11-04,HHS Region 10,ili perc,1,2017-11-11,quantile,0.3,0.5551766930894768
2017-11-04,HHS Region 10,ili perc,1,2017-11-11,quantile,0.35,0.6394829930894769
2017-11-04,HHS Region 10,ili perc,1,2017-11-11,quantile,0.4,0.6925829930894772
2017-11-04,HHS Region 10,ili perc,1,2017-11-11,quantile,0.45,0.7450199930894769
2017-11-04,HHS Region 10,ili perc,1,2017-11-11,quantile,0.5,0.809207540295715
2017-11-04,HHS Region 10,ili perc,1,2017-11-11,quantile,0.55,0.8532779930894768
2017-11-04,HHS Region 10,ili perc,1,2017-11-11,quantile,0.6,0.939646370339779
2017-11-04,HHS Region 10,ili perc,1,2017-11-11,quantile,0.65,1.0292732147162593
2017-11-04,HHS Region 10,ili perc,1,2017-11-11,quantile,0.7,1.1263969930894768
2017-11-04,HHS Region 10,ili perc,1,2017-11-11,quantile,0.75,1.2558210849531077
2017-11-04,HHS Region 10,ili perc,1,2017-11-11,quantile,0.8,1.425074887043877
2017-11-04,HHS Region 10,ili perc,1,2017-11-11,quantile,0.85,1.7990407389203555
2017-11-04,HHS Region 10,ili perc,1,2017-11-11,quantile,0.9,2.2315701880752274
2017-11-04,HHS Region 10,ili perc,1,2017-11-11,quantile,0.95,2.926105970123388
2017-11-04,HHS Region 10,ili perc,1,2017-11-11,quantile,0.975,4.367066740992154
2017-11-04,HHS Region 10,ili perc,1,2017-11-11,quantile,0.99,6.273533900891527
2017-11-04,HHS Region 10,ili perc,2,2017-11-18,quantile,0.01,0
2017-11-04,HHS Region 10,ili perc,2,2017-11-18,quantile,0.025,0
2017-11-04,HHS Region 10,ili perc,2,2017-11-18,quantile,0.05,0
2017-11-04,HHS Region 10,ili perc,2,2017-11-18,quantile,0.1,0
2017-11-04,HHS Region 10,ili perc,2,2017-11-18,quantile,0.15,0
2017-11-04,HHS Region 10,ili perc,2,2017-11-18,quantile,0.2,0.17629422298776476
2017-11-04,HHS Region 10,ili perc,2,2017-11-18,quantile,0.25,0.36374230485804965
2017-11-04,HHS Region 10,ili perc,2,2017-11-18,quantile,0.3,0.4393691521109669
2017-11-04,HHS Region 10,ili perc,2,2017-11-18,quantile,0.35,0.5167119930894769
2017-11-04,HHS Region 10,ili perc,2,2017-11-18,quantile,0.4,0.5708281667077048
2017-11-04,HHS Region 10,ili perc,2,2017-11-18,quantile,0.45,0.6478349930894768
2017-11-04,HHS Region 10,ili perc,2,2017-11-18,quantile,0.5,0.6957049930894769
2017-11-04,HHS Region 10,ili perc,2,2017-11-18,quantile,0.55,0.7583659930894768
2017-11-04,HHS Region 10,ili perc,2,2017-11-18,quantile,0.6,0.8188999930894769
2017-11-04,HHS Region 10,ili perc,2,2017-11-18,quantile,0.65,0.8920754222654093
2017-11-04,HHS Region 10,ili perc,2,2017-11-18,quantile,0.7,0.9797106134842268
2017-11-04,HHS Region 10,ili perc,2,2017-11-18,quantile,0.75,1.1257157963649203
2017-11-04,HHS Region 10,ili perc,2,2017-11-18,quantile,0.8,1.2697624901955522
2017-11-04,HHS Region 10,ili perc,2,2017-11-18,quantile,0.85,1.5701429930894768
2017-11-04,HHS Region 10,ili perc,2,2017-11-18,quantile,0.9,1.9648765302694242
2017-11-04,HHS Region 10,ili perc,2,2017-11-18,quantile,0.95,2.83413804762061
2017-11-04,HHS Region 10,ili perc,2,2017-11-18,quantile,0.975,4.1520141156613875
2017-11-04,HHS Region 10,ili perc,2,2017-11-18,quantile,0.99,5.7494896056984075
2017-11-04,HHS Region 10,ili perc,3,2017-11-25,quantile,0.01,0
2017-11-04,HHS Region 10,ili perc,3,2017-11-25,quantile,0.025,0
2017-11-04,HHS Region 10,ili perc,3,2017-11-25,quantile,0.05,0
2017-11-04,HHS Region 10,ili perc,3,2017-11-25,quantile,0.1,0
2017-11-04,HHS Region 10,ili perc,3,2017-11-25,quantile,0.15,0
2017-11-04,HHS Region 10,ili perc,3,2017-11-25,quantile,0.2,0.1945598540717468
2017-11-04,HHS Region 10,ili perc,3,2017-11-25,quantile,0.25,0.4688872241191469
2017-11-04,HHS Region 10,ili perc,3,2017-11-25,quantile,0.3,0.5622368930894769
