origin_date,location,target,horizon,target_end_date,output_type,output_type_id,value
2016-03-19,HHS Region 1,ili perc,1,2016-03-26,quantile,0.01,0
2016-03-19,HHS Region 1,ili perc,1,2016-03-26,quantile,0.025,0
2016-03-19,HHS Region 1,ili perc,1,2016-03-26,quantile,0.05,0.16949231492686678
2016-03-19,HHS Region 1,ili perc,1,2016-03-26,quantile,0.1,0.6714500791954904
2016-03-19,HHS Region 1,ili perc,1,2016-03-26,quantile,0.15,1.0799295891076512
2016-03-19,HHS Region 1,ili perc,1,2016-03-26,quantile,0.2,1.2044663584357462
2016-03-19,HHS Region 1,ili perc,1,2016-03-26,quantile,0.25,1.3100336421484204
2016-03-19,HHS Region 1,ili perc,1,2016-03-26,quantile,0.3,1.3680403149268667
2016-03-19,HHS Region 1,ili perc,1,2016-03-26,quantile,0.35,1.4262593149268665
2016-03-19,HHS Region 1,ili perc,1,2016-03-26,quantile,0.4,1.4790508550148185
2016-03-19,HHS Region 1,ili perc,1,2016-03-26,quantile,0.45,1.5203657389890197
2016-03-19,HHS Region 1,ili perc,1,2016-03-26,quantile,0.5,1.5408718583279453
2016-03-19,HHS Region 1,ili perc,1,2016-03-26,quantile,0.55,1.5629843149268665
2016-03-19,HHS Region 1,ili perc,1,2016-03-26,quantile,0.6,1.6112837149268666
2016-03-19,HHS Region 1,ili perc,1,2016-03-26,quantile,0.65,1.6539788485220936
2016-03-19,HHS Region 1,ili perc,1,2016-03-26,quantile,0.7,1.714701857070779
2016-03-19,HHS Region 1,ili perc,1,2016-03-26,quantile,0.75,1.7621299296298267
2016-03-19,HHS Region 1,ili perc,1,2016-03-26,quantile,0.8,1.8419333149268666
2016-03-19,HHS Region 1,ili perc,1,2016-03-26,quantile,0.85,1.9548326001855387
2016-03-19,HHS Region 1,ili perc,1,2016-03-26,quantile,0.9,2.3365926750820014
2016-03-19,HHS Region 1,ili perc,1,2016-03-26,quantile,0.95,2.6682984735117423
2016-03-19,HHS Region 1,ili perc,1,2016-03-26,quantile,0.975,3.388300090696296
2016-03-19,HHS Region 1,ili perc,1,2016-03-26,quantile,0.99,3.823995314926867
2016-03-19,HHS Region 1,ili perc,2,2016-04-02,quantile,0.01,0
2016-03-19,HHS Region 1,ili perc,2,2016-04-02,quantile,0.025,0
2016-03-19,HHS Region 1,ili perc,2,2016-04-02,quantile,0.05,0.08338757146834874
2016-03-19,HHS Region 1,ili perc,2,2016-04-02,quantile,0.1,0.6962963149268667
2016-03-19,HHS Region 1,ili perc,2,2016-04-02,quantile,0.15,1.1391350263516586
2016-03-19,HHS Region 1,ili perc,2,2016-04-02,quantile,0.2,1.2823080544876049
